AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,>50K
44.0,6.0,15.0,1,4020.0,38.0,1.0,40.0,1,1.0,1
36.0,7.0,20.0,1,7315.0,55.0,1.0,70.0,0,1.0,0
25.0,1.0,19.0,0,6355.0,38.0,13.0,40.0,0,1.0,0
47.0,3.0,21.0,1,2310.0,27.0,0.0,40.0,1,1.0,0
69.0,6.0,16.0,1,205.0,38.0,0.0,60.0,0,1.0,1
75.0,1.0,21.0,1,800.0,38.0,0.0,2.0,0,1.0,1
30.0,4.0,21.0,1,2002.0,38.0,0.0,40.0,0,1.0,0
26.0,7.0,19.0,0,9620.0,38.0,16.0,36.0,0,1.0,0
65.0,3.0,21.0,1,2320.0,27.0,1.0,60.0,0,1.0,1
43.0,4.0,22.0,1,440.0,38.0,0.0,50.0,0,1.0,1
75.0,1.0,16.0,1,4230.0,39.0,1.0,40.0,1,1.0,0
41.0,7.0,24.0,1,3010.0,38.0,0.0,45.0,0,1.0,1
63.0,1.0,20.0,1,1460.0,38.0,0.0,42.0,0,1.0,1
63.0,1.0,18.0,1,220.0,29.0,0.0,60.0,0,1.0,1
21.0,3.0,14.0,0,4600.0,38.0,17.0,15.0,0,1.0,0
52.0,1.0,21.0,1,5740.0,27.0,1.0,40.0,1,1.0,0
62.0,1.0,20.0,1,7220.0,38.0,0.0,50.0,0,1.0,1
42.0,7.0,16.0,0,440.0,38.0,0.0,40.0,0,1.0,1
57.0,7.0,16.0,1,440.0,38.0,0.0,50.0,0,1.0,0
25.0,5.0,21.0,1,3870.0,50.0,0.0,40.0,0,1.0,1
61.0,1.0,18.0,0,9620.0,55.0,0.0,32.0,1,1.0,0
62.0,2.0,16.0,0,3421.0,38.0,0.0,40.0,1,1.0,0
35.0,1.0,16.0,1,6200.0,38.0,1.0,45.0,0,1.0,1
29.0,1.0,20.0,1,8740.0,38.0,0.0,40.0,0,1.0,1
55.0,4.0,12.0,1,4220.0,38.0,1.0,45.0,0,1.0,0
54.0,1.0,16.0,1,4510.0,38.0,1.0,8.0,1,1.0,0
38.0,1.0,17.0,1,6260.0,38.0,0.0,40.0,0,1.0,0
36.0,7.0,19.0,1,205.0,38.0,2.0,99.0,0,1.0,1
59.0,3.0,21.0,1,2320.0,27.0,0.0,40.0,1,1.0,1
36.0,1.0,18.0,0,5740.0,38.0,2.0,25.0,1,1.0,0
25.0,1.0,16.0,0,7210.0,38.0,13.0,40.0,0,1.0,0
62.0,7.0,19.0,1,205.0,30.0,1.0,80.0,0,1.0,1
33.0,1.0,20.0,1,8225.0,38.0,0.0,38.0,0,1.0,0
70.0,8.0,1.0,1,7200.0,38.0,0.0,40.0,0,1.0,0
53.0,3.0,21.0,1,2435.0,27.0,0.0,40.0,1,1.0,1
48.0,7.0,23.0,1,3090.0,27.0,0.0,55.0,0,1.0,1
52.0,6.0,18.0,1,205.0,38.0,1.0,70.0,0,1.0,0
43.0,1.0,20.0,1,1545.0,38.0,1.0,45.0,0,1.0,1
72.0,1.0,21.0,1,4110.0,38.0,1.0,14.0,1,1.0,0
25.0,1.0,16.0,0,2300.0,38.0,13.0,40.0,1,1.0,1
17.0,8.0,14.0,0,6050.0,38.0,4.0,10.0,0,1.0,0
34.0,3.0,20.0,1,3255.0,4.0,0.0,32.0,1,1.0,0
70.0,3.0,19.0,1,5740.0,38.0,0.0,40.0,1,1.0,1
64.0,1.0,20.0,1,7315.0,27.0,0.0,40.0,0,1.0,1
59.0,6.0,16.0,1,6442.0,38.0,0.0,80.0,0,1.0,1
53.0,7.0,20.0,0,4330.0,38.0,0.0,24.0,1,1.0,1
58.0,1.0,19.0,1,9130.0,38.0,0.0,70.0,1,1.0,0
22.0,1.0,20.0,1,8990.0,440.0,0.0,30.0,0,2.0,0
44.0,3.0,19.0,1,440.0,38.0,1.0,50.0,0,1.0,1
32.0,2.0,22.0,1,3150.0,38.0,0.0,40.0,1,1.0,1
37.0,1.0,16.0,1,4230.0,38.0,0.0,12.0,1,1.0,0
55.0,4.0,16.0,1,6305.0,38.0,1.0,40.0,0,1.0,0
47.0,6.0,18.0,1,205.0,38.0,1.0,70.0,1,1.0,0
52.0,2.0,20.0,1,3300.0,38.0,0.0,40.0,1,1.0,0
59.0,3.0,19.0,0,9130.0,38.0,0.0,60.0,0,3.0,1
19.0,1.0,19.0,1,3603.0,22.0,1.0,55.0,1,1.0,0
39.0,1.0,19.0,1,4710.0,55.0,0.0,45.0,0,1.0,1
67.0,1.0,20.0,1,6520.0,38.0,0.0,40.0,0,1.0,1
59.0,1.0,22.0,1,3255.0,38.0,1.0,40.0,1,1.0,1
36.0,1.0,19.0,0,6442.0,38.0,0.0,50.0,0,1.0,1
59.0,1.0,16.0,1,6200.0,38.0,1.0,40.0,0,1.0,1
31.0,6.0,19.0,1,6260.0,48.0,1.0,40.0,0,1.0,0
20.0,1.0,16.0,0,4230.0,48.0,7.0,40.0,1,1.0,0
64.0,3.0,16.0,1,4251.0,38.0,0.0,15.0,0,1.0,1
45.0,1.0,21.0,1,120.0,38.0,0.0,40.0,0,1.0,1
63.0,4.0,16.0,0,9121.0,38.0,0.0,20.0,0,1.0,1
37.0,2.0,23.0,1,3090.0,55.0,1.0,60.0,1,1.0,1
56.0,1.0,17.0,1,3603.0,38.0,1.0,36.0,1,1.0,0
46.0,3.0,21.0,1,6200.0,27.0,1.0,40.0,0,1.0,1
56.0,1.0,16.0,1,9130.0,38.0,0.0,48.0,0,1.0,0
29.0,6.0,20.0,1,205.0,38.0,1.0,70.0,0,1.0,1
36.0,6.0,21.0,1,205.0,38.0,1.0,50.0,0,1.0,1
53.0,1.0,21.0,1,9005.0,38.0,0.0,45.0,0,1.0,1
37.0,7.0,20.0,1,5740.0,38.0,0.0,25.0,1,1.0,0
23.0,1.0,20.0,0,7210.0,38.0,15.0,50.0,0,1.0,1
66.0,6.0,13.0,1,205.0,38.0,1.0,80.0,0,1.0,1
46.0,1.0,20.0,1,7315.0,27.0,1.0,40.0,0,1.0,1
63.0,6.0,24.0,1,2040.0,31.0,1.0,10.0,0,1.0,0
40.0,1.0,18.0,1,6850.0,38.0,0.0,42.0,0,1.0,1
45.0,4.0,22.0,1,230.0,27.0,0.0,40.0,1,1.0,1
35.0,1.0,20.0,0,7220.0,38.0,0.0,70.0,0,1.0,1
39.0,2.0,21.0,0,4040.0,38.0,0.0,35.0,1,3.0,0
74.0,3.0,16.0,1,340.0,38.0,0.0,40.0,0,1.0,0
59.0,1.0,18.0,1,5000.0,46.0,1.0,40.0,0,1.0,0
54.0,3.0,21.0,1,2310.0,38.0,0.0,24.0,1,1.0,0
40.0,6.0,16.0,0,205.0,38.0,0.0,40.0,0,1.0,1
23.0,3.0,19.0,0,4251.0,301.0,17.0,25.0,0,1.0,0
58.0,1.0,17.0,1,6530.0,38.0,0.0,40.0,0,1.0,0
65.0,1.0,16.0,1,5940.0,38.0,0.0,40.0,0,1.0,0
65.0,1.0,19.0,1,9130.0,38.0,0.0,46.0,0,1.0,0
67.0,1.0,16.0,1,6305.0,38.0,0.0,25.0,0,1.0,0
26.0,6.0,1.0,0,4850.0,6.0,0.0,60.0,0,1.0,1
43.0,2.0,19.0,1,1108.0,38.0,0.0,40.0,1,1.0,1
50.0,1.0,20.0,1,5000.0,38.0,0.0,40.0,1,1.0,1
71.0,6.0,15.0,1,4251.0,38.0,0.0,35.0,0,1.0,0
47.0,4.0,19.0,1,5740.0,27.0,0.0,40.0,1,1.0,0
64.0,6.0,19.0,1,6050.0,38.0,0.0,65.0,0,1.0,1
40.0,1.0,19.0,0,4030.0,38.0,0.0,40.0,1,1.0,0
33.0,7.0,16.0,0,205.0,38.0,0.0,50.0,0,1.0,1
59.0,1.0,21.0,1,4600.0,110.0,1.0,18.0,1,1.0,0
49.0,1.0,17.0,1,4720.0,38.0,1.0,24.0,1,1.0,0
37.0,4.0,21.0,1,2145.0,27.0,1.0,40.0,1,1.0,1
61.0,4.0,21.0,1,1021.0,38.0,0.0,40.0,0,1.0,1
26.0,1.0,21.0,0,3255.0,27.0,2.0,40.0,1,1.0,1
53.0,7.0,16.0,1,4710.0,301.0,0.0,40.0,0,1.0,1
34.0,1.0,20.0,0,8740.0,26.0,0.0,70.0,0,1.0,1
71.0,3.0,21.0,1,2310.0,38.0,0.0,8.0,0,1.0,1
20.0,1.0,16.0,0,2722.0,27.0,12.0,35.0,0,1.0,0
55.0,1.0,19.0,1,6442.0,1.0,0.0,45.0,0,1.0,1
35.0,2.0,16.0,0,4720.0,8.0,0.0,20.0,1,7.0,0
56.0,1.0,19.0,0,4020.0,38.0,0.0,40.0,1,1.0,1
51.0,4.0,16.0,1,4000.0,38.0,0.0,40.0,1,1.0,0
33.0,1.0,21.0,1,1006.0,38.0,1.0,40.0,0,1.0,0
25.0,1.0,19.0,0,4720.0,13.0,13.0,40.0,1,1.0,0
20.0,1.0,11.0,0,7800.0,301.0,2.0,35.0,1,1.0,0
46.0,1.0,16.0,1,5110.0,38.0,0.0,55.0,1,1.0,0
58.0,3.0,18.0,1,3710.0,46.0,0.0,45.0,0,1.0,1
36.0,1.0,16.0,1,7200.0,38.0,1.0,50.0,0,1.0,0
54.0,4.0,16.0,1,5240.0,38.0,1.0,40.0,1,1.0,0
27.0,1.0,23.0,1,3090.0,31.0,1.0,40.0,1,1.0,1
60.0,1.0,18.0,0,4220.0,38.0,0.0,40.0,0,1.0,0
65.0,4.0,22.0,1,2012.0,38.0,1.0,40.0,1,1.0,1
38.0,1.0,19.0,0,5240.0,27.0,12.0,40.0,0,1.0,0
39.0,2.0,20.0,1,2435.0,38.0,0.0,35.0,1,1.0,0
25.0,1.0,16.0,0,3500.0,38.0,2.0,50.0,1,1.0,0
21.0,1.0,19.0,0,7020.0,332.0,3.0,5.0,0,2.0,0
28.0,3.0,21.0,1,2310.0,38.0,1.0,45.0,1,1.0,1
70.0,6.0,18.0,1,4600.0,38.0,1.0,40.0,1,1.0,0
53.0,6.0,16.0,1,205.0,38.0,0.0,70.0,0,1.0,1
34.0,1.0,22.0,1,710.0,2.0,0.0,50.0,1,1.0,1
32.0,1.0,21.0,1,5240.0,8.0,1.0,15.0,1,1.0,0
53.0,3.0,20.0,1,20.0,17.0,0.0,40.0,0,1.0,0
56.0,1.0,19.0,1,7950.0,38.0,1.0,40.0,1,1.0,0
70.0,6.0,22.0,0,205.0,38.0,0.0,45.0,0,1.0,1
64.0,1.0,21.0,1,6050.0,38.0,1.0,45.0,0,1.0,0
34.0,1.0,21.0,1,800.0,27.0,0.0,40.0,0,1.0,0
30.0,1.0,20.0,0,1050.0,38.0,5.0,40.0,0,1.0,0
40.0,1.0,22.0,1,350.0,38.0,0.0,40.0,1,1.0,0
63.0,4.0,20.0,1,2360.0,38.0,1.0,40.0,1,1.0,0
27.0,1.0,21.0,1,3255.0,38.0,1.0,32.0,1,1.0,0
63.0,7.0,16.0,1,4950.0,38.0,1.0,80.0,0,1.0,1
81.0,6.0,19.0,1,205.0,38.0,1.0,40.0,0,1.0,1
90.0,1.0,16.0,1,4110.0,38.0,1.0,14.0,1,1.0,0
48.0,1.0,16.0,1,5400.0,38.0,0.0,30.0,1,1.0,0
47.0,6.0,15.0,1,4521.0,247.0,1.0,60.0,1,6.0,0
26.0,4.0,21.0,1,2310.0,38.0,1.0,45.0,1,1.0,0
32.0,5.0,20.0,1,9830.0,17.0,0.0,80.0,0,1.0,1
45.0,2.0,21.0,1,4640.0,461.0,1.0,40.0,1,2.0,0
55.0,1.0,20.0,1,3255.0,38.0,0.0,45.0,0,1.0,1
51.0,1.0,21.0,1,6950.0,38.0,1.0,40.0,0,1.0,1
56.0,3.0,21.0,1,3840.0,109.0,1.0,40.0,0,1.0,0
40.0,1.0,20.0,1,3255.0,38.0,1.0,40.0,1,1.0,1
60.0,1.0,20.0,1,6200.0,38.0,1.0,40.0,0,3.0,0
56.0,1.0,17.0,0,4760.0,38.0,13.0,40.0,0,9.0,1
32.0,1.0,20.0,0,6200.0,38.0,0.0,99.0,0,1.0,1
37.0,5.0,20.0,1,9810.0,6.0,0.0,50.0,0,1.0,0
32.0,1.0,21.0,1,440.0,38.0,0.0,60.0,0,1.0,1
33.0,3.0,16.0,0,4840.0,56.0,0.0,39.0,0,1.0,1
57.0,1.0,22.0,0,20.0,38.0,0.0,45.0,1,1.0,1
53.0,1.0,21.0,0,800.0,38.0,0.0,40.0,0,1.0,1
47.0,1.0,16.0,1,2545.0,38.0,0.0,15.0,1,1.0,0
58.0,1.0,21.0,1,2310.0,38.0,0.0,40.0,1,1.0,1
61.0,1.0,20.0,1,335.0,38.0,1.0,40.0,0,1.0,0
33.0,1.0,21.0,1,9130.0,38.0,1.0,40.0,0,1.0,0
29.0,7.0,19.0,0,9620.0,38.0,0.0,84.0,0,1.0,1
62.0,1.0,19.0,1,9130.0,38.0,0.0,40.0,0,1.0,0
61.0,3.0,20.0,1,1900.0,38.0,1.0,40.0,1,1.0,0
55.0,7.0,19.0,1,5550.0,38.0,0.0,30.0,1,1.0,0
27.0,2.0,16.0,0,4220.0,38.0,17.0,2.0,0,1.0,0
50.0,1.0,16.0,0,9130.0,429.0,10.0,50.0,0,2.0,1
63.0,1.0,16.0,1,4850.0,40.0,0.0,50.0,0,1.0,0
43.0,3.0,22.0,0,230.0,38.0,0.0,50.0,0,1.0,1
40.0,1.0,21.0,1,2310.0,38.0,0.0,65.0,1,1.0,0
53.0,1.0,19.0,1,3645.0,51.0,1.0,40.0,1,1.0,0
28.0,1.0,21.0,1,205.0,38.0,0.0,45.0,0,1.0,0
30.0,3.0,21.0,1,3802.0,38.0,1.0,36.0,0,1.0,0
33.0,1.0,21.0,1,5000.0,110.0,0.0,40.0,1,1.0,0
52.0,2.0,21.0,1,4710.0,38.0,0.0,42.0,1,1.0,1
56.0,6.0,20.0,1,9130.0,38.0,0.0,30.0,0,1.0,1
41.0,7.0,21.0,1,205.0,38.0,0.0,50.0,0,1.0,1
71.0,2.0,16.0,0,9620.0,38.0,17.0,30.0,0,1.0,0
36.0,1.0,18.0,0,5350.0,38.0,0.0,40.0,0,1.0,1
57.0,1.0,20.0,1,2310.0,6.0,1.0,40.0,1,1.0,0
57.0,2.0,21.0,1,3255.0,38.0,0.0,40.0,1,1.0,1
37.0,1.0,18.0,1,160.0,4.0,1.0,45.0,0,1.0,0
33.0,1.0,16.0,0,9130.0,38.0,0.0,40.0,0,1.0,0
45.0,6.0,19.0,1,4600.0,301.0,1.0,20.0,1,1.0,0
65.0,2.0,19.0,1,3500.0,38.0,1.0,20.0,1,1.0,0
53.0,1.0,20.0,1,8140.0,27.0,1.0,68.0,0,1.0,1
42.0,2.0,19.0,1,4020.0,27.0,1.0,40.0,1,1.0,0
64.0,1.0,19.0,0,205.0,38.0,0.0,45.0,0,1.0,1
69.0,6.0,22.0,1,205.0,38.0,0.0,50.0,0,1.0,1
43.0,5.0,20.0,1,9825.0,17.0,0.0,48.0,0,1.0,1
56.0,1.0,23.0,1,3110.0,38.0,1.0,42.0,1,1.0,1
68.0,6.0,21.0,1,205.0,38.0,0.0,9.0,0,1.0,1
56.0,8.0,20.0,0,5740.0,13.0,15.0,40.0,1,1.0,0
29.0,1.0,20.0,0,7330.0,38.0,0.0,45.0,0,1.0,1
56.0,1.0,21.0,1,7140.0,19.0,1.0,50.0,0,1.0,1
52.0,1.0,20.0,1,9760.0,38.0,1.0,48.0,1,1.0,0
54.0,6.0,24.0,1,1825.0,38.0,1.0,76.0,1,1.0,1
30.0,1.0,21.0,1,3402.0,38.0,1.0,40.0,1,1.0,1
64.0,1.0,16.0,0,8810.0,46.0,0.0,40.0,0,1.0,0
28.0,1.0,12.0,1,120.0,38.0,9.0,40.0,1,6.0,0
55.0,1.0,19.0,1,5120.0,38.0,0.0,40.0,1,1.0,1
54.0,6.0,21.0,1,5740.0,38.0,1.0,50.0,1,1.0,0
51.0,5.0,19.0,1,5860.0,19.0,0.0,43.0,1,1.0,0
58.0,3.0,16.0,1,9121.0,38.0,1.0,35.0,0,1.0,1
22.0,1.0,19.0,0,5400.0,210.0,3.0,30.0,1,6.0,0
18.0,1.0,19.0,0,4720.0,215.0,17.0,15.0,1,6.0,0
33.0,1.0,20.0,1,7220.0,38.0,0.0,48.0,0,1.0,1
33.0,1.0,16.0,1,7750.0,417.0,0.0,35.0,1,2.0,0
59.0,6.0,20.0,1,205.0,38.0,1.0,60.0,0,1.0,1
36.0,5.0,21.0,1,7010.0,38.0,0.0,55.0,0,1.0,1
34.0,1.0,19.0,1,7340.0,48.0,15.0,50.0,0,1.0,0
29.0,3.0,22.0,1,3230.0,38.0,1.0,40.0,1,1.0,1
40.0,6.0,20.0,1,4020.0,38.0,0.0,40.0,1,1.0,0
50.0,4.0,19.0,1,230.0,38.0,1.0,40.0,1,1.0,0
31.0,2.0,21.0,1,750.0,38.0,1.0,36.0,1,1.0,0
32.0,2.0,21.0,1,2050.0,38.0,1.0,50.0,1,1.0,0
50.0,7.0,21.0,1,4710.0,38.0,0.0,45.0,0,1.0,1
59.0,3.0,18.0,0,3930.0,38.0,0.0,84.0,0,3.0,1
43.0,1.0,17.0,1,440.0,449.0,1.0,60.0,1,1.0,0
56.0,4.0,24.0,1,2205.0,440.0,0.0,50.0,0,2.0,0
65.0,6.0,21.0,1,4220.0,38.0,0.0,50.0,0,1.0,0
69.0,4.0,19.0,1,940.0,38.0,1.0,40.0,1,1.0,0
58.0,7.0,16.0,1,6230.0,38.0,0.0,40.0,0,1.0,0
52.0,3.0,21.0,1,2310.0,38.0,0.0,50.0,1,1.0,0
33.0,4.0,21.0,1,2310.0,110.0,1.0,60.0,0,1.0,0
52.0,7.0,20.0,1,205.0,27.0,0.0,32.0,0,1.0,0
40.0,6.0,16.0,1,310.0,38.0,1.0,30.0,1,1.0,0
43.0,1.0,20.0,1,7410.0,38.0,0.0,40.0,0,1.0,1
29.0,1.0,21.0,1,120.0,27.0,1.0,40.0,1,1.0,1
52.0,6.0,21.0,1,205.0,38.0,0.0,60.0,0,1.0,0
40.0,1.0,20.0,1,4700.0,38.0,1.0,40.0,0,1.0,1
67.0,1.0,18.0,1,7220.0,38.0,0.0,40.0,0,1.0,1
36.0,2.0,19.0,0,1551.0,38.0,0.0,40.0,0,1.0,1
36.0,2.0,23.0,1,3090.0,38.0,0.0,60.0,0,1.0,1
33.0,1.0,16.0,0,3603.0,37.0,13.0,40.0,0,1.0,0
31.0,1.0,17.0,1,9620.0,36.0,0.0,45.0,0,1.0,0
40.0,3.0,19.0,0,1555.0,27.0,0.0,53.0,0,1.0,1
40.0,6.0,21.0,1,205.0,38.0,0.0,65.0,0,1.0,0
57.0,1.0,16.0,1,4150.0,38.0,1.0,40.0,1,3.0,0
63.0,6.0,19.0,1,205.0,38.0,0.0,60.0,0,1.0,0
25.0,1.0,20.0,0,4760.0,34.0,13.0,29.0,1,1.0,0
55.0,3.0,21.0,1,5810.0,38.0,0.0,8.0,1,1.0,0
57.0,6.0,16.0,1,9130.0,38.0,0.0,60.0,0,1.0,0
25.0,1.0,19.0,0,4700.0,38.0,0.0,45.0,0,1.0,1
46.0,1.0,16.0,0,7640.0,38.0,6.0,40.0,0,1.0,0
41.0,1.0,19.0,1,3649.0,38.0,0.0,40.0,1,1.0,0
59.0,3.0,20.0,1,9130.0,38.0,1.0,40.0,0,1.0,0
62.0,1.0,20.0,1,4710.0,38.0,0.0,45.0,0,1.0,1
49.0,1.0,19.0,1,440.0,46.0,0.0,50.0,0,1.0,1
47.0,1.0,19.0,1,4850.0,38.0,0.0,60.0,0,1.0,0
37.0,3.0,24.0,1,1800.0,38.0,1.0,45.0,0,1.0,1
41.0,6.0,19.0,1,6305.0,38.0,1.0,70.0,0,1.0,0
45.0,6.0,15.0,1,205.0,38.0,0.0,40.0,0,1.0,0
27.0,1.0,18.0,0,7210.0,38.0,4.0,45.0,0,5.0,1
28.0,1.0,21.0,1,3424.0,38.0,1.0,43.0,1,1.0,0
20.0,1.0,19.0,0,4600.0,38.0,2.0,15.0,1,1.0,0
69.0,1.0,21.0,1,800.0,38.0,1.0,40.0,0,1.0,1
51.0,1.0,19.0,0,9130.0,38.0,3.0,30.0,0,1.0,0
36.0,6.0,16.0,0,205.0,38.0,0.0,45.0,0,1.0,0
77.0,8.0,22.0,1,6050.0,38.0,1.0,30.0,1,1.0,0
50.0,7.0,21.0,1,7700.0,20.0,1.0,45.0,0,1.0,1
51.0,5.0,22.0,1,5860.0,27.0,1.0,46.0,0,1.0,1
48.0,1.0,21.0,1,440.0,38.0,1.0,60.0,0,1.0,0
47.0,1.0,19.0,1,7360.0,38.0,1.0,45.0,0,1.0,1
74.0,6.0,16.0,1,4810.0,38.0,0.0,5.0,0,1.0,1
36.0,1.0,21.0,1,5000.0,27.0,0.0,40.0,0,1.0,1
42.0,1.0,17.0,1,5840.0,6.0,1.0,40.0,1,1.0,0
54.0,6.0,22.0,1,4700.0,38.0,1.0,45.0,1,1.0,0
50.0,1.0,17.0,1,9130.0,38.0,1.0,40.0,0,1.0,0
30.0,1.0,16.0,0,6800.0,26.0,10.0,60.0,0,1.0,1
49.0,1.0,7.0,1,4230.0,203.0,1.0,30.0,1,6.0,1
45.0,7.0,21.0,1,205.0,38.0,1.0,80.0,0,1.0,0
61.0,1.0,16.0,1,6260.0,27.0,0.0,68.0,0,1.0,0
63.0,1.0,21.0,1,4700.0,27.0,1.0,40.0,1,1.0,1
42.0,2.0,22.0,1,2310.0,38.0,0.0,40.0,1,1.0,1
44.0,2.0,21.0,1,3255.0,38.0,0.0,32.0,1,1.0,1
43.0,1.0,20.0,1,800.0,38.0,1.0,32.0,1,1.0,0
56.0,1.0,16.0,1,6800.0,38.0,1.0,55.0,0,1.0,1
