AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,>50K
55.0,1.0,21.0,1,8555.0,16.0,0.0,60.0,0,1.0,1
45.0,1.0,24.0,1,3090.0,49.0,1.0,50.0,0,1.0,1
42.0,1.0,20.0,1,705.0,49.0,0.0,40.0,0,1.0,1
42.0,1.0,21.0,1,4700.0,32.0,0.0,60.0,0,1.0,1
26.0,1.0,21.0,1,2310.0,41.0,1.0,45.0,0,1.0,0
40.0,1.0,19.0,1,120.0,49.0,0.0,40.0,0,1.0,1
40.0,7.0,19.0,1,4510.0,49.0,1.0,6.0,1,1.0,0
40.0,2.0,21.0,1,3255.0,49.0,0.0,24.0,1,1.0,0
25.0,1.0,20.0,0,5240.0,49.0,17.0,27.0,1,1.0,0
54.0,1.0,21.0,1,5600.0,49.0,0.0,40.0,0,1.0,1
47.0,1.0,19.0,0,5000.0,49.0,0.0,40.0,1,1.0,0
54.0,1.0,19.0,1,440.0,6.0,1.0,50.0,0,1.0,1
44.0,5.0,19.0,1,6200.0,49.0,1.0,40.0,0,1.0,1
50.0,1.0,16.0,1,4850.0,49.0,1.0,46.0,0,1.0,1
42.0,2.0,22.0,1,3258.0,19.0,0.0,60.0,1,1.0,1
44.0,2.0,21.0,1,3255.0,49.0,1.0,30.0,1,1.0,1
49.0,1.0,21.0,1,310.0,29.0,1.0,40.0,0,1.0,1
57.0,1.0,18.0,1,4700.0,48.0,0.0,50.0,0,1.0,1
66.0,2.0,20.0,1,3300.0,49.0,0.0,20.0,1,1.0,0
62.0,1.0,14.0,1,9130.0,49.0,1.0,56.0,0,1.0,1
49.0,3.0,18.0,1,4020.0,49.0,0.0,30.0,1,1.0,0
40.0,2.0,21.0,1,1006.0,29.0,0.0,45.0,0,1.0,1
56.0,1.0,21.0,1,1105.0,49.0,0.0,50.0,0,1.0,1
24.0,2.0,20.0,0,3255.0,49.0,2.0,36.0,1,1.0,1
24.0,1.0,16.0,1,6730.0,49.0,9.0,40.0,0,1.0,0
32.0,1.0,13.0,0,5240.0,49.0,2.0,26.0,1,1.0,0
42.0,1.0,19.0,1,9130.0,49.0,0.0,60.0,0,1.0,1
40.0,1.0,21.0,1,940.0,49.0,1.0,30.0,1,1.0,1
41.0,5.0,21.0,1,630.0,6.0,1.0,40.0,0,1.0,1
52.0,1.0,6.0,1,8990.0,370.0,1.0,40.0,1,8.0,0
61.0,7.0,18.0,1,20.0,49.0,1.0,35.0,1,1.0,1
18.0,1.0,13.0,0,4840.0,49.0,12.0,40.0,0,1.0,0
58.0,4.0,22.0,0,800.0,49.0,0.0,40.0,1,9.0,1
27.0,1.0,16.0,0,9600.0,49.0,2.0,36.0,0,9.0,0
55.0,2.0,22.0,1,1021.0,217.0,0.0,40.0,0,6.0,1
70.0,1.0,18.0,1,4760.0,51.0,0.0,40.0,0,1.0,1
33.0,1.0,19.0,1,4200.0,54.0,1.0,50.0,0,1.0,0
42.0,1.0,18.0,1,735.0,49.0,1.0,40.0,0,1.0,1
58.0,7.0,21.0,1,1010.0,49.0,1.0,40.0,0,1.0,1
49.0,1.0,20.0,1,3310.0,32.0,0.0,32.0,1,1.0,1
76.0,4.0,16.0,0,2205.0,49.0,0.0,4.0,0,1.0,1
63.0,3.0,16.0,1,5120.0,49.0,1.0,37.0,1,1.0,0
52.0,1.0,19.0,1,9645.0,49.0,1.0,40.0,1,1.0,0
44.0,1.0,22.0,1,800.0,49.0,0.0,40.0,0,1.0,1
53.0,1.0,20.0,0,120.0,49.0,0.0,45.0,1,1.0,1
67.0,5.0,21.0,1,9410.0,16.0,0.0,60.0,0,1.0,1
24.0,1.0,19.0,0,4720.0,6.0,16.0,30.0,0,1.0,0
45.0,5.0,22.0,1,440.0,49.0,1.0,45.0,1,1.0,1
49.0,1.0,21.0,1,5740.0,49.0,0.0,40.0,1,1.0,0
21.0,1.0,19.0,0,2545.0,53.0,17.0,25.0,1,1.0,0
55.0,7.0,19.0,1,4700.0,42.0,1.0,60.0,0,1.0,0
41.0,1.0,21.0,0,5000.0,49.0,0.0,50.0,1,1.0,1
24.0,1.0,21.0,0,2180.0,49.0,2.0,40.0,0,1.0,0
49.0,1.0,21.0,1,5240.0,49.0,0.0,37.0,1,1.0,1
57.0,1.0,19.0,1,2640.0,49.0,0.0,48.0,0,1.0,0
64.0,1.0,21.0,0,750.0,212.0,6.0,38.0,0,1.0,1
50.0,1.0,14.0,0,5510.0,49.0,2.0,10.0,0,9.0,0
59.0,1.0,16.0,1,6355.0,16.0,0.0,40.0,0,1.0,1
28.0,1.0,18.0,0,5240.0,6.0,2.0,40.0,1,1.0,0
20.0,1.0,16.0,0,5860.0,17.0,17.0,20.0,1,1.0,0
31.0,1.0,22.0,0,1545.0,210.0,0.0,40.0,0,6.0,1
32.0,4.0,22.0,1,1530.0,207.0,17.0,20.0,1,6.0,0
49.0,1.0,8.0,1,6230.0,360.0,1.0,40.0,0,5.0,0
32.0,1.0,21.0,1,120.0,53.0,0.0,40.0,0,1.0,1
34.0,1.0,17.0,1,9130.0,49.0,1.0,60.0,0,1.0,0
33.0,1.0,23.0,0,3090.0,164.0,0.0,60.0,0,1.0,1
39.0,1.0,16.0,1,5400.0,49.0,1.0,40.0,1,1.0,0
52.0,1.0,22.0,1,1360.0,24.0,1.0,50.0,0,1.0,1
50.0,7.0,23.0,1,3090.0,49.0,0.0,60.0,0,1.0,1
25.0,1.0,21.0,1,5810.0,49.0,1.0,30.0,1,1.0,0
20.0,2.0,19.0,0,9620.0,49.0,2.0,16.0,0,1.0,0
50.0,1.0,21.0,1,5000.0,16.0,0.0,50.0,1,1.0,1
44.0,2.0,20.0,1,3323.0,16.0,0.0,30.0,1,1.0,0
59.0,2.0,19.0,1,7340.0,49.0,0.0,40.0,0,1.0,0
28.0,1.0,22.0,1,10.0,49.0,0.0,50.0,0,1.0,1
71.0,1.0,21.0,1,800.0,8.0,1.0,40.0,0,1.0,1
61.0,2.0,21.0,1,5740.0,49.0,1.0,40.0,1,1.0,0
30.0,6.0,20.0,1,2920.0,49.0,1.0,20.0,1,1.0,0
36.0,1.0,16.0,1,9130.0,49.0,1.0,40.0,0,1.0,0
55.0,4.0,21.0,1,1105.0,53.0,1.0,45.0,0,1.0,1
20.0,1.0,19.0,1,6260.0,49.0,0.0,40.0,0,1.0,0
26.0,4.0,16.0,0,3602.0,49.0,0.0,52.0,1,1.0,0
38.0,1.0,23.0,1,3040.0,49.0,0.0,45.0,0,1.0,1
42.0,6.0,21.0,1,4920.0,6.0,0.0,50.0,0,1.0,0
38.0,1.0,21.0,1,7640.0,301.0,0.0,40.0,0,1.0,0
69.0,1.0,21.0,1,10.0,42.0,1.0,60.0,0,1.0,1
35.0,1.0,19.0,1,600.0,49.0,1.0,46.0,0,1.0,1
28.0,1.0,21.0,0,800.0,49.0,0.0,45.0,1,1.0,1
42.0,1.0,16.0,1,9130.0,49.0,1.0,52.0,0,2.0,1
39.0,6.0,21.0,1,2634.0,26.0,0.0,40.0,0,1.0,0
38.0,1.0,16.0,1,6260.0,49.0,0.0,40.0,0,1.0,0
32.0,1.0,21.0,1,4540.0,48.0,1.0,40.0,0,1.0,0
63.0,3.0,16.0,0,9121.0,49.0,0.0,27.0,1,1.0,0
27.0,1.0,19.0,1,4110.0,51.0,0.0,32.0,0,1.0,0
42.0,4.0,18.0,1,5740.0,49.0,0.0,28.0,1,1.0,0
53.0,3.0,22.0,1,2310.0,49.0,1.0,45.0,1,1.0,1
40.0,7.0,21.0,1,2600.0,53.0,1.0,45.0,0,1.0,0
28.0,3.0,21.0,1,2310.0,49.0,0.0,40.0,0,1.0,0
62.0,1.0,21.0,1,350.0,36.0,0.0,55.0,0,1.0,1
36.0,1.0,21.0,1,4710.0,49.0,1.0,40.0,1,1.0,1
19.0,1.0,18.0,0,7200.0,6.0,13.0,60.0,0,1.0,0
30.0,3.0,19.0,1,3870.0,49.0,0.0,40.0,1,1.0,1
60.0,1.0,22.0,1,800.0,16.0,0.0,48.0,0,1.0,1
47.0,1.0,20.0,1,5600.0,49.0,1.0,36.0,1,1.0,0
35.0,1.0,22.0,1,710.0,49.0,0.0,40.0,1,1.0,1
62.0,1.0,20.0,0,800.0,49.0,0.0,40.0,1,1.0,1
67.0,1.0,23.0,1,3255.0,49.0,0.0,40.0,0,1.0,1
47.0,1.0,20.0,1,7210.0,4.0,0.0,55.0,0,1.0,1
38.0,1.0,14.0,0,6305.0,41.0,2.0,40.0,0,1.0,0
45.0,6.0,18.0,1,1021.0,48.0,0.0,16.0,0,1.0,1
38.0,1.0,21.0,1,7750.0,26.0,1.0,40.0,0,1.0,0
51.0,5.0,22.0,0,440.0,24.0,0.0,60.0,0,1.0,1
64.0,1.0,15.0,1,7750.0,8.0,1.0,40.0,1,1.0,0
47.0,2.0,21.0,1,5310.0,49.0,0.0,36.0,1,9.0,0
38.0,7.0,21.0,0,205.0,49.0,2.0,80.0,0,1.0,1
32.0,3.0,16.0,1,6442.0,6.0,0.0,40.0,0,1.0,1
57.0,1.0,19.0,0,4810.0,49.0,0.0,37.0,1,1.0,0
34.0,1.0,19.0,0,9620.0,303.0,0.0,55.0,0,8.0,0
34.0,1.0,21.0,1,2320.0,363.0,1.0,30.0,1,8.0,0
44.0,1.0,21.0,1,800.0,49.0,1.0,40.0,1,1.0,1
29.0,2.0,20.0,1,2910.0,49.0,7.0,20.0,1,1.0,0
44.0,2.0,21.0,1,5240.0,523.0,0.0,40.0,0,7.0,0
41.0,6.0,22.0,1,2830.0,242.0,1.0,5.0,1,6.0,0
61.0,1.0,19.0,1,9130.0,49.0,0.0,40.0,0,1.0,1
36.0,2.0,22.0,1,350.0,27.0,1.0,40.0,0,1.0,1
37.0,1.0,19.0,1,8130.0,49.0,0.0,48.0,0,1.0,1
48.0,1.0,23.0,1,3160.0,49.0,9.0,70.0,0,1.0,1
37.0,1.0,21.0,1,1021.0,41.0,1.0,40.0,0,1.0,1
75.0,1.0,19.0,1,5860.0,53.0,0.0,12.0,1,1.0,0
44.0,1.0,19.0,1,4840.0,32.0,0.0,55.0,0,1.0,1
44.0,1.0,22.0,1,4840.0,51.0,0.0,40.0,0,1.0,1
25.0,1.0,20.0,1,3603.0,49.0,0.0,22.0,1,1.0,0
24.0,1.0,19.0,1,3500.0,16.0,1.0,36.0,1,1.0,0
20.0,1.0,19.0,0,8800.0,20.0,17.0,40.0,1,1.0,0
80.0,6.0,16.0,1,4760.0,49.0,1.0,20.0,0,1.0,0
32.0,1.0,22.0,1,20.0,49.0,0.0,60.0,0,1.0,1
23.0,1.0,20.0,1,3602.0,16.0,1.0,15.0,0,1.0,0
43.0,1.0,22.0,0,20.0,8.0,0.0,50.0,1,1.0,1
59.0,1.0,21.0,1,20.0,49.0,0.0,45.0,0,1.0,1
21.0,1.0,16.0,0,20.0,523.0,11.0,35.0,0,1.0,0
43.0,5.0,19.0,1,3740.0,6.0,1.0,48.0,0,9.0,1
44.0,1.0,18.0,0,6305.0,49.0,0.0,40.0,0,1.0,1
30.0,6.0,21.0,1,2600.0,49.0,0.0,60.0,1,1.0,1
48.0,1.0,21.0,1,2360.0,39.0,1.0,40.0,0,1.0,1
23.0,1.0,20.0,1,4760.0,49.0,1.0,35.0,0,1.0,0
65.0,4.0,21.0,1,9410.0,49.0,0.0,40.0,0,1.0,1
62.0,2.0,22.0,0,3220.0,515.0,6.0,36.0,1,7.0,1
28.0,1.0,21.0,0,2840.0,20.0,10.0,40.0,1,1.0,1
49.0,1.0,19.0,1,5740.0,49.0,0.0,40.0,1,1.0,0
60.0,1.0,24.0,1,5240.0,49.0,2.0,40.0,0,1.0,1
27.0,2.0,20.0,1,3421.0,49.0,0.0,40.0,1,1.0,0
47.0,1.0,19.0,1,5920.0,49.0,1.0,40.0,0,1.0,1
39.0,1.0,20.0,1,4710.0,49.0,0.0,40.0,0,1.0,1
41.0,1.0,18.0,1,9005.0,49.0,1.0,45.0,0,1.0,1
27.0,2.0,16.0,0,9130.0,49.0,15.0,45.0,0,1.0,0
55.0,2.0,21.0,1,420.0,34.0,1.0,45.0,1,1.0,1
34.0,1.0,21.0,0,3255.0,6.0,0.0,30.0,1,1.0,1
51.0,2.0,22.0,1,2830.0,49.0,0.0,40.0,0,1.0,1
54.0,1.0,21.0,1,5740.0,16.0,0.0,26.0,1,1.0,0
43.0,1.0,21.0,1,2825.0,36.0,0.0,55.0,0,1.0,1
39.0,5.0,21.0,1,2205.0,49.0,0.0,40.0,0,1.0,1
33.0,5.0,22.0,1,800.0,49.0,0.0,40.0,0,1.0,1
62.0,6.0,21.0,1,205.0,49.0,0.0,70.0,0,1.0,0
18.0,1.0,16.0,0,5240.0,49.0,2.0,18.0,0,1.0,0
56.0,1.0,17.0,1,4840.0,16.0,1.0,40.0,0,1.0,0
36.0,1.0,16.0,1,6050.0,49.0,0.0,40.0,0,1.0,0
54.0,3.0,21.0,1,2310.0,16.0,0.0,50.0,1,1.0,0
41.0,1.0,21.0,1,3050.0,49.0,0.0,24.0,1,1.0,1
53.0,1.0,16.0,1,410.0,48.0,1.0,40.0,1,1.0,0
21.0,1.0,19.0,0,3640.0,49.0,2.0,25.0,1,1.0,0
38.0,1.0,18.0,1,7200.0,49.0,1.0,45.0,0,1.0,0
27.0,3.0,22.0,1,2310.0,6.0,1.0,11.0,1,1.0,0
41.0,1.0,19.0,1,7210.0,49.0,1.0,43.0,0,1.0,1
35.0,1.0,20.0,1,3424.0,49.0,0.0,10.0,1,1.0,0
23.0,1.0,19.0,0,2545.0,217.0,17.0,20.0,0,6.0,0
28.0,1.0,21.0,1,1031.0,53.0,0.0,80.0,0,1.0,1
19.0,1.0,16.0,0,8300.0,49.0,2.0,40.0,0,1.0,0
53.0,1.0,21.0,1,4760.0,26.0,0.0,15.0,1,1.0,0
24.0,1.0,21.0,1,5240.0,49.0,1.0,40.0,1,1.0,0
27.0,1.0,20.0,0,7200.0,4.0,13.0,45.0,0,1.0,1
43.0,1.0,19.0,1,7330.0,49.0,1.0,41.0,0,1.0,1
67.0,1.0,19.0,0,800.0,16.0,0.0,38.0,1,1.0,1
46.0,5.0,22.0,1,5140.0,303.0,1.0,75.0,0,8.0,1
68.0,1.0,16.0,0,1310.0,209.0,15.0,40.0,0,6.0,1
61.0,1.0,18.0,1,4760.0,49.0,1.0,38.0,1,1.0,0
58.0,4.0,14.0,1,4220.0,4.0,0.0,40.0,1,3.0,0
67.0,3.0,22.0,1,230.0,36.0,0.0,18.0,0,1.0,1
46.0,1.0,19.0,1,5140.0,20.0,1.0,6.0,1,1.0,0
23.0,2.0,19.0,0,5400.0,35.0,2.0,25.0,1,3.0,0
45.0,1.0,19.0,1,8030.0,49.0,0.0,42.0,0,1.0,0
53.0,1.0,19.0,1,4220.0,370.0,0.0,30.0,0,8.0,0
48.0,1.0,19.0,1,7855.0,303.0,0.0,40.0,0,8.0,1
84.0,6.0,24.0,0,1825.0,36.0,0.0,50.0,1,1.0,1
36.0,1.0,16.0,1,5600.0,6.0,0.0,67.0,0,1.0,1
63.0,1.0,16.0,1,3603.0,314.0,1.0,40.0,1,1.0,0
61.0,4.0,24.0,1,2205.0,45.0,0.0,70.0,0,1.0,1
50.0,8.0,12.0,0,3603.0,49.0,6.0,70.0,1,1.0,1
41.0,1.0,16.0,0,6600.0,303.0,0.0,40.0,0,2.0,0
32.0,1.0,21.0,1,3550.0,233.0,1.0,40.0,1,6.0,0
28.0,1.0,18.0,1,4850.0,49.0,0.0,43.0,0,1.0,0
30.0,1.0,19.0,1,5400.0,37.0,1.0,40.0,1,1.0,0
18.0,1.0,16.0,0,4220.0,49.0,2.0,50.0,0,1.0,0
50.0,4.0,21.0,0,2310.0,49.0,0.0,50.0,1,3.0,1
47.0,1.0,14.0,1,6230.0,150.0,0.0,40.0,0,1.0,0
39.0,4.0,20.0,1,5710.0,8.0,0.0,40.0,1,9.0,0
31.0,1.0,21.0,1,1031.0,49.0,0.0,10.0,1,1.0,0
31.0,1.0,22.0,1,20.0,49.0,0.0,45.0,0,1.0,1
60.0,7.0,19.0,1,5120.0,22.0,1.0,30.0,1,1.0,0
60.0,1.0,21.0,1,5000.0,11.0,0.0,30.0,1,1.0,1
28.0,3.0,17.0,0,9620.0,49.0,13.0,52.0,0,8.0,0
47.0,1.0,16.0,1,6200.0,32.0,0.0,40.0,0,1.0,1
30.0,1.0,20.0,0,6230.0,49.0,7.0,40.0,0,1.0,0
21.0,1.0,18.0,1,4760.0,49.0,10.0,15.0,0,1.0,0
20.0,1.0,19.0,0,4720.0,41.0,0.0,27.0,0,1.0,0
70.0,1.0,22.0,1,2640.0,8.0,0.0,15.0,0,1.0,1
48.0,1.0,16.0,1,6850.0,17.0,1.0,40.0,0,1.0,1
67.0,6.0,20.0,1,940.0,16.0,0.0,35.0,1,1.0,1
48.0,1.0,16.0,1,4220.0,511.0,1.0,40.0,1,7.0,0
23.0,1.0,16.0,1,4600.0,4.0,1.0,16.0,1,1.0,0
21.0,1.0,19.0,0,4020.0,39.0,2.0,15.0,0,1.0,0
