AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,>50K
66.0,1.0,20.0,1,1555.0,31.0,0.0,50.0,0,1.0,1
68.0,7.0,22.0,1,4700.0,55.0,0.0,40.0,0,1.0,1
61.0,1.0,21.0,1,5120.0,31.0,1.0,45.0,1,1.0,0
41.0,5.0,18.0,1,2555.0,46.0,1.0,40.0,0,9.0,0
41.0,1.0,21.0,1,4850.0,46.0,0.0,50.0,0,1.0,1
55.0,1.0,16.0,1,7330.0,46.0,1.0,45.0,0,1.0,1
45.0,1.0,16.0,1,3603.0,46.0,1.0,43.0,1,1.0,0
62.0,1.0,16.0,1,9570.0,46.0,1.0,60.0,0,1.0,0
41.0,1.0,19.0,0,5120.0,56.0,0.0,40.0,1,1.0,0
65.0,1.0,17.0,0,4020.0,39.0,6.0,10.0,1,1.0,0
65.0,6.0,19.0,1,205.0,27.0,1.0,60.0,0,1.0,1
42.0,2.0,21.0,1,2040.0,27.0,0.0,45.0,0,1.0,1
26.0,1.0,13.0,0,8800.0,416.0,13.0,45.0,1,2.0,0
29.0,6.0,21.0,0,6230.0,46.0,0.0,45.0,0,1.0,1
31.0,1.0,16.0,1,120.0,27.0,1.0,40.0,1,1.0,0
31.0,1.0,17.0,1,9141.0,314.0,0.0,40.0,0,1.0,0
55.0,1.0,16.0,1,8800.0,46.0,1.0,40.0,1,1.0,0
63.0,8.0,16.0,0,6050.0,46.0,0.0,24.0,1,1.0,0
61.0,1.0,20.0,1,3255.0,19.0,1.0,12.0,1,1.0,0
28.0,1.0,11.0,1,6260.0,46.0,1.0,50.0,0,1.0,0
49.0,1.0,21.0,1,8990.0,39.0,0.0,42.0,0,1.0,0
46.0,1.0,16.0,1,5160.0,46.0,0.0,39.0,1,1.0,0
39.0,1.0,16.0,1,52.0,8.0,0.0,45.0,0,1.0,1
26.0,7.0,20.0,1,4700.0,51.0,1.0,50.0,0,1.0,0
36.0,4.0,20.0,1,7010.0,19.0,0.0,40.0,0,1.0,1
60.0,2.0,20.0,1,3255.0,46.0,16.0,40.0,1,1.0,0
37.0,1.0,20.0,1,7800.0,46.0,0.0,42.0,0,1.0,1
33.0,1.0,21.0,1,1108.0,46.0,0.0,40.0,0,1.0,1
60.0,3.0,19.0,1,20.0,46.0,0.0,40.0,0,1.0,1
38.0,1.0,14.0,0,6442.0,46.0,0.0,40.0,0,1.0,0
66.0,1.0,21.0,1,3255.0,27.0,0.0,32.0,1,1.0,0
55.0,1.0,21.0,1,1065.0,46.0,0.0,45.0,0,1.0,1
66.0,2.0,23.0,1,3256.0,46.0,0.0,20.0,0,1.0,1
53.0,1.0,16.0,1,410.0,46.0,1.0,40.0,1,1.0,0
30.0,1.0,19.0,1,4220.0,31.0,1.0,40.0,1,1.0,0
45.0,1.0,20.0,1,52.0,27.0,0.0,50.0,0,1.0,1
30.0,4.0,22.0,1,2310.0,46.0,1.0,32.0,1,1.0,0
66.0,3.0,21.0,1,2320.0,27.0,0.0,50.0,1,1.0,1
43.0,1.0,21.0,1,2205.0,56.0,1.0,50.0,1,1.0,1
28.0,7.0,16.0,1,205.0,46.0,0.0,55.0,0,1.0,0
65.0,1.0,16.0,1,5120.0,30.0,0.0,16.0,1,1.0,0
38.0,5.0,21.0,1,5330.0,46.0,0.0,40.0,1,1.0,0
56.0,6.0,16.0,1,4200.0,46.0,1.0,28.0,1,1.0,0
44.0,2.0,21.0,1,3300.0,31.0,0.0,30.0,1,1.0,0
31.0,1.0,21.0,1,310.0,26.0,1.0,50.0,0,1.0,0
19.0,2.0,19.0,0,5400.0,46.0,17.0,25.0,0,1.0,0
69.0,6.0,19.0,1,2002.0,46.0,1.0,5.0,1,4.0,0
51.0,2.0,16.0,1,4220.0,6.0,6.0,40.0,0,8.0,0
26.0,1.0,16.0,1,9620.0,46.0,1.0,51.0,0,1.0,0
63.0,6.0,20.0,1,205.0,31.0,0.0,50.0,0,1.0,1
30.0,7.0,16.0,1,205.0,38.0,1.0,65.0,0,1.0,1
62.0,1.0,21.0,1,5400.0,46.0,1.0,8.0,1,1.0,0
18.0,1.0,16.0,0,4110.0,46.0,17.0,42.0,1,1.0,0
67.0,1.0,16.0,1,5400.0,46.0,1.0,40.0,1,1.0,1
36.0,1.0,9.0,1,6050.0,313.0,0.0,60.0,0,1.0,0
31.0,1.0,22.0,1,230.0,46.0,0.0,55.0,0,1.0,1
53.0,4.0,20.0,0,7000.0,46.0,0.0,40.0,0,1.0,0
34.0,6.0,21.0,1,4655.0,46.0,1.0,20.0,1,1.0,0
21.0,1.0,19.0,0,6050.0,46.0,2.0,80.0,0,1.0,0
33.0,5.0,21.0,1,3820.0,31.0,1.0,40.0,0,1.0,0
69.0,1.0,19.0,0,8225.0,46.0,0.0,20.0,0,1.0,1
66.0,6.0,17.0,1,4230.0,46.0,0.0,30.0,1,1.0,0
62.0,3.0,16.0,1,2545.0,6.0,1.0,20.0,1,1.0,0
38.0,1.0,16.0,0,220.0,46.0,0.0,50.0,0,3.0,1
70.0,3.0,24.0,1,2100.0,46.0,1.0,40.0,0,3.0,1
39.0,1.0,17.0,1,7315.0,31.0,0.0,45.0,0,1.0,0
25.0,6.0,16.0,1,3648.0,46.0,0.0,60.0,0,1.0,0
50.0,1.0,16.0,1,4720.0,46.0,0.0,40.0,1,1.0,0
37.0,7.0,24.0,1,3160.0,46.0,0.0,45.0,0,1.0,1
64.0,6.0,20.0,1,205.0,46.0,0.0,50.0,0,1.0,1
57.0,2.0,23.0,1,230.0,19.0,16.0,40.0,0,1.0,1
51.0,1.0,16.0,1,9645.0,46.0,1.0,40.0,1,1.0,0
19.0,1.0,19.0,0,6050.0,19.0,17.0,23.0,0,1.0,0
63.0,1.0,18.0,1,5740.0,46.0,1.0,40.0,1,1.0,0
58.0,1.0,20.0,1,3255.0,38.0,1.0,38.0,1,1.0,0
49.0,2.0,22.0,1,2040.0,24.0,0.0,45.0,0,1.0,0
37.0,1.0,21.0,1,1360.0,27.0,0.0,45.0,0,1.0,1
22.0,6.0,20.0,0,4251.0,46.0,2.0,40.0,0,1.0,0
68.0,3.0,21.0,1,2310.0,53.0,0.0,8.0,1,1.0,1
20.0,1.0,20.0,0,3424.0,46.0,10.0,30.0,1,1.0,0
24.0,1.0,21.0,0,1420.0,46.0,0.0,32.0,0,1.0,0
27.0,1.0,18.0,0,4110.0,46.0,13.0,40.0,1,1.0,0
38.0,1.0,16.0,1,4020.0,46.0,0.0,40.0,0,1.0,0
79.0,1.0,16.0,1,4720.0,39.0,1.0,11.0,1,1.0,0
53.0,6.0,18.0,1,4710.0,38.0,0.0,70.0,0,1.0,1
49.0,2.0,23.0,1,2004.0,48.0,1.0,40.0,1,1.0,1
19.0,1.0,19.0,0,4110.0,48.0,2.0,25.0,1,1.0,0
64.0,6.0,20.0,1,735.0,22.0,1.0,30.0,1,1.0,0
64.0,1.0,20.0,1,7000.0,19.0,0.0,48.0,0,1.0,0
51.0,3.0,19.0,1,4622.0,2.0,1.0,25.0,0,1.0,0
21.0,4.0,20.0,0,5740.0,32.0,2.0,12.0,1,1.0,0
25.0,6.0,21.0,0,205.0,46.0,0.0,60.0,0,1.0,1
40.0,6.0,18.0,1,205.0,46.0,1.0,60.0,0,1.0,1
58.0,7.0,21.0,1,440.0,311.0,1.0,40.0,0,1.0,0
19.0,2.0,19.0,0,5320.0,46.0,17.0,20.0,1,1.0,0
62.0,2.0,16.0,1,7410.0,27.0,0.0,40.0,0,1.0,1
37.0,6.0,21.0,1,205.0,46.0,0.0,50.0,0,1.0,1
18.0,1.0,14.0,0,9620.0,47.0,2.0,15.0,0,1.0,0
24.0,5.0,19.0,1,4220.0,312.0,0.0,50.0,0,1.0,0
37.0,7.0,16.0,1,4510.0,38.0,0.0,30.0,1,1.0,0
37.0,1.0,20.0,0,350.0,19.0,0.0,40.0,0,1.0,1
23.0,4.0,21.0,1,2310.0,27.0,0.0,40.0,0,1.0,0
50.0,1.0,16.0,0,4700.0,46.0,2.0,40.0,1,1.0,0
39.0,2.0,21.0,0,4000.0,19.0,0.0,40.0,0,1.0,0
80.0,5.0,20.0,0,2001.0,38.0,0.0,35.0,0,3.0,0
43.0,6.0,21.0,1,205.0,46.0,1.0,55.0,0,1.0,0
59.0,7.0,19.0,1,205.0,46.0,0.0,40.0,0,1.0,1
76.0,2.0,16.0,0,5740.0,53.0,0.0,27.0,1,1.0,1
28.0,1.0,19.0,0,9121.0,31.0,2.0,20.0,0,1.0,0
44.0,1.0,9.0,1,7220.0,303.0,1.0,50.0,0,1.0,0
52.0,1.0,21.0,1,4920.0,46.0,0.0,50.0,1,1.0,1
25.0,1.0,20.0,0,6200.0,27.0,0.0,55.0,0,1.0,0
43.0,1.0,19.0,1,8990.0,46.0,0.0,50.0,1,1.0,0
40.0,3.0,16.0,1,6305.0,46.0,1.0,40.0,0,1.0,0
37.0,4.0,18.0,0,5860.0,46.0,0.0,40.0,1,1.0,0
38.0,1.0,18.0,0,5240.0,36.0,0.0,40.0,1,1.0,0
35.0,1.0,21.0,1,1006.0,31.0,0.0,40.0,0,1.0,1
32.0,2.0,21.0,1,350.0,31.0,1.0,40.0,1,1.0,1
61.0,1.0,11.0,0,7220.0,46.0,0.0,30.0,0,1.0,0
22.0,1.0,19.0,0,5400.0,36.0,13.0,40.0,1,1.0,0
69.0,3.0,16.0,1,9121.0,46.0,1.0,20.0,0,1.0,0
60.0,1.0,15.0,1,2360.0,46.0,1.0,45.0,1,1.0,0
36.0,3.0,19.0,1,5521.0,30.0,0.0,15.0,1,1.0,0
42.0,1.0,21.0,1,3255.0,46.0,0.0,34.0,1,1.0,1
65.0,1.0,21.0,0,7750.0,46.0,5.0,40.0,1,1.0,1
42.0,1.0,18.0,1,9130.0,38.0,0.0,55.0,0,1.0,1
68.0,4.0,24.0,1,750.0,24.0,0.0,40.0,0,1.0,1
46.0,1.0,19.0,1,6260.0,46.0,0.0,40.0,0,1.0,0
20.0,1.0,16.0,0,4720.0,46.0,17.0,25.0,1,1.0,0
58.0,7.0,20.0,1,5120.0,46.0,0.0,2.0,1,1.0,0
38.0,4.0,21.0,1,800.0,217.0,1.0,40.0,1,6.0,0
51.0,5.0,21.0,1,800.0,46.0,0.0,40.0,1,1.0,1
26.0,5.0,21.0,0,7140.0,46.0,0.0,45.0,0,1.0,0
65.0,1.0,19.0,1,5740.0,46.0,1.0,36.0,1,1.0,1
57.0,1.0,16.0,1,4230.0,46.0,1.0,40.0,1,1.0,0
25.0,3.0,16.0,0,4600.0,38.0,7.0,12.0,0,1.0,0
29.0,7.0,1.0,1,6260.0,46.0,0.0,40.0,0,1.0,1
45.0,1.0,21.0,1,440.0,38.0,0.0,50.0,0,1.0,1
27.0,1.0,16.0,1,9130.0,27.0,1.0,50.0,0,1.0,0
51.0,6.0,16.0,0,4710.0,39.0,2.0,54.0,0,1.0,0
22.0,1.0,21.0,0,2145.0,46.0,2.0,24.0,0,1.0,0
55.0,1.0,15.0,1,8030.0,27.0,0.0,45.0,0,1.0,1
24.0,1.0,20.0,0,4760.0,8.0,0.0,50.0,0,1.0,0
63.0,3.0,13.0,0,9122.0,46.0,0.0,40.0,0,3.0,1
71.0,1.0,16.0,1,52.0,46.0,0.0,40.0,0,1.0,0
57.0,6.0,23.0,1,3250.0,24.0,0.0,70.0,1,1.0,0
54.0,1.0,20.0,1,20.0,56.0,0.0,45.0,0,1.0,1
63.0,6.0,21.0,1,810.0,38.0,0.0,28.0,1,1.0,1
67.0,2.0,21.0,1,3515.0,46.0,0.0,40.0,1,1.0,1
75.0,1.0,13.0,0,4720.0,46.0,0.0,40.0,1,1.0,0
67.0,3.0,18.0,1,8140.0,46.0,0.0,40.0,0,1.0,0
61.0,4.0,21.0,1,2320.0,56.0,0.0,50.0,0,1.0,1
37.0,2.0,21.0,1,4600.0,53.0,1.0,8.0,1,1.0,0
47.0,1.0,16.0,1,6260.0,46.0,1.0,40.0,0,1.0,0
52.0,1.0,20.0,1,3310.0,27.0,1.0,35.0,1,1.0,0
30.0,2.0,21.0,1,5740.0,46.0,1.0,20.0,1,1.0,0
68.0,1.0,19.0,1,4220.0,53.0,1.0,23.0,0,1.0,1
59.0,1.0,16.0,1,7720.0,46.0,1.0,40.0,1,1.0,0
48.0,1.0,21.0,1,3050.0,9.0,0.0,40.0,0,1.0,1
53.0,6.0,16.0,1,205.0,46.0,0.0,70.0,0,1.0,0
51.0,1.0,19.0,0,7925.0,46.0,0.0,40.0,0,1.0,0
37.0,3.0,21.0,1,1610.0,31.0,1.0,40.0,0,9.0,0
29.0,3.0,21.0,1,2545.0,46.0,1.0,50.0,1,1.0,0
38.0,1.0,16.0,1,7240.0,46.0,1.0,40.0,0,1.0,0
56.0,1.0,21.0,1,3545.0,46.0,0.0,55.0,0,1.0,0
39.0,4.0,20.0,1,2545.0,46.0,0.0,32.0,1,1.0,0
48.0,7.0,19.0,1,4010.0,22.0,0.0,35.0,1,1.0,1
80.0,1.0,11.0,0,7810.0,46.0,0.0,14.0,0,1.0,1
53.0,1.0,9.0,1,9610.0,303.0,12.0,60.0,0,1.0,1
50.0,1.0,17.0,1,9620.0,46.0,9.0,40.0,0,1.0,0
28.0,2.0,21.0,1,5940.0,27.0,0.0,35.0,0,1.0,0
39.0,1.0,16.0,1,5850.0,46.0,1.0,40.0,1,1.0,0
20.0,6.0,18.0,0,6050.0,27.0,2.0,40.0,0,1.0,0
26.0,1.0,16.0,1,7810.0,448.0,1.0,40.0,0,2.0,0
33.0,1.0,20.0,1,4600.0,46.0,0.0,40.0,1,1.0,0
52.0,6.0,20.0,1,6305.0,46.0,0.0,40.0,0,1.0,0
43.0,1.0,16.0,0,52.0,46.0,0.0,45.0,0,1.0,1
23.0,1.0,21.0,0,51.0,37.0,0.0,14.0,1,1.0,0
30.0,7.0,17.0,1,4020.0,53.0,1.0,40.0,0,1.0,0
63.0,1.0,20.0,1,4220.0,46.0,0.0,40.0,0,1.0,0
21.0,1.0,18.0,0,6050.0,46.0,2.0,40.0,0,1.0,1
18.0,1.0,16.0,0,4600.0,31.0,17.0,12.0,1,1.0,0
56.0,1.0,19.0,0,4540.0,46.0,0.0,48.0,1,1.0,1
62.0,1.0,21.0,1,3255.0,46.0,0.0,36.0,1,1.0,1
44.0,1.0,19.0,1,4020.0,27.0,0.0,40.0,1,1.0,0
35.0,1.0,20.0,1,2640.0,31.0,0.0,42.0,0,1.0,1
18.0,1.0,18.0,0,9620.0,46.0,2.0,30.0,0,3.0,0
64.0,3.0,16.0,1,9121.0,6.0,0.0,38.0,0,1.0,0
49.0,1.0,1.0,1,9640.0,203.0,6.0,20.0,1,6.0,0
30.0,2.0,22.0,0,2040.0,46.0,0.0,60.0,0,1.0,0
32.0,1.0,20.0,1,3255.0,217.0,0.0,32.0,1,6.0,0
42.0,3.0,21.0,0,2310.0,6.0,0.0,50.0,1,1.0,1
30.0,3.0,21.0,0,10.0,46.0,0.0,40.0,0,3.0,0
73.0,1.0,16.0,1,9620.0,46.0,0.0,40.0,0,1.0,0
26.0,1.0,20.0,1,3323.0,27.0,0.0,40.0,1,1.0,0
34.0,1.0,16.0,1,3603.0,46.0,0.0,40.0,1,1.0,0
41.0,1.0,24.0,1,3050.0,27.0,0.0,45.0,0,1.0,1
37.0,1.0,17.0,1,6305.0,6.0,1.0,35.0,1,1.0,0
65.0,1.0,16.0,1,3602.0,27.0,0.0,16.0,1,1.0,0
43.0,5.0,21.0,1,2360.0,20.0,0.0,40.0,1,1.0,1
52.0,1.0,19.0,1,9130.0,39.0,0.0,55.0,0,1.0,0
20.0,2.0,19.0,0,3603.0,46.0,17.0,8.0,1,1.0,0
43.0,1.0,20.0,0,4230.0,46.0,0.0,30.0,1,3.0,0
26.0,1.0,21.0,0,5240.0,46.0,5.0,55.0,0,1.0,0
53.0,1.0,16.0,0,6050.0,46.0,0.0,50.0,0,1.0,0
25.0,1.0,20.0,0,7240.0,46.0,0.0,50.0,0,1.0,1
54.0,1.0,18.0,1,9645.0,46.0,1.0,36.0,1,1.0,0
25.0,1.0,21.0,1,3255.0,30.0,1.0,36.0,1,1.0,0
71.0,6.0,21.0,1,6050.0,46.0,0.0,75.0,0,1.0,1
63.0,1.0,21.0,1,5310.0,19.0,1.0,30.0,1,1.0,0
28.0,3.0,20.0,1,3870.0,46.0,1.0,45.0,0,1.0,1
66.0,4.0,12.0,1,4200.0,46.0,1.0,40.0,0,1.0,1
22.0,1.0,18.0,0,5820.0,46.0,0.0,40.0,1,3.0,0
45.0,4.0,21.0,1,1240.0,46.0,0.0,25.0,0,3.0,1
49.0,6.0,21.0,1,205.0,46.0,0.0,40.0,0,1.0,1
45.0,1.0,19.0,1,2634.0,6.0,0.0,40.0,0,1.0,0
29.0,1.0,22.0,0,2310.0,8.0,0.0,40.0,1,1.0,0
63.0,2.0,19.0,1,9645.0,46.0,0.0,32.0,0,1.0,0
40.0,3.0,20.0,1,2014.0,46.0,0.0,40.0,0,3.0,0
58.0,1.0,20.0,1,4220.0,27.0,0.0,48.0,0,1.0,1
88.0,1.0,21.0,1,4710.0,46.0,0.0,3.0,0,1.0,0
39.0,1.0,19.0,1,2910.0,27.0,1.0,40.0,1,1.0,0
56.0,6.0,21.0,1,205.0,46.0,0.0,45.0,0,1.0,1
42.0,1.0,21.0,0,2830.0,46.0,2.0,40.0,0,1.0,0
20.0,1.0,18.0,0,3603.0,46.0,2.0,20.0,1,1.0,0
25.0,5.0,21.0,1,3255.0,46.0,1.0,40.0,1,1.0,0
18.0,4.0,16.0,0,9620.0,46.0,17.0,6.0,1,1.0,0
21.0,1.0,19.0,0,1530.0,19.0,17.0,27.0,0,1.0,0
52.0,1.0,21.0,0,120.0,46.0,0.0,40.0,1,1.0,0
63.0,3.0,18.0,1,5860.0,27.0,1.0,40.0,1,1.0,0
22.0,1.0,19.0,1,3500.0,46.0,0.0,60.0,1,9.0,0
60.0,1.0,17.0,0,9130.0,46.0,0.0,40.0,0,1.0,1
43.0,1.0,21.0,1,1600.0,46.0,1.0,40.0,0,1.0,1
32.0,1.0,19.0,1,4010.0,49.0,1.0,50.0,0,9.0,1
38.0,1.0,17.0,0,5400.0,56.0,0.0,32.0,1,1.0,0
59.0,1.0,20.0,1,3255.0,46.0,1.0,40.0,1,1.0,0
49.0,1.0,19.0,1,7210.0,27.0,0.0,55.0,0,1.0,1
39.0,1.0,16.0,1,4720.0,46.0,0.0,10.0,1,1.0,0
38.0,1.0,16.0,1,20.0,46.0,1.0,50.0,1,1.0,0
62.0,7.0,16.0,1,205.0,46.0,0.0,30.0,0,1.0,0
60.0,2.0,21.0,0,3255.0,46.0,0.0,40.0,1,1.0,1
55.0,1.0,16.0,1,7000.0,31.0,0.0,55.0,0,1.0,1
47.0,1.0,20.0,0,4010.0,46.0,0.0,40.0,1,1.0,0
32.0,2.0,21.0,1,230.0,39.0,0.0,40.0,1,1.0,0
58.0,1.0,18.0,1,4760.0,46.0,0.0,40.0,0,1.0,0
50.0,1.0,19.0,1,4760.0,47.0,0.0,16.0,0,1.0,0
44.0,6.0,20.0,1,205.0,46.0,1.0,60.0,0,1.0,0
58.0,5.0,18.0,0,230.0,49.0,0.0,40.0,1,3.0,0
25.0,7.0,21.0,1,3000.0,46.0,0.0,40.0,1,1.0,0
49.0,2.0,21.0,1,3255.0,19.0,1.0,40.0,1,1.0,1
38.0,1.0,16.0,1,52.0,20.0,0.0,45.0,0,1.0,1
48.0,5.0,21.0,1,120.0,8.0,0.0,40.0,0,1.0,1
31.0,1.0,20.0,1,3500.0,46.0,0.0,40.0,1,1.0,0
68.0,2.0,16.0,1,4220.0,19.0,1.0,40.0,0,1.0,1
57.0,1.0,21.0,1,7700.0,38.0,1.0,45.0,0,1.0,1
47.0,7.0,22.0,1,3256.0,46.0,1.0,40.0,0,1.0,1
33.0,1.0,20.0,1,5160.0,46.0,0.0,20.0,1,1.0,0
33.0,1.0,18.0,0,9645.0,46.0,2.0,40.0,1,1.0,0
49.0,1.0,19.0,1,9620.0,46.0,1.0,40.0,0,1.0,1
39.0,1.0,20.0,1,3640.0,46.0,0.0,40.0,1,1.0,0
65.0,6.0,20.0,1,440.0,27.0,1.0,50.0,0,1.0,0
32.0,7.0,20.0,1,8500.0,46.0,1.0,50.0,0,1.0,0
37.0,1.0,21.0,1,800.0,46.0,0.0,45.0,1,1.0,1
45.0,1.0,16.0,1,4760.0,27.0,1.0,40.0,0,1.0,1
67.0,1.0,20.0,1,5860.0,46.0,0.0,15.0,0,1.0,0
17.0,2.0,13.0,0,4622.0,46.0,2.0,40.0,0,1.0,0
53.0,1.0,16.0,1,4220.0,17.0,1.0,18.0,0,5.0,0
61.0,3.0,20.0,1,4220.0,46.0,1.0,40.0,0,1.0,0
74.0,2.0,22.0,1,2040.0,40.0,0.0,40.0,0,1.0,1
27.0,2.0,20.0,0,3322.0,46.0,0.0,72.0,1,1.0,0
61.0,6.0,18.0,1,6260.0,53.0,1.0,30.0,0,1.0,0
32.0,3.0,20.0,1,810.0,46.0,0.0,35.0,1,1.0,0
61.0,7.0,16.0,1,6230.0,46.0,1.0,40.0,0,1.0,0
41.0,2.0,20.0,1,5740.0,38.0,1.0,40.0,1,1.0,0
27.0,1.0,21.0,1,20.0,26.0,0.0,40.0,1,1.0,1
70.0,1.0,18.0,0,9130.0,48.0,0.0,70.0,0,1.0,1
24.0,4.0,21.0,0,640.0,46.0,0.0,40.0,0,1.0,0
58.0,1.0,19.0,1,6050.0,46.0,0.0,8.0,1,1.0,0
47.0,5.0,21.0,0,3255.0,46.0,0.0,50.0,1,3.0,1
21.0,1.0,19.0,0,4110.0,46.0,17.0,30.0,0,1.0,0
25.0,1.0,19.0,1,7750.0,46.0,1.0,42.0,0,1.0,0
57.0,4.0,21.0,1,5740.0,46.0,1.0,40.0,1,1.0,0
29.0,1.0,21.0,1,7000.0,46.0,1.0,40.0,0,1.0,0
84.0,1.0,18.0,1,9005.0,46.0,1.0,30.0,0,1.0,1
19.0,1.0,19.0,0,4760.0,207.0,3.0,20.0,1,6.0,0
35.0,6.0,15.0,1,6260.0,167.0,0.0,40.0,0,1.0,0
51.0,1.0,16.0,0,4220.0,46.0,0.0,40.0,0,1.0,0
25.0,1.0,21.0,0,3255.0,46.0,13.0,40.0,1,1.0,0
66.0,6.0,20.0,1,205.0,46.0,0.0,20.0,0,1.0,1
28.0,1.0,16.0,1,6700.0,46.0,1.0,40.0,0,1.0,0
45.0,3.0,21.0,1,2310.0,46.0,1.0,30.0,1,1.0,0
44.0,1.0,21.0,1,5000.0,46.0,0.0,45.0,0,1.0,1
62.0,3.0,22.0,1,340.0,31.0,1.0,40.0,1,3.0,0
38.0,1.0,16.0,1,8140.0,46.0,1.0,50.0,0,1.0,0
60.0,1.0,19.0,0,136.0,4.0,0.0,40.0,1,1.0,0
19.0,1.0,16.0,0,6050.0,46.0,2.0,40.0,0,1.0,0
63.0,3.0,20.0,1,2360.0,46.0,1.0,40.0,0,3.0,0
59.0,6.0,19.0,1,5740.0,46.0,1.0,50.0,1,1.0,1
35.0,1.0,16.0,0,6765.0,46.0,2.0,20.0,0,3.0,0
71.0,1.0,22.0,1,4760.0,46.0,0.0,20.0,1,1.0,1
27.0,2.0,22.0,0,1530.0,210.0,12.0,28.0,1,6.0,0
75.0,1.0,17.0,1,5860.0,46.0,0.0,20.0,1,1.0,0
61.0,2.0,21.0,1,3255.0,27.0,0.0,32.0,1,1.0,1
46.0,6.0,11.0,1,9130.0,22.0,1.0,50.0,0,1.0,1
42.0,1.0,15.0,1,310.0,55.0,1.0,50.0,0,1.0,1
62.0,1.0,19.0,1,5820.0,46.0,1.0,40.0,1,1.0,0
35.0,1.0,21.0,1,9130.0,46.0,15.0,40.0,0,3.0,0
80.0,6.0,16.0,1,205.0,46.0,0.0,50.0,0,1.0,1
