AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,>50K
55.0,1.0,16.0,1,9130.0,303.0,1.0,50.0,0,1.0,0
85.0,1.0,23.0,1,9030.0,12.0,0.0,40.0,0,1.0,1
59.0,1.0,20.0,1,4850.0,327.0,1.0,45.0,0,1.0,1
29.0,1.0,16.0,0,4020.0,12.0,13.0,20.0,1,2.0,0
24.0,1.0,16.0,0,9300.0,12.0,4.0,40.0,0,1.0,0
57.0,1.0,16.0,1,2145.0,34.0,1.0,40.0,1,1.0,0
29.0,1.0,16.0,0,7130.0,12.0,2.0,40.0,0,1.0,0
36.0,1.0,15.0,1,4020.0,25.0,1.0,45.0,1,1.0,0
66.0,1.0,21.0,1,5000.0,12.0,1.0,30.0,1,1.0,1
51.0,7.0,21.0,1,410.0,47.0,0.0,40.0,1,1.0,1
35.0,1.0,16.0,1,7150.0,39.0,1.0,45.0,0,8.0,0
51.0,1.0,18.0,1,8740.0,223.0,1.0,40.0,1,6.0,0
50.0,1.0,21.0,0,3050.0,18.0,0.0,40.0,1,1.0,1
19.0,3.0,16.0,0,2002.0,12.0,4.0,23.0,0,1.0,0
36.0,1.0,21.0,1,160.0,109.0,1.0,50.0,0,1.0,0
27.0,1.0,20.0,1,4850.0,17.0,1.0,40.0,1,1.0,0
49.0,1.0,21.0,0,5240.0,12.0,0.0,40.0,1,1.0,0
38.0,2.0,22.0,1,230.0,17.0,0.0,50.0,1,1.0,0
54.0,1.0,20.0,0,4820.0,48.0,0.0,50.0,0,3.0,0
74.0,2.0,24.0,1,2040.0,37.0,0.0,50.0,0,1.0,1
20.0,1.0,19.0,0,7640.0,8.0,2.0,12.0,0,1.0,0
24.0,1.0,17.0,0,4720.0,12.0,2.0,40.0,1,2.0,0
27.0,1.0,18.0,0,6442.0,12.0,0.0,40.0,0,1.0,0
51.0,1.0,15.0,0,8130.0,12.0,0.0,40.0,0,1.0,1
62.0,1.0,21.0,1,710.0,1.0,0.0,45.0,1,1.0,1
40.0,1.0,21.0,1,5400.0,128.0,1.0,37.0,1,1.0,1
66.0,6.0,19.0,1,4920.0,25.0,1.0,25.0,1,1.0,0
34.0,1.0,19.0,0,4700.0,12.0,0.0,45.0,0,1.0,1
45.0,1.0,19.0,1,3640.0,12.0,0.0,32.0,1,1.0,0
60.0,7.0,24.0,1,3090.0,239.0,0.0,50.0,0,1.0,1
56.0,2.0,1.0,1,8950.0,332.0,6.0,40.0,1,2.0,0
34.0,1.0,21.0,1,520.0,12.0,1.0,40.0,1,1.0,1
41.0,1.0,16.0,0,8930.0,12.0,12.0,40.0,1,1.0,0
43.0,1.0,18.0,0,2755.0,130.0,11.0,40.0,0,1.0,0
77.0,1.0,21.0,1,4600.0,12.0,1.0,40.0,1,1.0,1
61.0,3.0,19.0,1,4220.0,12.0,0.0,40.0,0,2.0,0
51.0,3.0,17.0,1,230.0,36.0,1.0,40.0,1,1.0,0
46.0,6.0,16.0,0,6260.0,55.0,0.0,40.0,0,1.0,0
30.0,1.0,16.0,0,4110.0,12.0,12.0,30.0,1,1.0,0
58.0,7.0,16.0,1,4710.0,12.0,0.0,55.0,0,1.0,0
24.0,1.0,21.0,0,2310.0,25.0,2.0,40.0,1,1.0,0
19.0,1.0,19.0,0,5240.0,12.0,0.0,35.0,1,1.0,0
78.0,1.0,16.0,0,4760.0,55.0,0.0,15.0,0,1.0,0
26.0,1.0,21.0,0,3930.0,12.0,2.0,40.0,1,2.0,0
34.0,6.0,20.0,0,4621.0,12.0,2.0,40.0,0,1.0,0
54.0,6.0,21.0,0,845.0,17.0,13.0,50.0,0,1.0,0
35.0,1.0,16.0,0,3603.0,12.0,0.0,40.0,1,2.0,0
38.0,1.0,21.0,0,4700.0,134.0,0.0,40.0,0,1.0,1
53.0,1.0,16.0,1,6515.0,36.0,0.0,40.0,0,1.0,0
27.0,2.0,22.0,0,3255.0,22.0,0.0,36.0,1,1.0,1
63.0,6.0,17.0,1,4810.0,1.0,1.0,5.0,1,1.0,0
65.0,1.0,19.0,1,110.0,327.0,0.0,40.0,1,1.0,1
77.0,1.0,12.0,0,4220.0,364.0,0.0,40.0,1,9.0,0
48.0,7.0,21.0,1,10.0,373.0,0.0,45.0,0,1.0,1
22.0,1.0,17.0,0,4020.0,12.0,2.0,30.0,0,1.0,0
44.0,5.0,20.0,1,3802.0,110.0,0.0,40.0,0,2.0,0
56.0,3.0,22.0,1,800.0,18.0,0.0,40.0,1,1.0,0
65.0,1.0,21.0,1,7315.0,72.0,1.0,40.0,0,1.0,1
44.0,1.0,15.0,1,4720.0,17.0,1.0,30.0,1,1.0,0
76.0,1.0,19.0,0,2633.0,48.0,0.0,40.0,1,3.0,0
51.0,1.0,20.0,1,3322.0,341.0,1.0,40.0,1,9.0,0
38.0,6.0,19.0,1,4340.0,12.0,2.0,84.0,0,1.0,0
41.0,3.0,22.0,1,2310.0,9.0,0.0,50.0,1,1.0,1
61.0,1.0,16.0,1,2634.0,21.0,1.0,40.0,1,1.0,1
35.0,5.0,19.0,1,3640.0,12.0,1.0,30.0,0,1.0,0
28.0,7.0,14.0,1,6410.0,12.0,1.0,30.0,0,1.0,0
40.0,2.0,18.0,1,650.0,12.0,1.0,40.0,1,1.0,0
37.0,1.0,21.0,1,5510.0,362.0,0.0,85.0,0,8.0,0
60.0,6.0,19.0,1,5120.0,20.0,2.0,28.0,1,1.0,0
27.0,1.0,19.0,1,5400.0,36.0,0.0,40.0,1,1.0,0
30.0,1.0,20.0,0,4920.0,9.0,0.0,30.0,0,1.0,0
53.0,7.0,21.0,1,3258.0,72.0,0.0,46.0,0,1.0,1
25.0,1.0,16.0,0,4020.0,207.0,2.0,50.0,0,6.0,0
61.0,2.0,18.0,1,5000.0,36.0,0.0,40.0,1,1.0,0
58.0,1.0,21.0,1,4750.0,25.0,1.0,50.0,0,1.0,0
20.0,1.0,20.0,0,7800.0,12.0,2.0,20.0,0,1.0,0
62.0,1.0,13.0,1,6410.0,360.0,1.0,40.0,0,1.0,0
32.0,1.0,1.0,0,4251.0,312.0,0.0,60.0,0,1.0,0
39.0,1.0,20.0,0,4700.0,373.0,0.0,40.0,1,1.0,1
32.0,1.0,19.0,0,5160.0,12.0,2.0,40.0,1,1.0,0
49.0,1.0,16.0,1,4760.0,17.0,1.0,25.0,1,1.0,0
24.0,1.0,18.0,0,5120.0,1.0,13.0,40.0,0,1.0,0
22.0,1.0,17.0,0,3601.0,12.0,2.0,40.0,1,1.0,0
18.0,1.0,16.0,0,4110.0,12.0,3.0,30.0,1,1.0,0
18.0,1.0,18.0,0,2723.0,12.0,17.0,6.0,0,1.0,0
23.0,6.0,19.0,0,9142.0,47.0,0.0,40.0,0,1.0,0
22.0,1.0,19.0,0,6200.0,51.0,12.0,25.0,0,1.0,0
38.0,1.0,16.0,1,6260.0,1.0,0.0,40.0,0,1.0,0
65.0,1.0,21.0,1,630.0,36.0,0.0,40.0,1,1.0,1
53.0,7.0,16.0,1,6240.0,119.0,1.0,50.0,0,1.0,1
37.0,4.0,21.0,1,2330.0,48.0,0.0,38.0,1,1.0,0
53.0,3.0,21.0,1,2310.0,312.0,1.0,45.0,1,1.0,0
48.0,1.0,22.0,1,230.0,41.0,0.0,50.0,0,1.0,1
33.0,1.0,21.0,1,4622.0,34.0,0.0,30.0,1,1.0,0
53.0,5.0,21.0,1,3255.0,12.0,0.0,40.0,1,2.0,1
52.0,1.0,15.0,1,4220.0,327.0,1.0,8.0,1,1.0,0
62.0,1.0,18.0,0,4010.0,36.0,5.0,45.0,1,1.0,1
32.0,1.0,19.0,0,300.0,12.0,0.0,40.0,0,1.0,1
35.0,1.0,17.0,0,6230.0,12.0,16.0,40.0,0,1.0,0
45.0,5.0,24.0,1,4700.0,333.0,1.0,40.0,1,2.0,1
44.0,1.0,20.0,1,7020.0,6.0,1.0,40.0,0,1.0,0
58.0,1.0,20.0,1,10.0,36.0,1.0,45.0,0,1.0,1
33.0,7.0,19.0,0,9142.0,34.0,15.0,40.0,0,1.0,0
47.0,7.0,16.0,1,4700.0,239.0,0.0,60.0,0,1.0,0
45.0,3.0,19.0,0,3802.0,12.0,0.0,40.0,0,1.0,0
63.0,7.0,19.0,0,4850.0,26.0,0.0,50.0,1,1.0,1
37.0,1.0,20.0,1,7000.0,36.0,12.0,43.0,1,1.0,0
34.0,4.0,20.0,0,5400.0,12.0,2.0,40.0,1,2.0,0
21.0,1.0,16.0,0,4110.0,42.0,2.0,35.0,1,1.0,0
58.0,6.0,16.0,0,4850.0,13.0,0.0,40.0,0,1.0,0
43.0,1.0,16.0,1,5710.0,12.0,0.0,40.0,1,1.0,1
36.0,1.0,21.0,1,2830.0,36.0,0.0,65.0,1,1.0,1
22.0,1.0,19.0,0,2300.0,12.0,2.0,40.0,1,1.0,0
35.0,1.0,16.0,1,20.0,12.0,1.0,45.0,0,1.0,1
47.0,1.0,21.0,0,8990.0,21.0,0.0,40.0,0,2.0,1
26.0,1.0,19.0,1,4040.0,373.0,0.0,28.0,0,1.0,0
36.0,1.0,20.0,0,4230.0,17.0,0.0,32.0,1,1.0,0
60.0,1.0,21.0,0,140.0,6.0,0.0,60.0,1,1.0,1
59.0,1.0,16.0,0,120.0,373.0,0.0,40.0,1,1.0,1
21.0,1.0,20.0,0,5240.0,12.0,2.0,20.0,0,1.0,0
27.0,1.0,19.0,0,5350.0,12.0,2.0,25.0,1,2.0,0
27.0,4.0,21.0,0,230.0,12.0,0.0,40.0,0,1.0,0
24.0,7.0,16.0,1,4240.0,36.0,1.0,40.0,0,1.0,0
61.0,1.0,17.0,1,4710.0,12.0,0.0,50.0,0,1.0,0
37.0,3.0,21.0,1,3870.0,39.0,1.0,42.0,0,1.0,0
54.0,7.0,21.0,1,1050.0,36.0,0.0,30.0,0,1.0,0
31.0,1.0,16.0,0,9645.0,12.0,7.0,24.0,0,2.0,0
23.0,1.0,16.0,0,4020.0,12.0,0.0,40.0,0,1.0,0
26.0,1.0,19.0,0,3603.0,12.0,0.0,40.0,1,2.0,0
47.0,1.0,21.0,1,2634.0,29.0,1.0,45.0,0,1.0,0
65.0,1.0,18.0,1,5110.0,48.0,0.0,46.0,1,1.0,0
40.0,1.0,21.0,0,51.0,9.0,0.0,50.0,1,1.0,1
45.0,1.0,16.0,0,6260.0,39.0,15.0,50.0,0,1.0,0
66.0,1.0,15.0,0,2545.0,36.0,0.0,35.0,1,1.0,0
23.0,1.0,16.0,0,7905.0,12.0,2.0,40.0,1,1.0,0
29.0,1.0,18.0,0,160.0,36.0,0.0,50.0,1,8.0,0
58.0,1.0,13.0,1,9005.0,327.0,0.0,50.0,0,1.0,1
44.0,1.0,12.0,1,4120.0,12.0,1.0,40.0,1,1.0,0
33.0,1.0,16.0,1,6355.0,301.0,1.0,40.0,0,1.0,0
31.0,1.0,17.0,1,3930.0,329.0,1.0,40.0,0,2.0,0
68.0,1.0,15.0,0,4110.0,217.0,0.0,20.0,1,6.0,0
18.0,1.0,16.0,0,4110.0,21.0,10.0,18.0,1,1.0,0
53.0,6.0,9.0,1,8140.0,23.0,0.0,20.0,0,1.0,0
54.0,3.0,19.0,0,3802.0,12.0,0.0,45.0,1,2.0,0
22.0,1.0,19.0,0,5240.0,12.0,4.0,40.0,1,2.0,0
58.0,1.0,21.0,1,4710.0,18.0,0.0,50.0,0,1.0,1
60.0,1.0,16.0,0,4760.0,8.0,0.0,39.0,1,1.0,0
27.0,4.0,21.0,1,2634.0,12.0,0.0,40.0,1,1.0,0
63.0,1.0,20.0,0,51.0,42.0,0.0,32.0,1,1.0,1
45.0,2.0,21.0,1,3255.0,233.0,0.0,38.0,1,6.0,1
24.0,1.0,16.0,0,5240.0,242.0,5.0,40.0,1,6.0,0
29.0,1.0,21.0,1,3255.0,12.0,1.0,36.0,1,1.0,0
28.0,1.0,19.0,0,6355.0,12.0,7.0,40.0,0,1.0,0
52.0,1.0,16.0,1,4950.0,138.0,1.0,10.0,1,1.0,0
52.0,6.0,18.0,0,2700.0,50.0,2.0,3.0,0,1.0,0
66.0,1.0,16.0,1,4850.0,36.0,1.0,42.0,1,1.0,0
31.0,6.0,16.0,0,4230.0,314.0,0.0,25.0,1,1.0,0
70.0,1.0,16.0,1,4110.0,13.0,1.0,15.0,1,1.0,0
33.0,3.0,19.0,1,3740.0,327.0,0.0,48.0,0,1.0,1
36.0,2.0,21.0,1,820.0,6.0,1.0,40.0,0,1.0,0
34.0,7.0,21.0,1,440.0,22.0,1.0,60.0,1,1.0,1
84.0,1.0,22.0,1,800.0,24.0,0.0,30.0,0,1.0,1
21.0,1.0,16.0,0,1108.0,12.0,2.0,35.0,0,1.0,0
41.0,7.0,17.0,1,4230.0,311.0,0.0,5.0,1,1.0,0
25.0,1.0,21.0,0,3300.0,31.0,5.0,40.0,0,9.0,0
54.0,5.0,19.0,1,110.0,17.0,0.0,40.0,0,1.0,1
41.0,1.0,20.0,0,2770.0,23.0,12.0,40.0,1,1.0,0
31.0,1.0,21.0,1,800.0,163.0,1.0,45.0,1,1.0,1
39.0,2.0,21.0,1,5940.0,29.0,1.0,50.0,1,1.0,1
29.0,1.0,16.0,0,9720.0,303.0,13.0,40.0,1,1.0,0
27.0,6.0,16.0,0,2770.0,34.0,2.0,50.0,0,1.0,0
32.0,1.0,19.0,0,3545.0,36.0,0.0,40.0,0,1.0,0
28.0,1.0,16.0,1,3930.0,12.0,0.0,40.0,0,2.0,0
60.0,1.0,17.0,0,7700.0,12.0,0.0,40.0,0,1.0,1
33.0,1.0,18.0,0,4020.0,36.0,2.0,40.0,0,8.0,0
22.0,1.0,18.0,0,9130.0,12.0,2.0,30.0,0,1.0,0
58.0,8.0,19.0,1,5840.0,138.0,1.0,60.0,1,1.0,0
70.0,2.0,19.0,0,5400.0,18.0,0.0,21.0,1,1.0,0
53.0,3.0,22.0,0,2310.0,34.0,2.0,40.0,1,1.0,1
64.0,1.0,16.0,1,4510.0,38.0,1.0,40.0,1,1.0,0
25.0,1.0,16.0,0,9620.0,12.0,2.0,20.0,0,2.0,0
55.0,3.0,22.0,1,420.0,17.0,2.0,40.0,1,2.0,1
56.0,1.0,14.0,1,4760.0,12.0,1.0,45.0,0,1.0,0
60.0,7.0,13.0,0,4220.0,12.0,0.0,20.0,1,1.0,0
44.0,3.0,21.0,1,1840.0,26.0,0.0,42.0,1,1.0,1
51.0,1.0,20.0,1,10.0,327.0,1.0,60.0,0,1.0,1
74.0,6.0,18.0,0,3603.0,13.0,0.0,68.0,1,2.0,1
39.0,2.0,21.0,1,420.0,12.0,1.0,25.0,1,1.0,1
25.0,1.0,20.0,0,4510.0,12.0,2.0,45.0,1,2.0,0
37.0,1.0,20.0,1,1050.0,42.0,1.0,40.0,0,1.0,0
61.0,1.0,20.0,1,9130.0,315.0,0.0,40.0,0,1.0,0
35.0,1.0,14.0,0,7610.0,327.0,15.0,6.0,0,2.0,0
39.0,1.0,21.0,1,2752.0,12.0,1.0,28.0,0,1.0,0
29.0,3.0,20.0,0,3740.0,36.0,13.0,48.0,0,1.0,1
56.0,1.0,21.0,0,4900.0,12.0,0.0,18.0,1,1.0,0
22.0,1.0,16.0,0,5900.0,26.0,12.0,25.0,0,1.0,0
38.0,1.0,21.0,1,4600.0,327.0,1.0,30.0,1,1.0,0
23.0,1.0,20.0,0,4110.0,139.0,12.0,35.0,1,1.0,0
27.0,3.0,21.0,1,2310.0,26.0,0.0,35.0,1,1.0,0
58.0,1.0,16.0,0,6050.0,37.0,12.0,40.0,1,1.0,0
36.0,3.0,18.0,1,2545.0,329.0,0.0,90.0,1,9.0,0
64.0,1.0,22.0,1,2205.0,363.0,1.0,8.0,1,1.0,0
65.0,1.0,21.0,0,5240.0,139.0,0.0,40.0,1,1.0,0
49.0,7.0,21.0,1,10.0,12.0,0.0,35.0,0,1.0,1
33.0,1.0,22.0,1,2014.0,333.0,0.0,40.0,1,2.0,0
59.0,7.0,21.0,1,440.0,31.0,0.0,30.0,0,1.0,1
66.0,1.0,16.0,0,4600.0,51.0,15.0,40.0,0,1.0,0
19.0,1.0,18.0,0,4740.0,12.0,17.0,40.0,1,1.0,0
53.0,5.0,20.0,0,7140.0,36.0,0.0,40.0,0,1.0,0
39.0,1.0,21.0,0,4020.0,36.0,2.0,36.0,0,1.0,0
53.0,6.0,16.0,1,6260.0,332.0,0.0,24.0,0,2.0,0
29.0,1.0,20.0,1,7810.0,332.0,0.0,40.0,0,2.0,0
42.0,1.0,21.0,0,800.0,26.0,0.0,60.0,0,1.0,1
53.0,1.0,18.0,1,1050.0,36.0,0.0,40.0,0,2.0,0
51.0,1.0,21.0,1,4110.0,364.0,0.0,40.0,1,8.0,0
57.0,4.0,23.0,1,2205.0,53.0,0.0,40.0,1,1.0,1
55.0,1.0,18.0,0,120.0,34.0,0.0,44.0,1,1.0,1
47.0,2.0,20.0,1,3255.0,18.0,1.0,40.0,1,1.0,1
62.0,7.0,21.0,1,4700.0,12.0,0.0,30.0,0,1.0,1
43.0,4.0,19.0,0,3500.0,37.0,0.0,47.0,1,1.0,0
32.0,1.0,21.0,1,4700.0,12.0,1.0,40.0,1,1.0,0
42.0,1.0,21.0,1,2310.0,48.0,0.0,40.0,1,1.0,0
42.0,1.0,22.0,1,1021.0,210.0,0.0,40.0,1,6.0,1
44.0,3.0,18.0,0,9122.0,12.0,0.0,50.0,1,2.0,0
17.0,1.0,13.0,0,4020.0,12.0,15.0,36.0,0,1.0,0
42.0,1.0,16.0,1,4700.0,368.0,1.0,38.0,1,5.0,0
47.0,1.0,20.0,1,9122.0,36.0,1.0,40.0,0,9.0,0
54.0,1.0,16.0,1,5120.0,42.0,1.0,45.0,1,1.0,1
69.0,7.0,22.0,1,4920.0,36.0,0.0,20.0,1,1.0,0
22.0,1.0,17.0,1,4510.0,12.0,0.0,20.0,1,1.0,0
34.0,1.0,20.0,0,20.0,19.0,12.0,28.0,0,1.0,0
67.0,1.0,19.0,0,565.0,26.0,0.0,40.0,0,1.0,1
54.0,1.0,12.0,0,8800.0,327.0,0.0,70.0,1,1.0,0
58.0,6.0,21.0,0,4710.0,362.0,0.0,40.0,1,1.0,1
52.0,1.0,16.0,1,4850.0,312.0,0.0,50.0,0,1.0,1
62.0,1.0,16.0,0,4760.0,48.0,0.0,37.0,1,1.0,0
31.0,2.0,22.0,0,3255.0,301.0,0.0,35.0,1,9.0,1
57.0,6.0,22.0,0,3646.0,31.0,0.0,45.0,1,1.0,0
57.0,1.0,18.0,0,4110.0,12.0,0.0,40.0,1,1.0,0
38.0,1.0,17.0,1,600.0,22.0,0.0,45.0,0,1.0,1
20.0,1.0,18.0,0,9600.0,332.0,2.0,40.0,0,2.0,0
35.0,8.0,16.0,1,2170.0,12.0,0.0,80.0,0,1.0,1
60.0,1.0,20.0,1,1006.0,25.0,0.0,40.0,0,1.0,0
29.0,6.0,16.0,0,2600.0,12.0,2.0,10.0,1,1.0,0
40.0,1.0,14.0,1,120.0,45.0,0.0,40.0,0,1.0,0
55.0,1.0,16.0,0,5740.0,17.0,0.0,40.0,1,1.0,0
58.0,1.0,17.0,0,4030.0,321.0,8.0,20.0,0,2.0,0
26.0,1.0,16.0,0,4760.0,36.0,0.0,50.0,0,1.0,0
45.0,1.0,21.0,1,4820.0,34.0,1.0,40.0,0,1.0,1
69.0,1.0,21.0,0,2300.0,327.0,6.0,40.0,1,1.0,0
46.0,1.0,21.0,1,4850.0,13.0,0.0,45.0,0,1.0,0
25.0,1.0,21.0,0,3930.0,12.0,12.0,36.0,0,1.0,0
27.0,1.0,12.0,1,6050.0,303.0,17.0,35.0,0,1.0,0
42.0,7.0,19.0,1,220.0,47.0,1.0,40.0,0,1.0,0
35.0,3.0,21.0,0,5521.0,12.0,0.0,60.0,1,1.0,1
33.0,1.0,15.0,0,8830.0,26.0,0.0,50.0,0,1.0,0
41.0,1.0,21.0,0,800.0,1.0,0.0,40.0,1,2.0,0
30.0,1.0,18.0,0,9645.0,47.0,12.0,26.0,0,1.0,0
23.0,2.0,16.0,0,6230.0,303.0,0.0,40.0,0,1.0,0
29.0,1.0,15.0,0,5850.0,36.0,2.0,40.0,1,1.0,0
36.0,4.0,16.0,1,7340.0,12.0,1.0,40.0,0,1.0,0
68.0,7.0,19.0,1,810.0,24.0,0.0,40.0,1,1.0,1
38.0,3.0,22.0,1,2310.0,13.0,1.0,40.0,1,1.0,0
24.0,1.0,19.0,0,4720.0,6.0,11.0,40.0,1,1.0,0
87.0,7.0,16.0,1,7200.0,36.0,1.0,45.0,0,1.0,1
55.0,1.0,21.0,1,4700.0,36.0,1.0,35.0,0,1.0,0
27.0,1.0,22.0,0,2360.0,25.0,0.0,40.0,0,1.0,0
47.0,7.0,16.0,0,440.0,36.0,0.0,60.0,0,1.0,1
39.0,1.0,21.0,0,4760.0,327.0,13.0,40.0,0,8.0,0
25.0,7.0,16.0,0,5860.0,12.0,2.0,20.0,1,1.0,0
41.0,1.0,21.0,1,2300.0,333.0,1.0,34.0,1,2.0,0
49.0,7.0,22.0,1,220.0,36.0,0.0,40.0,0,1.0,1
36.0,2.0,18.0,1,51.0,17.0,1.0,50.0,0,1.0,1
62.0,3.0,18.0,1,9005.0,13.0,0.0,40.0,0,2.0,0
60.0,1.0,18.0,0,3500.0,17.0,0.0,40.0,1,1.0,1
35.0,6.0,17.0,1,2040.0,12.0,1.0,50.0,1,1.0,0
65.0,2.0,20.0,1,2300.0,39.0,0.0,40.0,1,1.0,0
19.0,1.0,16.0,0,9620.0,12.0,7.0,40.0,0,1.0,0
36.0,1.0,16.0,0,7000.0,12.0,2.0,60.0,1,1.0,1
32.0,1.0,19.0,0,9040.0,338.0,2.0,40.0,1,2.0,1
19.0,8.0,16.0,0,4600.0,12.0,2.0,3.0,1,1.0,0
65.0,7.0,15.0,1,9130.0,42.0,1.0,25.0,0,1.0,0
39.0,1.0,21.0,1,4621.0,5.0,1.0,25.0,1,1.0,0
49.0,6.0,16.0,1,4200.0,364.0,1.0,40.0,0,8.0,1
30.0,3.0,21.0,1,2310.0,12.0,1.0,40.0,1,1.0,0
23.0,1.0,18.0,0,5510.0,12.0,7.0,40.0,0,2.0,0
66.0,1.0,16.0,1,6200.0,17.0,1.0,40.0,0,1.0,1
66.0,2.0,20.0,1,5860.0,17.0,0.0,5.0,1,1.0,0
76.0,2.0,19.0,1,410.0,26.0,1.0,25.0,0,1.0,0
32.0,1.0,16.0,0,6220.0,36.0,5.0,40.0,0,1.0,0
56.0,1.0,17.0,1,2205.0,327.0,1.0,40.0,1,1.0,0
32.0,1.0,16.0,1,5240.0,370.0,1.0,35.0,1,1.0,0
18.0,1.0,16.0,0,4720.0,12.0,2.0,20.0,1,2.0,0
63.0,1.0,16.0,1,20.0,36.0,0.0,55.0,0,1.0,0
23.0,1.0,16.0,0,7640.0,25.0,2.0,40.0,0,1.0,0
18.0,1.0,18.0,0,4420.0,12.0,17.0,12.0,1,1.0,0
76.0,3.0,22.0,0,2310.0,12.0,0.0,27.0,1,2.0,1
