AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,>50K
49.0,1.0,21.0,1,3515.0,42.0,1.0,40.0,1,1.0,1
18.0,5.0,18.0,0,7140.0,34.0,17.0,40.0,0,1.0,0
34.0,1.0,20.0,0,630.0,48.0,13.0,40.0,1,1.0,1
48.0,1.0,21.0,0,1006.0,48.0,0.0,50.0,1,1.0,1
21.0,1.0,19.0,0,4700.0,48.0,10.0,25.0,0,1.0,0
55.0,1.0,19.0,1,845.0,26.0,0.0,45.0,1,1.0,1
29.0,1.0,12.0,1,4210.0,303.0,1.0,60.0,0,1.0,1
41.0,6.0,15.0,0,4340.0,303.0,0.0,56.0,0,1.0,0
24.0,2.0,19.0,0,3640.0,48.0,2.0,40.0,1,8.0,0
31.0,1.0,16.0,0,9130.0,48.0,2.0,40.0,0,1.0,0
66.0,7.0,22.0,0,9620.0,15.0,12.0,50.0,0,1.0,0
70.0,6.0,22.0,1,4850.0,40.0,0.0,45.0,0,1.0,1
46.0,1.0,21.0,1,4850.0,6.0,1.0,50.0,1,1.0,1
34.0,1.0,20.0,0,5522.0,48.0,2.0,44.0,1,1.0,1
51.0,1.0,21.0,1,960.0,26.0,0.0,50.0,0,1.0,1
18.0,1.0,13.0,0,6230.0,48.0,2.0,20.0,0,1.0,0
21.0,6.0,11.0,1,4220.0,303.0,0.0,12.0,1,1.0,0
59.0,1.0,20.0,0,420.0,48.0,0.0,45.0,1,1.0,1
54.0,1.0,18.0,1,440.0,303.0,0.0,40.0,1,1.0,1
27.0,2.0,17.0,0,9620.0,303.0,2.0,30.0,0,1.0,0
56.0,1.0,16.0,1,9130.0,312.0,1.0,45.0,0,8.0,0
37.0,1.0,16.0,0,7220.0,48.0,2.0,40.0,0,8.0,0
38.0,3.0,19.0,0,3500.0,36.0,0.0,40.0,1,1.0,0
65.0,3.0,18.0,0,440.0,51.0,0.0,40.0,1,1.0,0
18.0,1.0,16.0,0,9645.0,48.0,7.0,40.0,0,1.0,0
59.0,1.0,16.0,1,4521.0,223.0,1.0,45.0,1,6.0,0
69.0,1.0,19.0,0,4760.0,303.0,0.0,45.0,1,1.0,0
25.0,1.0,22.0,1,3255.0,48.0,0.0,40.0,1,1.0,1
50.0,1.0,20.0,0,710.0,48.0,0.0,40.0,1,1.0,1
25.0,2.0,16.0,0,6260.0,6.0,0.0,40.0,0,8.0,0
66.0,1.0,19.0,1,5740.0,18.0,1.0,40.0,1,1.0,1
47.0,1.0,20.0,1,440.0,48.0,0.0,50.0,1,1.0,1
58.0,2.0,21.0,1,5740.0,72.0,0.0,35.0,1,8.0,1
51.0,1.0,18.0,1,4850.0,26.0,1.0,45.0,1,1.0,1
25.0,3.0,21.0,1,2310.0,48.0,1.0,50.0,0,1.0,0
79.0,1.0,16.0,0,5740.0,28.0,0.0,26.0,1,1.0,0
54.0,1.0,19.0,1,7750.0,48.0,1.0,40.0,0,1.0,0
36.0,3.0,19.0,0,810.0,48.0,2.0,40.0,1,1.0,1
67.0,3.0,21.0,1,2310.0,48.0,1.0,24.0,1,1.0,0
33.0,1.0,20.0,1,9005.0,48.0,0.0,60.0,0,1.0,0
54.0,6.0,21.0,1,4010.0,36.0,0.0,40.0,0,1.0,0
38.0,2.0,22.0,1,440.0,48.0,0.0,35.0,1,1.0,0
33.0,1.0,18.0,1,6260.0,48.0,2.0,40.0,0,1.0,0
35.0,1.0,16.0,1,4720.0,303.0,1.0,36.0,1,1.0,0
43.0,2.0,21.0,1,2014.0,48.0,0.0,40.0,1,1.0,1
38.0,1.0,21.0,0,7700.0,40.0,16.0,55.0,0,1.0,0
34.0,1.0,19.0,0,5510.0,12.0,2.0,40.0,0,1.0,0
24.0,1.0,21.0,1,1050.0,48.0,0.0,42.0,0,1.0,0
19.0,3.0,16.0,0,3300.0,48.0,2.0,8.0,0,1.0,0
56.0,1.0,21.0,0,800.0,48.0,0.0,45.0,0,1.0,1
40.0,1.0,18.0,0,5840.0,48.0,0.0,42.0,1,1.0,0
24.0,2.0,21.0,0,2016.0,8.0,0.0,20.0,1,2.0,0
51.0,1.0,21.0,1,630.0,48.0,0.0,60.0,1,1.0,1
62.0,1.0,21.0,1,2640.0,212.0,0.0,59.0,0,9.0,1
44.0,1.0,9.0,0,6260.0,303.0,0.0,40.0,0,8.0,0
39.0,1.0,19.0,0,3500.0,48.0,2.0,40.0,1,8.0,0
55.0,1.0,21.0,0,5840.0,48.0,0.0,40.0,1,1.0,0
57.0,1.0,19.0,1,5120.0,48.0,1.0,36.0,1,1.0,0
29.0,1.0,22.0,0,800.0,48.0,0.0,45.0,0,1.0,1
42.0,3.0,20.0,1,5220.0,48.0,1.0,40.0,1,1.0,0
22.0,1.0,19.0,0,4110.0,48.0,2.0,30.0,0,1.0,0
32.0,1.0,19.0,0,9005.0,48.0,0.0,40.0,1,1.0,1
74.0,1.0,19.0,1,3930.0,48.0,0.0,36.0,0,1.0,0
25.0,1.0,20.0,1,4750.0,48.0,0.0,45.0,0,1.0,0
53.0,5.0,22.0,1,2861.0,451.0,1.0,40.0,0,9.0,0
48.0,2.0,20.0,1,3255.0,40.0,0.0,40.0,1,1.0,1
54.0,1.0,21.0,1,4700.0,210.0,6.0,40.0,0,6.0,0
17.0,1.0,14.0,0,4850.0,40.0,2.0,30.0,1,2.0,0
37.0,2.0,22.0,1,230.0,243.0,0.0,40.0,0,1.0,1
60.0,1.0,19.0,1,52.0,27.0,0.0,40.0,1,1.0,1
48.0,1.0,17.0,1,9620.0,48.0,1.0,40.0,0,1.0,0
52.0,1.0,21.0,0,5420.0,48.0,0.0,4.0,1,1.0,0
28.0,1.0,14.0,1,4720.0,313.0,0.0,30.0,1,1.0,0
28.0,3.0,22.0,0,820.0,207.0,13.0,40.0,1,6.0,1
40.0,2.0,22.0,0,3245.0,40.0,13.0,40.0,1,1.0,1
43.0,4.0,22.0,0,2205.0,48.0,0.0,60.0,0,1.0,1
17.0,1.0,14.0,0,4200.0,247.0,2.0,20.0,1,6.0,0
55.0,1.0,1.0,0,4110.0,315.0,13.0,6.0,1,8.0,0
42.0,1.0,22.0,1,1108.0,210.0,1.0,40.0,1,6.0,1
50.0,3.0,19.0,0,4251.0,51.0,5.0,40.0,0,2.0,0
35.0,2.0,21.0,1,2014.0,110.0,0.0,45.0,1,2.0,1
25.0,1.0,13.0,0,52.0,48.0,2.0,30.0,1,8.0,0
39.0,1.0,19.0,0,9645.0,48.0,0.0,40.0,0,1.0,0
57.0,1.0,18.0,1,9130.0,27.0,0.0,60.0,0,1.0,1
48.0,1.0,14.0,1,7800.0,48.0,1.0,32.0,1,1.0,0
60.0,1.0,16.0,0,120.0,48.0,0.0,40.0,1,1.0,1
34.0,1.0,21.0,1,705.0,11.0,1.0,40.0,1,1.0,1
53.0,3.0,22.0,1,2310.0,316.0,1.0,40.0,1,1.0,1
36.0,1.0,21.0,0,3255.0,22.0,13.0,38.0,0,2.0,1
27.0,1.0,17.0,0,6355.0,48.0,2.0,40.0,0,1.0,0
17.0,1.0,14.0,0,4760.0,48.0,2.0,4.0,0,1.0,0
25.0,1.0,21.0,0,3401.0,48.0,2.0,48.0,0,1.0,0
35.0,1.0,12.0,1,8225.0,303.0,1.0,48.0,0,1.0,0
28.0,1.0,16.0,0,9130.0,48.0,13.0,52.0,0,1.0,0
49.0,1.0,14.0,1,6230.0,34.0,1.0,40.0,0,1.0,0
40.0,1.0,16.0,0,4720.0,48.0,0.0,50.0,0,1.0,1
34.0,1.0,21.0,1,4760.0,48.0,1.0,40.0,0,1.0,1
22.0,1.0,16.0,1,9610.0,12.0,0.0,30.0,0,1.0,0
31.0,6.0,12.0,0,6230.0,303.0,0.0,35.0,0,1.0,0
19.0,2.0,19.0,0,2360.0,48.0,17.0,32.0,1,1.0,0
31.0,1.0,17.0,1,120.0,48.0,0.0,40.0,1,8.0,0
57.0,2.0,21.0,1,2310.0,48.0,1.0,40.0,1,1.0,1
53.0,1.0,19.0,0,7140.0,48.0,0.0,40.0,0,1.0,1
20.0,1.0,18.0,0,6442.0,48.0,12.0,40.0,0,1.0,0
63.0,1.0,21.0,0,3150.0,48.0,0.0,30.0,1,1.0,0
73.0,2.0,24.0,0,2205.0,48.0,0.0,20.0,1,1.0,0
20.0,1.0,19.0,0,9640.0,48.0,2.0,5.0,0,1.0,0
24.0,6.0,16.0,1,6260.0,48.0,1.0,50.0,0,1.0,0
42.0,4.0,22.0,0,8740.0,22.0,0.0,40.0,1,1.0,1
54.0,1.0,16.0,1,7340.0,17.0,0.0,40.0,0,1.0,0
50.0,3.0,8.0,1,4120.0,312.0,1.0,32.0,1,1.0,0
49.0,1.0,1.0,0,8140.0,303.0,12.0,50.0,0,3.0,0
46.0,6.0,15.0,0,3603.0,22.0,5.0,30.0,1,2.0,0
46.0,1.0,21.0,0,2310.0,48.0,13.0,40.0,1,1.0,0
27.0,1.0,16.0,1,4220.0,4.0,0.0,40.0,0,1.0,0
69.0,3.0,21.0,0,7000.0,8.0,13.0,40.0,0,1.0,1
42.0,1.0,22.0,0,2145.0,427.0,0.0,37.0,1,2.0,1
54.0,1.0,16.0,1,5000.0,48.0,1.0,45.0,1,1.0,1
23.0,1.0,19.0,0,2545.0,6.0,0.0,32.0,1,1.0,0
44.0,1.0,16.0,0,3421.0,48.0,2.0,40.0,1,1.0,0
63.0,1.0,12.0,1,6200.0,5.0,1.0,50.0,0,1.0,1
29.0,1.0,11.0,0,4720.0,48.0,0.0,36.0,0,1.0,0
34.0,2.0,16.0,0,4220.0,48.0,0.0,35.0,0,1.0,0
31.0,2.0,16.0,1,2545.0,48.0,1.0,24.0,1,1.0,0
35.0,1.0,17.0,1,8030.0,303.0,0.0,68.0,0,1.0,0
32.0,6.0,19.0,1,4020.0,210.0,1.0,3.0,1,6.0,0
49.0,1.0,20.0,0,4000.0,48.0,0.0,45.0,0,1.0,0
44.0,2.0,21.0,1,4435.0,40.0,0.0,4.0,1,1.0,0
22.0,1.0,14.0,0,6260.0,207.0,10.0,25.0,0,1.0,0
21.0,1.0,21.0,0,440.0,48.0,2.0,20.0,1,1.0,0
40.0,7.0,20.0,0,5000.0,48.0,0.0,40.0,1,1.0,0
59.0,1.0,20.0,0,5120.0,20.0,0.0,40.0,1,1.0,0
30.0,3.0,21.0,0,2320.0,72.0,13.0,50.0,1,9.0,0
72.0,4.0,21.0,1,2310.0,20.0,1.0,20.0,0,1.0,0
30.0,1.0,21.0,1,5400.0,42.0,2.0,15.0,0,1.0,0
38.0,6.0,16.0,1,7640.0,48.0,9.0,30.0,1,1.0,0
44.0,1.0,14.0,1,9600.0,48.0,1.0,40.0,0,1.0,0
43.0,1.0,14.0,0,3602.0,22.0,0.0,40.0,1,2.0,0
42.0,6.0,21.0,1,4621.0,48.0,1.0,20.0,1,1.0,0
27.0,1.0,16.0,0,4220.0,48.0,0.0,40.0,0,1.0,0
44.0,1.0,24.0,0,1720.0,301.0,0.0,40.0,1,1.0,1
33.0,1.0,21.0,0,1050.0,26.0,0.0,40.0,0,1.0,1
44.0,1.0,21.0,1,4760.0,29.0,1.0,2.0,1,1.0,0
55.0,1.0,20.0,1,5120.0,48.0,0.0,40.0,0,1.0,0
25.0,1.0,20.0,0,310.0,303.0,0.0,29.0,0,1.0,0
21.0,1.0,19.0,1,3649.0,48.0,0.0,45.0,1,1.0,0
68.0,1.0,16.0,1,120.0,30.0,1.0,40.0,1,1.0,0
69.0,1.0,20.0,0,4251.0,48.0,0.0,8.0,1,2.0,0
67.0,2.0,20.0,0,5300.0,48.0,0.0,45.0,1,1.0,0
40.0,1.0,20.0,0,3421.0,48.0,0.0,40.0,1,1.0,0
60.0,1.0,17.0,0,6260.0,48.0,2.0,50.0,0,1.0,0
35.0,1.0,21.0,0,520.0,6.0,2.0,40.0,1,1.0,1
37.0,1.0,16.0,1,4720.0,303.0,0.0,35.0,1,1.0,0
40.0,1.0,21.0,1,1006.0,48.0,0.0,40.0,1,1.0,1
70.0,1.0,18.0,1,410.0,35.0,1.0,40.0,1,1.0,1
49.0,1.0,15.0,0,4055.0,48.0,0.0,27.0,1,1.0,0
36.0,1.0,21.0,1,8950.0,364.0,0.0,40.0,0,1.0,0
59.0,1.0,16.0,1,3655.0,48.0,0.0,40.0,1,1.0,0
58.0,1.0,21.0,1,3322.0,48.0,1.0,40.0,1,2.0,1
40.0,1.0,19.0,0,4020.0,12.0,0.0,40.0,1,2.0,0
35.0,1.0,16.0,0,9620.0,48.0,2.0,40.0,0,2.0,0
19.0,1.0,19.0,0,4110.0,22.0,17.0,30.0,1,2.0,0
28.0,1.0,19.0,0,5400.0,29.0,0.0,40.0,1,2.0,0
23.0,1.0,18.0,0,3645.0,303.0,2.0,40.0,1,8.0,0
67.0,1.0,18.0,1,5000.0,20.0,1.0,50.0,1,1.0,0
23.0,2.0,19.0,0,860.0,48.0,0.0,40.0,1,1.0,0
59.0,4.0,12.0,1,4230.0,48.0,0.0,40.0,1,1.0,0
66.0,3.0,23.0,0,2310.0,19.0,0.0,32.0,1,1.0,0
58.0,1.0,21.0,1,1530.0,39.0,1.0,60.0,1,1.0,1
56.0,1.0,16.0,1,9130.0,48.0,0.0,30.0,0,1.0,0
22.0,1.0,16.0,0,5410.0,48.0,2.0,40.0,0,2.0,0
42.0,6.0,21.0,0,2633.0,6.0,2.0,70.0,1,1.0,0
72.0,2.0,21.0,1,230.0,48.0,1.0,55.0,1,1.0,0
54.0,2.0,20.0,1,5740.0,20.0,1.0,35.0,1,1.0,0
61.0,1.0,21.0,1,9645.0,217.0,1.0,50.0,0,9.0,0
30.0,1.0,20.0,0,705.0,48.0,0.0,40.0,1,1.0,1
35.0,2.0,20.0,1,2545.0,132.0,0.0,30.0,1,1.0,0
22.0,2.0,19.0,0,2752.0,48.0,0.0,20.0,1,1.0,0
45.0,1.0,16.0,0,4965.0,48.0,2.0,40.0,1,1.0,0
47.0,4.0,16.0,1,230.0,48.0,1.0,45.0,0,1.0,0
29.0,3.0,19.0,0,8620.0,48.0,2.0,40.0,0,1.0,0
42.0,1.0,21.0,1,2722.0,160.0,0.0,40.0,0,1.0,1
49.0,3.0,22.0,0,2435.0,34.0,0.0,40.0,1,1.0,1
37.0,1.0,21.0,0,3255.0,48.0,2.0,40.0,1,1.0,0
23.0,1.0,20.0,1,3515.0,48.0,1.0,38.0,1,1.0,0
55.0,8.0,16.0,1,4760.0,207.0,0.0,10.0,0,6.0,0
19.0,1.0,19.0,0,5820.0,48.0,2.0,20.0,1,1.0,0
63.0,2.0,1.0,0,8710.0,48.0,17.0,10.0,1,1.0,0
34.0,1.0,21.0,0,5300.0,48.0,0.0,40.0,1,6.0,0
24.0,1.0,16.0,0,5240.0,303.0,12.0,40.0,1,1.0,0
59.0,1.0,16.0,1,5120.0,48.0,1.0,40.0,1,1.0,0
27.0,1.0,21.0,1,800.0,48.0,0.0,40.0,0,1.0,0
30.0,1.0,14.0,0,6050.0,48.0,0.0,50.0,1,1.0,0
23.0,1.0,16.0,0,9620.0,48.0,4.0,16.0,0,1.0,0
43.0,2.0,18.0,0,5120.0,56.0,13.0,30.0,1,1.0,0
49.0,6.0,12.0,0,220.0,48.0,17.0,72.0,0,1.0,0
27.0,1.0,16.0,0,8450.0,48.0,11.0,40.0,0,1.0,0
34.0,1.0,19.0,1,5140.0,27.0,0.0,42.0,1,1.0,1
51.0,1.0,21.0,1,4710.0,48.0,0.0,50.0,0,1.0,1
35.0,1.0,21.0,0,310.0,48.0,0.0,80.0,1,1.0,1
34.0,2.0,13.0,0,4251.0,48.0,16.0,40.0,0,1.0,0
17.0,1.0,13.0,0,5240.0,48.0,3.0,10.0,1,1.0,0
23.0,1.0,16.0,1,4720.0,39.0,10.0,10.0,1,1.0,0
42.0,2.0,21.0,0,440.0,9.0,0.0,45.0,0,1.0,1
52.0,7.0,22.0,1,800.0,315.0,0.0,30.0,1,1.0,0
60.0,1.0,12.0,0,8140.0,303.0,0.0,40.0,0,1.0,0
39.0,1.0,20.0,1,3603.0,233.0,0.0,50.0,1,1.0,0
61.0,7.0,23.0,1,4230.0,303.0,1.0,5.0,1,1.0,0
30.0,1.0,21.0,1,4760.0,48.0,0.0,40.0,0,1.0,1
26.0,1.0,19.0,0,8140.0,48.0,2.0,30.0,0,1.0,0
37.0,3.0,20.0,1,2545.0,48.0,1.0,40.0,1,1.0,0
41.0,1.0,15.0,1,7210.0,48.0,9.0,40.0,0,1.0,0
27.0,1.0,20.0,0,5610.0,51.0,13.0,40.0,1,9.0,0
50.0,1.0,14.0,1,7810.0,303.0,0.0,55.0,0,8.0,0
37.0,1.0,19.0,0,910.0,48.0,0.0,40.0,0,1.0,0
39.0,1.0,9.0,1,20.0,303.0,1.0,60.0,1,1.0,1
58.0,1.0,19.0,1,5740.0,48.0,0.0,20.0,1,1.0,1
62.0,6.0,19.0,1,6355.0,48.0,0.0,40.0,0,1.0,0
36.0,1.0,21.0,0,5940.0,48.0,0.0,40.0,1,2.0,0
53.0,1.0,21.0,1,1021.0,22.0,1.0,45.0,0,1.0,1
54.0,1.0,17.0,1,7330.0,303.0,1.0,45.0,0,1.0,1
36.0,1.0,16.0,1,4020.0,303.0,0.0,32.0,1,1.0,0
33.0,1.0,17.0,1,5400.0,48.0,1.0,40.0,1,1.0,0
30.0,1.0,22.0,1,1010.0,210.0,1.0,40.0,1,6.0,1
51.0,6.0,21.0,0,230.0,26.0,0.0,40.0,1,2.0,0
37.0,1.0,16.0,0,4220.0,48.0,0.0,21.0,0,1.0,0
41.0,1.0,21.0,0,4760.0,249.0,0.0,40.0,0,1.0,1
39.0,1.0,16.0,1,6260.0,48.0,0.0,50.0,0,1.0,0
26.0,1.0,16.0,0,3602.0,48.0,0.0,38.0,1,2.0,0
32.0,1.0,19.0,0,4700.0,48.0,0.0,50.0,0,1.0,0
29.0,1.0,19.0,0,7750.0,48.0,12.0,40.0,1,1.0,0
29.0,1.0,16.0,0,9620.0,48.0,2.0,40.0,0,2.0,0
25.0,2.0,21.0,0,120.0,29.0,12.0,40.0,1,1.0,0
51.0,1.0,13.0,0,4220.0,303.0,5.0,40.0,1,8.0,0
55.0,6.0,17.0,1,2300.0,48.0,0.0,60.0,1,1.0,1
21.0,1.0,19.0,0,5160.0,48.0,12.0,25.0,1,1.0,0
68.0,1.0,19.0,1,5100.0,48.0,1.0,40.0,1,1.0,1
60.0,2.0,16.0,1,3655.0,36.0,1.0,35.0,0,1.0,0
43.0,3.0,22.0,1,2310.0,48.0,0.0,50.0,1,1.0,1
37.0,6.0,22.0,1,845.0,163.0,0.0,28.0,1,1.0,1
65.0,6.0,19.0,1,6050.0,48.0,1.0,40.0,0,1.0,0
58.0,6.0,1.0,1,4030.0,303.0,1.0,15.0,1,8.0,0
30.0,1.0,16.0,0,4621.0,48.0,5.0,25.0,1,1.0,0
27.0,1.0,12.0,1,6250.0,303.0,0.0,40.0,0,1.0,0
40.0,1.0,24.0,0,3250.0,48.0,16.0,50.0,0,2.0,1
29.0,1.0,18.0,0,7410.0,48.0,0.0,50.0,0,1.0,0
23.0,1.0,21.0,0,4350.0,48.0,2.0,30.0,1,1.0,0
27.0,1.0,20.0,1,3500.0,48.0,1.0,45.0,1,1.0,0
64.0,1.0,20.0,1,3602.0,48.0,1.0,26.0,0,1.0,0
43.0,1.0,19.0,1,5740.0,17.0,1.0,50.0,1,1.0,1
53.0,1.0,19.0,1,9620.0,47.0,1.0,20.0,1,1.0,0
28.0,1.0,20.0,0,3602.0,48.0,12.0,40.0,1,1.0,0
48.0,5.0,22.0,1,9830.0,25.0,0.0,50.0,0,1.0,1
49.0,1.0,19.0,1,9410.0,48.0,1.0,40.0,0,1.0,1
22.0,3.0,19.0,0,5522.0,48.0,0.0,40.0,0,9.0,0
43.0,4.0,19.0,0,3602.0,48.0,0.0,30.0,1,2.0,0
26.0,1.0,20.0,0,4710.0,48.0,0.0,40.0,0,1.0,0
25.0,1.0,19.0,0,9620.0,23.0,5.0,40.0,1,1.0,0
47.0,4.0,19.0,0,5320.0,48.0,5.0,40.0,1,1.0,0
70.0,4.0,16.0,0,4220.0,303.0,5.0,40.0,1,1.0,0
51.0,3.0,19.0,1,5860.0,48.0,0.0,35.0,1,8.0,0
62.0,1.0,16.0,1,5740.0,51.0,0.0,40.0,1,1.0,1
31.0,1.0,16.0,0,9640.0,48.0,4.0,40.0,1,1.0,0
58.0,1.0,21.0,1,2850.0,30.0,1.0,2.0,1,1.0,0
64.0,6.0,22.0,0,710.0,48.0,0.0,40.0,0,2.0,0
50.0,1.0,22.0,0,136.0,4.0,0.0,45.0,1,1.0,1
49.0,1.0,17.0,1,9645.0,303.0,5.0,38.0,1,1.0,0
47.0,1.0,19.0,0,8740.0,48.0,0.0,52.0,1,1.0,1
26.0,1.0,11.0,0,6260.0,48.0,2.0,50.0,0,1.0,0
25.0,1.0,19.0,0,4000.0,18.0,0.0,25.0,1,1.0,0
47.0,1.0,19.0,1,4710.0,35.0,1.0,60.0,0,1.0,1
33.0,6.0,19.0,1,9130.0,48.0,1.0,45.0,0,1.0,0
42.0,1.0,19.0,0,3515.0,48.0,2.0,40.0,0,1.0,0
42.0,1.0,21.0,1,440.0,117.0,1.0,40.0,1,1.0,1
37.0,1.0,12.0,1,7220.0,303.0,1.0,40.0,0,1.0,0
35.0,1.0,22.0,0,3300.0,22.0,0.0,40.0,1,1.0,1
44.0,1.0,16.0,1,630.0,48.0,0.0,40.0,1,1.0,1
49.0,1.0,20.0,0,2910.0,35.0,17.0,40.0,1,1.0,0
53.0,1.0,19.0,0,5240.0,48.0,0.0,40.0,1,2.0,0
78.0,1.0,6.0,0,3601.0,48.0,0.0,42.0,1,1.0,0
18.0,1.0,12.0,0,4435.0,303.0,10.0,25.0,0,1.0,0
72.0,6.0,19.0,1,1530.0,42.0,0.0,50.0,0,1.0,1
43.0,1.0,18.0,1,3421.0,48.0,0.0,40.0,1,1.0,0
80.0,5.0,21.0,1,4420.0,48.0,0.0,4.0,0,1.0,0
52.0,1.0,19.0,1,4950.0,303.0,1.0,38.0,1,1.0,1
27.0,1.0,19.0,0,4820.0,35.0,0.0,40.0,1,9.0,0
