AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,>50K
29.0,2.0,20.0,0,3160.0,17.0,2.0,40.0,1,1.0,0
35.0,3.0,20.0,0,4220.0,17.0,0.0,40.0,0,1.0,0
63.0,1.0,18.0,1,5140.0,17.0,1.0,28.0,1,1.0,0
23.0,1.0,20.0,0,1710.0,17.0,2.0,40.0,0,1.0,0
40.0,1.0,21.0,0,4720.0,17.0,0.0,40.0,1,1.0,0
50.0,1.0,19.0,1,6835.0,17.0,0.0,40.0,0,1.0,0
26.0,1.0,21.0,1,6260.0,17.0,1.0,50.0,0,1.0,1
59.0,1.0,18.0,1,102.0,17.0,0.0,63.0,0,1.0,1
41.0,1.0,16.0,0,6050.0,17.0,2.0,39.0,0,1.0,0
56.0,1.0,21.0,1,1305.0,36.0,1.0,60.0,0,1.0,1
21.0,1.0,16.0,0,4720.0,17.0,2.0,35.0,0,1.0,0
42.0,1.0,20.0,1,5740.0,128.0,0.0,60.0,1,1.0,0
39.0,1.0,20.0,1,4700.0,17.0,1.0,30.0,1,1.0,0
39.0,1.0,22.0,1,2205.0,240.0,1.0,40.0,1,9.0,1
49.0,1.0,23.0,1,9030.0,17.0,0.0,40.0,0,1.0,1
42.0,1.0,22.0,1,1108.0,140.0,1.0,40.0,0,1.0,1
42.0,1.0,21.0,0,2905.0,39.0,0.0,40.0,0,1.0,0
43.0,1.0,19.0,1,9645.0,17.0,0.0,40.0,1,1.0,0
36.0,1.0,16.0,1,6230.0,128.0,0.0,50.0,0,1.0,0
43.0,1.0,12.0,0,440.0,303.0,13.0,50.0,0,1.0,0
34.0,1.0,16.0,1,4120.0,303.0,0.0,40.0,1,1.0,0
41.0,1.0,19.0,0,7750.0,17.0,2.0,37.0,1,9.0,0
55.0,1.0,21.0,1,1305.0,39.0,0.0,45.0,0,1.0,1
45.0,1.0,21.0,1,110.0,233.0,0.0,40.0,0,6.0,1
64.0,2.0,22.0,1,2040.0,29.0,0.0,20.0,0,2.0,1
32.0,1.0,16.0,0,1108.0,17.0,10.0,40.0,0,1.0,0
37.0,1.0,16.0,0,5240.0,17.0,12.0,40.0,0,1.0,0
60.0,1.0,20.0,1,750.0,17.0,0.0,40.0,1,1.0,0
18.0,1.0,16.0,0,2350.0,17.0,2.0,25.0,1,1.0,0
47.0,1.0,22.0,0,3258.0,18.0,0.0,40.0,1,1.0,1
41.0,2.0,21.0,1,420.0,17.0,1.0,40.0,1,1.0,1
23.0,2.0,21.0,0,2205.0,207.0,13.0,20.0,0,6.0,0
41.0,2.0,19.0,1,5240.0,55.0,0.0,40.0,0,1.0,1
62.0,3.0,16.0,0,4130.0,17.0,2.0,12.0,1,1.0,0
26.0,1.0,20.0,0,5740.0,17.0,15.0,53.0,1,2.0,0
18.0,1.0,13.0,0,4720.0,12.0,15.0,25.0,1,1.0,0
39.0,1.0,21.0,1,710.0,210.0,1.0,40.0,1,6.0,1
27.0,2.0,22.0,0,5940.0,42.0,0.0,37.0,0,1.0,0
17.0,1.0,14.0,0,4720.0,17.0,2.0,25.0,1,2.0,0
47.0,1.0,16.0,1,20.0,17.0,1.0,50.0,1,1.0,1
19.0,1.0,16.0,0,4220.0,17.0,2.0,12.0,0,1.0,0
28.0,1.0,23.0,1,2100.0,17.0,0.0,60.0,0,1.0,1
48.0,3.0,19.0,1,4600.0,17.0,1.0,15.0,1,1.0,0
65.0,1.0,16.0,0,7000.0,17.0,0.0,45.0,0,1.0,1
42.0,1.0,21.0,1,120.0,17.0,0.0,45.0,1,1.0,1
26.0,1.0,19.0,0,5860.0,17.0,2.0,40.0,0,1.0,0
53.0,7.0,22.0,1,10.0,164.0,1.0,40.0,0,1.0,1
41.0,1.0,21.0,1,300.0,17.0,1.0,50.0,0,1.0,1
66.0,1.0,21.0,1,2004.0,17.0,1.0,32.0,1,1.0,1
39.0,1.0,21.0,1,3550.0,17.0,0.0,60.0,0,1.0,1
35.0,3.0,22.0,1,3230.0,17.0,0.0,40.0,1,1.0,1
31.0,1.0,16.0,1,9130.0,17.0,1.0,50.0,0,1.0,0
32.0,7.0,21.0,1,205.0,17.0,0.0,55.0,0,1.0,0
61.0,1.0,16.0,0,7010.0,17.0,0.0,50.0,0,1.0,1
35.0,3.0,21.0,1,3700.0,17.0,0.0,40.0,0,1.0,0
54.0,1.0,21.0,1,3310.0,55.0,1.0,40.0,1,1.0,1
28.0,1.0,21.0,1,4655.0,35.0,0.0,20.0,1,1.0,0
64.0,1.0,21.0,1,4820.0,17.0,1.0,40.0,0,1.0,1
48.0,1.0,21.0,1,110.0,17.0,0.0,40.0,1,1.0,1
68.0,1.0,16.0,0,9130.0,17.0,0.0,40.0,0,1.0,0
56.0,1.0,21.0,1,710.0,17.0,1.0,4.0,1,1.0,0
69.0,1.0,17.0,0,3930.0,149.0,0.0,22.0,0,1.0,0
70.0,6.0,16.0,1,9142.0,17.0,0.0,40.0,0,1.0,0
56.0,1.0,19.0,0,5740.0,17.0,0.0,40.0,1,1.0,0
37.0,1.0,21.0,1,2310.0,17.0,0.0,45.0,0,1.0,1
50.0,1.0,19.0,1,5120.0,20.0,1.0,33.0,1,1.0,0
54.0,1.0,18.0,1,5400.0,6.0,0.0,40.0,1,1.0,0
50.0,1.0,22.0,1,2722.0,36.0,0.0,60.0,0,1.0,1
29.0,1.0,22.0,1,6410.0,164.0,0.0,40.0,0,1.0,1
78.0,2.0,22.0,0,3255.0,18.0,0.0,15.0,1,1.0,0
55.0,1.0,15.0,0,8100.0,18.0,13.0,60.0,0,1.0,0
34.0,1.0,21.0,0,850.0,55.0,0.0,40.0,0,1.0,1
46.0,1.0,21.0,1,3300.0,128.0,0.0,19.0,1,1.0,0
58.0,1.0,21.0,1,4622.0,17.0,0.0,15.0,1,1.0,0
28.0,1.0,22.0,1,1600.0,207.0,1.0,40.0,1,6.0,0
40.0,1.0,15.0,1,4000.0,303.0,0.0,40.0,0,1.0,0
18.0,1.0,16.0,0,4110.0,17.0,2.0,40.0,0,1.0,0
18.0,5.0,16.0,0,7340.0,21.0,17.0,11.0,0,1.0,0
64.0,1.0,13.0,0,7700.0,72.0,0.0,40.0,0,1.0,0
44.0,1.0,22.0,1,2300.0,128.0,0.0,39.0,1,1.0,0
50.0,7.0,16.0,1,4700.0,303.0,1.0,40.0,1,1.0,0
36.0,1.0,22.0,1,2002.0,12.0,0.0,43.0,1,1.0,0
61.0,7.0,18.0,1,4510.0,17.0,1.0,25.0,1,1.0,0
20.0,1.0,20.0,0,9645.0,17.0,17.0,45.0,1,1.0,0
44.0,2.0,21.0,1,5740.0,17.0,1.0,45.0,0,1.0,1
36.0,3.0,18.0,0,5260.0,17.0,2.0,40.0,1,8.0,0
40.0,1.0,16.0,1,5610.0,327.0,1.0,45.0,0,1.0,0
63.0,1.0,20.0,1,940.0,17.0,0.0,40.0,0,1.0,0
22.0,1.0,19.0,0,9620.0,17.0,2.0,30.0,0,1.0,0
57.0,1.0,16.0,0,2360.0,17.0,0.0,40.0,1,1.0,0
19.0,1.0,20.0,0,6050.0,17.0,2.0,40.0,0,1.0,0
50.0,6.0,16.0,1,4510.0,17.0,0.0,15.0,1,1.0,0
43.0,1.0,19.0,1,5120.0,17.0,1.0,25.0,0,1.0,0
44.0,7.0,14.0,1,6260.0,303.0,1.0,40.0,0,1.0,0
47.0,1.0,20.0,0,5710.0,17.0,0.0,45.0,1,1.0,1
39.0,3.0,19.0,1,2545.0,17.0,0.0,20.0,1,1.0,0
68.0,1.0,16.0,0,4255.0,17.0,0.0,50.0,0,1.0,0
52.0,1.0,21.0,1,5840.0,17.0,1.0,40.0,0,1.0,0
19.0,2.0,19.0,0,3930.0,21.0,17.0,13.0,1,1.0,0
46.0,1.0,17.0,1,7700.0,17.0,0.0,43.0,0,1.0,1
76.0,1.0,16.0,1,4760.0,17.0,0.0,40.0,0,1.0,0
23.0,1.0,21.0,1,1005.0,48.0,1.0,70.0,1,1.0,1
36.0,1.0,21.0,1,440.0,17.0,0.0,60.0,0,1.0,1
45.0,1.0,16.0,1,9645.0,17.0,0.0,40.0,0,1.0,0
56.0,7.0,19.0,1,9142.0,128.0,1.0,60.0,0,1.0,0
65.0,6.0,19.0,1,10.0,303.0,0.0,30.0,0,1.0,0
35.0,2.0,21.0,0,1650.0,17.0,0.0,40.0,1,2.0,1
37.0,7.0,21.0,1,6260.0,29.0,1.0,35.0,0,1.0,0
19.0,1.0,19.0,0,4150.0,17.0,2.0,40.0,1,1.0,0
49.0,6.0,18.0,1,4600.0,17.0,1.0,40.0,1,1.0,0
58.0,1.0,17.0,0,4230.0,17.0,0.0,35.0,0,1.0,0
64.0,3.0,22.0,0,3255.0,17.0,2.0,40.0,1,2.0,0
35.0,1.0,21.0,1,4850.0,17.0,9.0,45.0,1,1.0,0
45.0,6.0,16.0,1,6230.0,48.0,1.0,60.0,0,1.0,0
40.0,4.0,21.0,0,5740.0,303.0,0.0,19.0,1,1.0,0
18.0,5.0,16.0,1,9830.0,17.0,2.0,40.0,1,2.0,0
27.0,1.0,22.0,0,3230.0,17.0,13.0,40.0,1,1.0,0
60.0,1.0,17.0,1,5740.0,17.0,0.0,40.0,1,1.0,0
57.0,1.0,21.0,1,1800.0,17.0,1.0,40.0,1,1.0,1
26.0,1.0,17.0,0,5240.0,17.0,2.0,40.0,1,8.0,0
26.0,4.0,21.0,0,4020.0,4.0,0.0,40.0,0,1.0,0
28.0,6.0,19.0,0,440.0,29.0,0.0,55.0,0,1.0,1
44.0,1.0,21.0,0,2330.0,17.0,2.0,37.0,1,1.0,0
59.0,1.0,12.0,1,8225.0,365.0,1.0,40.0,0,1.0,0
19.0,1.0,19.0,0,4720.0,17.0,17.0,30.0,1,1.0,0
68.0,1.0,19.0,1,9150.0,17.0,0.0,16.0,0,1.0,0
51.0,2.0,16.0,0,4251.0,17.0,0.0,15.0,0,1.0,0
39.0,5.0,19.0,0,5740.0,29.0,0.0,38.0,1,1.0,0
40.0,2.0,22.0,1,3160.0,17.0,1.0,29.0,1,1.0,1
38.0,1.0,18.0,0,7855.0,341.0,2.0,40.0,0,2.0,0
74.0,2.0,21.0,1,3255.0,17.0,0.0,20.0,1,2.0,1
46.0,1.0,21.0,1,4760.0,36.0,1.0,24.0,1,1.0,0
57.0,3.0,21.0,0,102.0,17.0,5.0,55.0,1,1.0,1
60.0,6.0,23.0,1,3090.0,17.0,0.0,2.0,1,1.0,0
26.0,1.0,14.0,0,4210.0,48.0,16.0,40.0,0,1.0,0
29.0,1.0,16.0,1,7750.0,21.0,1.0,40.0,1,1.0,1
57.0,1.0,16.0,1,4110.0,54.0,1.0,40.0,1,1.0,0
69.0,8.0,16.0,1,6050.0,17.0,0.0,20.0,0,1.0,0
56.0,1.0,20.0,0,5240.0,17.0,6.0,26.0,1,1.0,0
61.0,7.0,20.0,1,4220.0,17.0,0.0,2.0,0,9.0,0
19.0,1.0,16.0,0,4700.0,17.0,0.0,30.0,1,5.0,0
37.0,1.0,11.0,0,8710.0,17.0,2.0,45.0,0,1.0,0
43.0,1.0,16.0,1,9620.0,17.0,0.0,52.0,0,1.0,0
25.0,1.0,17.0,0,6260.0,17.0,2.0,30.0,0,1.0,0
22.0,1.0,16.0,1,4110.0,17.0,0.0,40.0,0,1.0,0
52.0,1.0,12.0,1,4020.0,365.0,0.0,40.0,1,8.0,0
34.0,1.0,23.0,1,3250.0,17.0,1.0,32.0,1,6.0,1
69.0,1.0,21.0,0,3110.0,215.0,0.0,65.0,1,6.0,1
46.0,1.0,16.0,1,4510.0,303.0,1.0,20.0,1,8.0,0
24.0,1.0,16.0,0,8740.0,210.0,5.0,25.0,0,6.0,0
59.0,1.0,19.0,1,9130.0,17.0,0.0,50.0,0,1.0,1
51.0,2.0,22.0,1,2006.0,17.0,0.0,40.0,1,1.0,0
38.0,2.0,22.0,1,2040.0,26.0,1.0,40.0,1,1.0,1
74.0,8.0,16.0,1,3649.0,17.0,1.0,20.0,1,1.0,0
51.0,7.0,16.0,1,9142.0,17.0,1.0,50.0,0,1.0,1
48.0,1.0,22.0,1,440.0,17.0,0.0,40.0,1,1.0,1
31.0,4.0,23.0,0,3010.0,13.0,0.0,30.0,0,2.0,0
28.0,1.0,19.0,0,5400.0,17.0,0.0,30.0,1,1.0,0
18.0,1.0,18.0,0,3960.0,42.0,17.0,30.0,0,1.0,0
46.0,1.0,19.0,1,5740.0,17.0,0.0,40.0,1,1.0,0
76.0,6.0,16.0,0,205.0,17.0,0.0,6.0,0,1.0,1
42.0,1.0,21.0,1,1006.0,17.0,1.0,50.0,1,1.0,1
57.0,1.0,20.0,1,4840.0,54.0,1.0,50.0,0,1.0,1
23.0,1.0,21.0,0,5600.0,17.0,13.0,55.0,0,1.0,0
30.0,7.0,21.0,0,51.0,17.0,2.0,40.0,1,1.0,1
25.0,1.0,13.0,1,6442.0,249.0,0.0,20.0,0,1.0,0
18.0,1.0,16.0,0,4720.0,17.0,10.0,25.0,1,2.0,0
44.0,1.0,17.0,1,7750.0,17.0,1.0,20.0,1,1.0,0
31.0,2.0,19.0,1,4220.0,17.0,1.0,40.0,0,1.0,0
52.0,1.0,16.0,0,8990.0,17.0,0.0,32.0,1,1.0,0
55.0,1.0,16.0,1,4220.0,17.0,1.0,50.0,0,1.0,0
44.0,1.0,18.0,1,5740.0,17.0,1.0,40.0,1,1.0,0
38.0,1.0,20.0,0,3424.0,17.0,0.0,40.0,1,1.0,0
22.0,1.0,16.0,0,9130.0,6.0,2.0,35.0,0,1.0,0
39.0,6.0,16.0,0,6410.0,25.0,13.0,30.0,0,1.0,0
58.0,1.0,19.0,1,6260.0,17.0,1.0,40.0,0,1.0,1
43.0,1.0,20.0,1,5860.0,17.0,1.0,38.0,1,1.0,0
80.0,5.0,16.0,1,4600.0,17.0,0.0,15.0,0,1.0,0
54.0,1.0,21.0,1,1220.0,36.0,1.0,40.0,1,1.0,1
54.0,1.0,19.0,1,5740.0,17.0,0.0,50.0,1,1.0,0
75.0,1.0,19.0,1,4740.0,17.0,1.0,30.0,0,2.0,0
27.0,1.0,23.0,0,710.0,17.0,0.0,45.0,0,1.0,1
41.0,1.0,21.0,1,4850.0,36.0,1.0,40.0,0,1.0,1
32.0,1.0,16.0,0,4251.0,17.0,3.0,40.0,0,1.0,0
31.0,2.0,22.0,1,1006.0,17.0,0.0,40.0,1,1.0,1
28.0,1.0,23.0,0,3050.0,210.0,2.0,40.0,0,6.0,1
20.0,1.0,17.0,0,4055.0,17.0,4.0,24.0,0,2.0,0
53.0,2.0,21.0,0,9005.0,19.0,13.0,45.0,0,1.0,0
20.0,1.0,16.0,0,9645.0,30.0,15.0,16.0,1,1.0,0
56.0,7.0,22.0,1,850.0,17.0,0.0,45.0,0,1.0,1
34.0,1.0,16.0,1,4760.0,17.0,1.0,45.0,0,1.0,0
28.0,1.0,21.0,0,5240.0,213.0,2.0,30.0,1,6.0,0
