AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,>50K
67.0,7.0,13.0,1,440.0,36.0,1.0,48.0,1,1.0,1
58.0,1.0,21.0,1,9130.0,9.0,0.0,20.0,0,1.0,0
46.0,1.0,20.0,1,3255.0,9.0,1.0,40.0,1,1.0,1
60.0,1.0,15.0,0,9130.0,9.0,13.0,40.0,0,9.0,0
52.0,5.0,19.0,1,5550.0,9.0,1.0,40.0,0,1.0,1
43.0,2.0,22.0,1,2545.0,36.0,0.0,35.0,1,1.0,0
69.0,1.0,22.0,1,2205.0,110.0,1.0,20.0,0,1.0,1
38.0,6.0,16.0,1,4251.0,9.0,1.0,60.0,0,1.0,0
25.0,2.0,22.0,0,1010.0,9.0,2.0,40.0,1,1.0,0
51.0,1.0,18.0,1,4710.0,23.0,1.0,45.0,0,1.0,0
48.0,1.0,16.0,1,8140.0,72.0,1.0,40.0,0,1.0,1
34.0,1.0,16.0,0,3645.0,9.0,2.0,40.0,1,1.0,0
65.0,2.0,16.0,0,2440.0,9.0,13.0,12.0,0,1.0,0
62.0,1.0,15.0,0,9620.0,333.0,15.0,40.0,0,2.0,0
46.0,1.0,18.0,1,9121.0,9.0,0.0,22.0,1,1.0,0
29.0,1.0,21.0,0,2640.0,9.0,2.0,40.0,1,1.0,0
33.0,3.0,22.0,0,2310.0,25.0,0.0,37.0,1,1.0,1
23.0,1.0,16.0,1,4030.0,22.0,9.0,20.0,0,9.0,0
44.0,1.0,16.0,1,5120.0,365.0,1.0,22.0,1,1.0,0
42.0,1.0,16.0,1,4700.0,9.0,1.0,36.0,1,1.0,0
46.0,3.0,17.0,1,2545.0,9.0,0.0,31.0,1,1.0,0
49.0,1.0,21.0,0,4710.0,9.0,0.0,40.0,1,1.0,1
38.0,1.0,21.0,1,4220.0,362.0,1.0,30.0,1,1.0,0
64.0,2.0,16.0,1,9645.0,128.0,0.0,40.0,0,1.0,0
35.0,2.0,21.0,1,2300.0,9.0,1.0,40.0,1,1.0,0
34.0,1.0,16.0,0,4010.0,9.0,0.0,30.0,1,8.0,0
20.0,1.0,19.0,0,4110.0,25.0,17.0,42.0,0,9.0,0
44.0,1.0,21.0,0,705.0,9.0,0.0,45.0,1,9.0,1
31.0,1.0,21.0,0,3255.0,34.0,13.0,32.0,1,1.0,0
35.0,1.0,1.0,0,5940.0,313.0,13.0,40.0,1,2.0,1
50.0,7.0,18.0,1,2205.0,9.0,0.0,30.0,1,1.0,0
52.0,1.0,21.0,1,710.0,34.0,0.0,45.0,0,1.0,1
65.0,6.0,21.0,1,4251.0,29.0,0.0,39.0,0,1.0,1
69.0,1.0,21.0,1,9050.0,36.0,0.0,45.0,1,1.0,1
35.0,4.0,22.0,1,2555.0,240.0,1.0,35.0,1,6.0,1
25.0,1.0,21.0,0,2320.0,9.0,0.0,35.0,1,1.0,0
52.0,3.0,21.0,1,2016.0,9.0,1.0,42.0,1,1.0,0
25.0,1.0,17.0,1,120.0,9.0,9.0,40.0,1,9.0,0
60.0,7.0,22.0,1,710.0,26.0,1.0,50.0,0,1.0,0
56.0,1.0,22.0,1,2722.0,24.0,1.0,40.0,1,1.0,0
41.0,1.0,16.0,1,8030.0,9.0,1.0,40.0,1,1.0,0
28.0,1.0,23.0,1,3050.0,9.0,1.0,30.0,1,1.0,1
51.0,1.0,1.0,1,9130.0,36.0,1.0,55.0,0,1.0,1
26.0,3.0,22.0,0,2310.0,9.0,2.0,20.0,1,1.0,0
21.0,1.0,21.0,0,710.0,17.0,17.0,40.0,1,1.0,0
40.0,2.0,21.0,0,4621.0,44.0,0.0,40.0,1,1.0,0
61.0,1.0,12.0,1,120.0,23.0,1.0,42.0,1,1.0,0
50.0,2.0,20.0,0,230.0,9.0,0.0,40.0,1,1.0,0
42.0,6.0,21.0,1,2635.0,36.0,1.0,5.0,1,1.0,0
61.0,1.0,15.0,1,4220.0,44.0,0.0,15.0,0,1.0,0
45.0,3.0,18.0,1,5740.0,165.0,0.0,20.0,1,1.0,1
46.0,1.0,20.0,0,3640.0,9.0,0.0,40.0,1,1.0,0
30.0,1.0,21.0,1,136.0,9.0,1.0,52.0,0,1.0,1
31.0,1.0,21.0,1,136.0,11.0,0.0,50.0,0,6.0,1
46.0,1.0,16.0,0,3300.0,37.0,0.0,50.0,1,2.0,1
34.0,1.0,18.0,0,4720.0,9.0,15.0,25.0,1,1.0,0
24.0,1.0,16.0,0,5160.0,9.0,2.0,40.0,1,1.0,0
22.0,2.0,19.0,0,3603.0,9.0,7.0,20.0,0,1.0,0
33.0,1.0,24.0,1,3090.0,9.0,0.0,45.0,0,1.0,1
41.0,1.0,21.0,0,5165.0,9.0,0.0,40.0,1,1.0,0
50.0,1.0,19.0,1,4760.0,9.0,0.0,45.0,0,1.0,0
24.0,1.0,21.0,0,6660.0,9.0,0.0,40.0,0,1.0,0
33.0,1.0,19.0,0,5240.0,9.0,0.0,40.0,0,2.0,0
73.0,3.0,22.0,0,2350.0,301.0,0.0,15.0,1,1.0,1
76.0,1.0,18.0,1,5240.0,9.0,0.0,25.0,1,1.0,0
36.0,1.0,11.0,0,4251.0,313.0,0.0,40.0,0,8.0,0
55.0,1.0,21.0,1,1760.0,50.0,0.0,40.0,1,1.0,1
23.0,1.0,21.0,0,4110.0,72.0,2.0,20.0,1,1.0,0
41.0,1.0,22.0,1,8990.0,229.0,0.0,40.0,0,6.0,0
19.0,3.0,18.0,0,5320.0,9.0,17.0,17.0,1,1.0,0
57.0,1.0,21.0,1,910.0,329.0,1.0,40.0,1,1.0,1
23.0,1.0,21.0,0,1006.0,247.0,17.0,10.0,1,6.0,0
45.0,1.0,16.0,1,1108.0,9.0,0.0,50.0,0,1.0,1
31.0,1.0,20.0,1,2360.0,9.0,1.0,40.0,1,1.0,0
31.0,1.0,19.0,0,7200.0,36.0,13.0,40.0,0,1.0,1
19.0,1.0,19.0,0,4760.0,36.0,17.0,20.0,1,1.0,0
26.0,1.0,21.0,0,1031.0,9.0,0.0,40.0,1,1.0,0
22.0,1.0,16.0,0,8140.0,9.0,2.0,40.0,0,1.0,0
26.0,1.0,20.0,0,10.0,9.0,15.0,40.0,1,1.0,1
54.0,1.0,22.0,0,3140.0,9.0,0.0,34.0,1,1.0,1
65.0,1.0,20.0,1,7800.0,6.0,1.0,10.0,1,1.0,0
19.0,1.0,16.0,0,9720.0,9.0,2.0,20.0,0,9.0,0
47.0,3.0,21.0,0,5860.0,25.0,0.0,8.0,1,1.0,0
61.0,1.0,19.0,1,8620.0,9.0,1.0,40.0,0,1.0,1
45.0,1.0,18.0,1,4252.0,9.0,1.0,45.0,0,1.0,0
48.0,1.0,16.0,1,4510.0,100.0,1.0,25.0,1,1.0,0
35.0,1.0,16.0,1,8650.0,329.0,2.0,45.0,0,8.0,0
20.0,1.0,16.0,0,5120.0,36.0,2.0,40.0,0,1.0,0
33.0,2.0,24.0,1,2205.0,301.0,0.0,40.0,0,1.0,0
36.0,2.0,21.0,0,5740.0,9.0,2.0,40.0,1,1.0,0
43.0,1.0,22.0,1,800.0,128.0,1.0,50.0,1,1.0,1
28.0,1.0,21.0,0,1350.0,25.0,0.0,45.0,0,1.0,0
24.0,3.0,21.0,0,4251.0,51.0,12.0,40.0,0,1.0,0
68.0,1.0,21.0,1,750.0,370.0,0.0,40.0,0,1.0,0
35.0,1.0,21.0,1,51.0,33.0,1.0,50.0,1,1.0,1
26.0,5.0,19.0,0,5940.0,6.0,17.0,40.0,0,6.0,0
40.0,1.0,17.0,1,5940.0,36.0,1.0,45.0,1,1.0,0
18.0,1.0,16.0,0,2350.0,4.0,2.0,4.0,0,1.0,0
46.0,1.0,16.0,0,5550.0,408.0,2.0,40.0,0,2.0,0
63.0,3.0,16.0,0,4020.0,9.0,0.0,32.0,1,1.0,0
54.0,3.0,19.0,1,2722.0,1.0,1.0,30.0,1,1.0,0
48.0,1.0,1.0,0,7540.0,9.0,11.0,24.0,0,1.0,0
28.0,1.0,21.0,0,705.0,9.0,0.0,50.0,0,1.0,1
17.0,3.0,14.0,0,4220.0,25.0,4.0,40.0,1,1.0,0
44.0,2.0,22.0,1,3110.0,33.0,1.0,60.0,1,1.0,1
54.0,1.0,16.0,1,3603.0,333.0,1.0,40.0,1,2.0,0
32.0,1.0,20.0,0,4010.0,9.0,12.0,60.0,0,1.0,0
61.0,6.0,15.0,1,4230.0,128.0,0.0,30.0,1,1.0,0
39.0,1.0,19.0,1,9620.0,365.0,0.0,40.0,1,1.0,0
33.0,1.0,22.0,1,440.0,36.0,0.0,40.0,1,1.0,1
68.0,1.0,22.0,1,650.0,9.0,0.0,40.0,0,1.0,1
34.0,3.0,23.0,0,2310.0,9.0,0.0,50.0,1,1.0,1
47.0,1.0,22.0,0,705.0,332.0,0.0,50.0,0,2.0,1
24.0,1.0,20.0,0,9350.0,364.0,2.0,40.0,0,8.0,0
23.0,1.0,19.0,0,4110.0,9.0,2.0,10.0,0,1.0,0
21.0,1.0,14.0,0,4055.0,9.0,16.0,12.0,0,2.0,0
47.0,1.0,23.0,1,3090.0,36.0,1.0,50.0,0,1.0,1
30.0,3.0,17.0,1,2001.0,332.0,9.0,45.0,1,2.0,1
51.0,6.0,16.0,0,310.0,9.0,0.0,40.0,1,1.0,1
48.0,1.0,21.0,1,5110.0,9.0,1.0,40.0,1,1.0,0
25.0,1.0,18.0,0,4720.0,329.0,0.0,25.0,0,8.0,0
48.0,1.0,16.0,0,860.0,9.0,0.0,40.0,1,1.0,1
47.0,6.0,15.0,1,4251.0,313.0,0.0,45.0,0,8.0,0
56.0,1.0,16.0,1,4510.0,9.0,1.0,12.0,1,1.0,0
18.0,8.0,19.0,0,9620.0,9.0,17.0,6.0,0,1.0,0
32.0,1.0,19.0,1,3603.0,9.0,0.0,32.0,1,1.0,0
32.0,1.0,20.0,0,7340.0,9.0,2.0,40.0,0,2.0,0
41.0,1.0,21.0,0,5840.0,36.0,0.0,40.0,0,1.0,1
20.0,5.0,16.0,0,9825.0,12.0,17.0,40.0,0,1.0,0
19.0,2.0,16.0,0,4130.0,9.0,16.0,6.0,1,2.0,0
37.0,1.0,16.0,0,4950.0,9.0,2.0,20.0,0,8.0,0
31.0,1.0,20.0,1,7315.0,9.0,1.0,40.0,0,1.0,1
36.0,1.0,17.0,0,9005.0,364.0,13.0,60.0,0,1.0,1
44.0,1.0,22.0,1,440.0,72.0,1.0,40.0,0,1.0,1
55.0,1.0,21.0,1,630.0,236.0,0.0,45.0,1,1.0,1
24.0,1.0,20.0,0,3255.0,9.0,4.0,32.0,1,1.0,0
32.0,1.0,16.0,0,4600.0,9.0,2.0,21.0,1,9.0,0
46.0,1.0,19.0,0,5860.0,34.0,2.0,37.0,1,1.0,1
18.0,3.0,16.0,0,6260.0,72.0,2.0,17.0,0,9.0,0
59.0,3.0,16.0,1,6660.0,9.0,1.0,25.0,0,1.0,1
36.0,1.0,22.0,1,565.0,210.0,1.0,50.0,1,6.0,1
60.0,3.0,21.0,0,2350.0,72.0,0.0,40.0,1,1.0,0
42.0,1.0,20.0,0,9620.0,333.0,0.0,45.0,0,2.0,0
62.0,1.0,18.0,0,410.0,72.0,0.0,40.0,1,1.0,1
43.0,1.0,22.0,1,4820.0,27.0,0.0,40.0,0,1.0,1
24.0,2.0,16.0,0,8650.0,25.0,2.0,30.0,0,1.0,0
45.0,1.0,19.0,0,4230.0,329.0,0.0,35.0,1,8.0,0
42.0,2.0,21.0,0,2004.0,32.0,0.0,35.0,1,1.0,0
38.0,1.0,21.0,1,3610.0,301.0,1.0,40.0,1,2.0,0
74.0,5.0,24.0,0,2350.0,42.0,16.0,20.0,0,1.0,0
24.0,4.0,21.0,0,4020.0,9.0,0.0,40.0,1,1.0,0
59.0,1.0,21.0,1,2300.0,9.0,1.0,40.0,1,1.0,0
28.0,3.0,22.0,1,2310.0,9.0,1.0,45.0,1,1.0,1
39.0,3.0,16.0,1,6730.0,25.0,1.0,40.0,0,1.0,0
46.0,1.0,21.0,1,3255.0,414.0,0.0,40.0,0,9.0,1
39.0,1.0,19.0,1,7150.0,45.0,0.0,50.0,0,2.0,0
53.0,1.0,22.0,1,4840.0,36.0,1.0,25.0,1,1.0,0
62.0,1.0,17.0,0,4140.0,36.0,0.0,40.0,0,1.0,0
56.0,1.0,14.0,1,9620.0,36.0,6.0,40.0,0,8.0,0
45.0,6.0,19.0,0,4521.0,247.0,0.0,30.0,1,6.0,0
59.0,1.0,16.0,0,4110.0,9.0,0.0,30.0,1,1.0,0
40.0,1.0,16.0,0,4220.0,128.0,2.0,15.0,0,1.0,0
45.0,1.0,16.0,0,410.0,9.0,0.0,34.0,1,1.0,0
21.0,1.0,16.0,0,4760.0,9.0,2.0,20.0,0,1.0,0
52.0,1.0,18.0,1,5120.0,333.0,0.0,40.0,1,2.0,1
55.0,1.0,21.0,0,2850.0,26.0,0.0,21.0,1,1.0,1
71.0,3.0,24.0,0,3870.0,9.0,0.0,40.0,0,1.0,1
48.0,1.0,21.0,1,440.0,501.0,1.0,40.0,1,1.0,1
56.0,3.0,21.0,1,2545.0,39.0,1.0,35.0,1,1.0,0
19.0,1.0,18.0,0,4150.0,9.0,17.0,16.0,1,1.0,0
24.0,1.0,19.0,0,4600.0,49.0,15.0,10.0,1,1.0,0
53.0,2.0,22.0,1,2310.0,9.0,1.0,40.0,1,1.0,1
20.0,1.0,16.0,0,4110.0,6.0,2.0,32.0,1,8.0,0
59.0,7.0,16.0,0,3602.0,18.0,0.0,40.0,1,1.0,1
61.0,3.0,22.0,0,2310.0,9.0,0.0,50.0,1,1.0,1
72.0,6.0,21.0,1,2850.0,17.0,1.0,30.0,0,1.0,0
60.0,1.0,15.0,1,8225.0,233.0,0.0,48.0,0,6.0,0
44.0,2.0,21.0,1,2002.0,2.0,1.0,30.0,0,1.0,0
31.0,1.0,21.0,0,1220.0,364.0,2.0,45.0,1,1.0,0
41.0,1.0,21.0,1,705.0,301.0,1.0,55.0,1,1.0,1
36.0,3.0,17.0,1,4220.0,9.0,0.0,20.0,0,2.0,0
53.0,7.0,22.0,1,2635.0,9.0,0.0,60.0,1,1.0,1
64.0,1.0,16.0,0,7140.0,129.0,0.0,40.0,0,1.0,1
36.0,4.0,15.0,0,8530.0,9.0,17.0,40.0,1,2.0,0
28.0,1.0,21.0,0,2710.0,9.0,0.0,48.0,0,1.0,0
74.0,1.0,16.0,0,7200.0,9.0,15.0,40.0,0,1.0,1
50.0,1.0,21.0,1,10.0,36.0,1.0,60.0,0,1.0,1
28.0,1.0,19.0,0,4700.0,9.0,7.0,40.0,1,1.0,0
39.0,7.0,22.0,1,310.0,138.0,1.0,50.0,0,1.0,1
47.0,4.0,24.0,1,2205.0,34.0,1.0,40.0,0,1.0,1
50.0,3.0,21.0,1,2320.0,9.0,0.0,10.0,1,1.0,0
64.0,1.0,16.0,1,9130.0,9.0,0.0,50.0,0,1.0,1
57.0,1.0,20.0,1,5400.0,36.0,0.0,24.0,1,1.0,0
18.0,1.0,18.0,0,4720.0,34.0,2.0,5.0,1,6.0,0
53.0,1.0,16.0,0,3545.0,9.0,0.0,40.0,1,1.0,0
41.0,1.0,20.0,1,5110.0,9.0,0.0,37.0,1,1.0,0
61.0,7.0,20.0,1,2012.0,9.0,1.0,40.0,1,1.0,0
21.0,1.0,16.0,0,2440.0,207.0,17.0,10.0,1,6.0,0
29.0,1.0,21.0,1,440.0,36.0,1.0,40.0,0,1.0,0
62.0,3.0,21.0,1,3255.0,34.0,1.0,37.0,1,1.0,1
35.0,1.0,19.0,1,3603.0,333.0,1.0,60.0,1,2.0,0
32.0,1.0,21.0,1,1021.0,210.0,0.0,40.0,0,6.0,1
32.0,1.0,16.0,1,8140.0,9.0,16.0,50.0,0,1.0,0
39.0,4.0,24.0,1,2205.0,210.0,1.0,40.0,1,6.0,1
53.0,2.0,1.0,0,6050.0,9.0,17.0,25.0,0,1.0,0
65.0,1.0,17.0,0,3602.0,333.0,0.0,40.0,1,2.0,0
76.0,4.0,19.0,1,5165.0,9.0,1.0,20.0,1,1.0,0
22.0,2.0,18.0,0,4800.0,72.0,2.0,12.0,1,1.0,0
17.0,1.0,14.0,0,4150.0,9.0,4.0,4.0,1,1.0,0
59.0,1.0,18.0,1,4020.0,25.0,0.0,35.0,1,1.0,0
90.0,1.0,8.0,0,9130.0,120.0,6.0,40.0,0,1.0,1
44.0,3.0,22.0,1,2310.0,25.0,1.0,35.0,1,1.0,1
65.0,3.0,19.0,1,2545.0,45.0,1.0,40.0,1,2.0,0
57.0,2.0,21.0,1,2555.0,36.0,1.0,40.0,1,1.0,1
62.0,1.0,21.0,1,4720.0,6.0,1.0,19.0,1,2.0,0
45.0,1.0,18.0,0,6260.0,9.0,0.0,40.0,0,1.0,1
55.0,1.0,20.0,0,4230.0,48.0,0.0,40.0,1,9.0,0
70.0,1.0,22.0,1,4850.0,9.0,0.0,20.0,0,1.0,0
45.0,2.0,24.0,1,2205.0,6.0,1.0,60.0,1,1.0,1
44.0,1.0,24.0,1,630.0,36.0,1.0,45.0,1,1.0,1
21.0,1.0,12.0,1,4110.0,9.0,2.0,40.0,0,1.0,0
25.0,1.0,20.0,1,3930.0,333.0,0.0,40.0,0,2.0,0
58.0,1.0,16.0,1,5610.0,9.0,0.0,38.0,0,1.0,0
50.0,1.0,21.0,1,4700.0,9.0,0.0,52.0,1,1.0,0
55.0,3.0,21.0,1,2310.0,36.0,1.0,25.0,1,1.0,0
59.0,1.0,21.0,0,420.0,9.0,0.0,40.0,1,1.0,0
52.0,1.0,22.0,1,750.0,36.0,0.0,40.0,0,6.0,0
30.0,1.0,16.0,0,7640.0,9.0,7.0,40.0,0,1.0,0
34.0,1.0,21.0,1,7700.0,36.0,9.0,40.0,0,1.0,1
53.0,1.0,21.0,1,5400.0,17.0,0.0,38.0,1,1.0,0
64.0,2.0,19.0,1,2016.0,9.0,0.0,40.0,1,1.0,1
26.0,1.0,19.0,0,3500.0,9.0,11.0,54.0,1,1.0,0
59.0,1.0,22.0,1,5000.0,100.0,1.0,40.0,1,1.0,1
57.0,4.0,22.0,0,910.0,207.0,0.0,35.0,1,6.0,1
54.0,1.0,22.0,1,4930.0,9.0,0.0,45.0,0,1.0,1
75.0,2.0,22.0,1,710.0,19.0,17.0,40.0,1,1.0,0
33.0,1.0,21.0,0,4110.0,301.0,0.0,30.0,0,1.0,0
55.0,1.0,18.0,1,5240.0,9.0,1.0,20.0,1,2.0,0
73.0,4.0,22.0,0,2350.0,327.0,0.0,17.0,1,1.0,1
52.0,1.0,16.0,1,8740.0,362.0,0.0,40.0,1,1.0,0
71.0,7.0,23.0,1,3090.0,9.0,0.0,35.0,0,1.0,1
65.0,7.0,21.0,0,1530.0,36.0,13.0,30.0,0,1.0,1
64.0,3.0,22.0,1,2310.0,55.0,1.0,40.0,1,1.0,1
45.0,1.0,19.0,1,5240.0,9.0,1.0,40.0,1,1.0,1
30.0,1.0,22.0,1,4020.0,210.0,1.0,35.0,1,6.0,0
38.0,1.0,21.0,1,5330.0,8.0,1.0,40.0,0,1.0,0
68.0,1.0,21.0,1,4760.0,36.0,0.0,45.0,0,1.0,1
53.0,1.0,21.0,1,440.0,42.0,1.0,40.0,0,1.0,1
54.0,1.0,16.0,0,705.0,9.0,0.0,40.0,0,1.0,1
49.0,3.0,22.0,1,2320.0,36.0,1.0,40.0,1,2.0,1
52.0,1.0,19.0,1,7800.0,48.0,1.0,35.0,1,1.0,0
36.0,4.0,15.0,0,8530.0,9.0,17.0,40.0,1,2.0,0
38.0,2.0,16.0,0,4510.0,9.0,2.0,20.0,1,1.0,0
28.0,2.0,22.0,1,2002.0,42.0,1.0,40.0,1,1.0,1
59.0,1.0,16.0,1,5740.0,29.0,0.0,40.0,0,1.0,0
37.0,6.0,21.0,1,51.0,25.0,0.0,45.0,1,1.0,1
48.0,3.0,22.0,1,2310.0,9.0,1.0,40.0,1,1.0,1
60.0,1.0,18.0,1,4820.0,9.0,0.0,50.0,1,1.0,1
31.0,6.0,19.0,1,205.0,9.0,1.0,15.0,1,1.0,0
