AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,>50K
33.0,1.0,20.0,0,9130.0,36.0,12.0,50.0,0,1.0,0
51.0,2.0,20.0,0,5740.0,44.0,0.0,28.0,1,1.0,1
59.0,1.0,16.0,0,1430.0,44.0,15.0,40.0,0,1.0,0
19.0,1.0,19.0,0,4720.0,44.0,2.0,20.0,0,1.0,0
38.0,3.0,16.0,0,6730.0,44.0,0.0,40.0,0,1.0,1
60.0,1.0,19.0,0,5940.0,408.0,0.0,37.0,1,8.0,0
59.0,1.0,21.0,0,440.0,44.0,0.0,50.0,0,1.0,1
18.0,1.0,18.0,0,4720.0,6.0,17.0,24.0,0,1.0,0
29.0,3.0,21.0,0,2320.0,44.0,2.0,30.0,0,1.0,0
28.0,1.0,22.0,0,4110.0,42.0,13.0,40.0,0,1.0,0
34.0,1.0,21.0,0,2435.0,44.0,2.0,40.0,1,1.0,0
84.0,2.0,21.0,0,2060.0,139.0,12.0,21.0,1,1.0,0
40.0,6.0,14.0,0,6260.0,44.0,2.0,30.0,0,1.0,0
40.0,1.0,21.0,0,440.0,44.0,0.0,60.0,0,1.0,1
84.0,6.0,22.0,1,2722.0,48.0,1.0,28.0,0,1.0,0
47.0,2.0,21.0,0,2310.0,44.0,0.0,40.0,1,1.0,1
48.0,1.0,19.0,0,9141.0,25.0,13.0,42.0,0,1.0,0
35.0,1.0,19.0,0,9130.0,329.0,0.0,65.0,0,9.0,0
40.0,1.0,19.0,1,9645.0,25.0,0.0,40.0,0,1.0,0
26.0,1.0,16.0,0,8800.0,313.0,0.0,35.0,1,1.0,0
55.0,1.0,10.0,1,4020.0,313.0,1.0,70.0,0,1.0,0
49.0,1.0,18.0,1,8990.0,152.0,6.0,40.0,0,1.0,0
23.0,1.0,6.0,0,4140.0,239.0,2.0,50.0,0,1.0,0
33.0,1.0,17.0,0,9620.0,72.0,16.0,35.0,0,8.0,0
31.0,2.0,21.0,0,1010.0,37.0,13.0,40.0,0,1.0,0
58.0,1.0,19.0,0,5860.0,44.0,0.0,40.0,1,1.0,0
49.0,1.0,16.0,0,9620.0,44.0,2.0,40.0,0,1.0,0
42.0,5.0,19.0,0,5540.0,44.0,0.0,35.0,0,1.0,0
65.0,1.0,21.0,0,310.0,412.0,0.0,50.0,1,1.0,1
58.0,1.0,20.0,1,3620.0,53.0,0.0,20.0,1,1.0,0
24.0,2.0,21.0,0,2310.0,44.0,2.0,35.0,1,1.0,0
39.0,1.0,16.0,0,4130.0,408.0,0.0,48.0,0,8.0,0
74.0,6.0,21.0,1,4920.0,44.0,0.0,20.0,1,1.0,1
40.0,2.0,20.0,0,5550.0,25.0,0.0,50.0,0,1.0,0
49.0,1.0,16.0,1,4251.0,25.0,1.0,44.0,0,1.0,0
35.0,1.0,20.0,1,3255.0,44.0,0.0,40.0,1,1.0,0
49.0,7.0,21.0,0,2710.0,9.0,13.0,40.0,0,1.0,0
45.0,1.0,21.0,1,705.0,9.0,0.0,40.0,0,1.0,1
67.0,1.0,21.0,1,10.0,44.0,1.0,50.0,0,1.0,1
64.0,2.0,21.0,1,800.0,44.0,1.0,40.0,1,1.0,0
63.0,2.0,20.0,1,5860.0,44.0,0.0,32.0,1,1.0,0
37.0,1.0,21.0,1,2310.0,40.0,12.0,35.0,1,1.0,1
62.0,1.0,23.0,1,10.0,25.0,1.0,70.0,1,1.0,1
46.0,1.0,23.0,1,3050.0,34.0,1.0,40.0,0,1.0,1
80.0,1.0,16.0,1,4720.0,44.0,0.0,8.0,1,1.0,0
48.0,1.0,16.0,1,120.0,44.0,0.0,42.0,1,1.0,1
20.0,1.0,16.0,0,5740.0,25.0,17.0,35.0,1,1.0,0
67.0,1.0,22.0,1,4760.0,242.0,1.0,50.0,0,6.0,1
34.0,1.0,21.0,0,4621.0,130.0,5.0,35.0,0,1.0,0
24.0,1.0,18.0,0,3602.0,44.0,0.0,15.0,1,1.0,0
25.0,1.0,16.0,0,4230.0,328.0,13.0,40.0,1,1.0,0
34.0,1.0,18.0,0,4000.0,44.0,12.0,40.0,0,1.0,0
36.0,1.0,13.0,0,4040.0,44.0,0.0,50.0,1,1.0,0
29.0,1.0,18.0,0,5240.0,25.0,0.0,40.0,1,1.0,0
58.0,1.0,19.0,1,9130.0,44.0,1.0,40.0,0,1.0,0
37.0,1.0,20.0,0,845.0,44.0,0.0,45.0,0,1.0,1
68.0,1.0,21.0,1,5740.0,25.0,0.0,20.0,1,1.0,1
23.0,1.0,21.0,1,1200.0,25.0,0.0,40.0,0,1.0,1
32.0,1.0,19.0,0,5240.0,2.0,13.0,35.0,0,1.0,0
60.0,1.0,21.0,0,340.0,44.0,0.0,40.0,1,1.0,1
48.0,1.0,22.0,0,4760.0,47.0,5.0,35.0,0,1.0,0
68.0,1.0,20.0,0,4750.0,25.0,0.0,18.0,0,1.0,1
43.0,1.0,13.0,1,9130.0,44.0,1.0,50.0,0,1.0,1
50.0,1.0,17.0,1,4220.0,44.0,1.0,40.0,0,1.0,0
22.0,1.0,20.0,0,4435.0,44.0,2.0,32.0,0,1.0,0
91.0,1.0,16.0,0,4720.0,44.0,0.0,8.0,1,1.0,0
59.0,1.0,16.0,0,5740.0,25.0,0.0,40.0,1,1.0,1
52.0,1.0,20.0,1,3255.0,6.0,0.0,36.0,1,1.0,1
39.0,2.0,21.0,1,440.0,25.0,0.0,40.0,0,1.0,1
49.0,1.0,17.0,0,440.0,11.0,0.0,50.0,1,1.0,1
20.0,1.0,19.0,0,4120.0,6.0,17.0,40.0,1,1.0,0
23.0,1.0,19.0,0,4940.0,44.0,2.0,30.0,1,1.0,0
18.0,1.0,16.0,0,4020.0,25.0,17.0,9.0,0,1.0,0
66.0,4.0,23.0,1,2100.0,44.0,0.0,40.0,1,1.0,1
52.0,2.0,22.0,1,10.0,34.0,1.0,40.0,1,1.0,1
59.0,2.0,20.0,0,5740.0,33.0,0.0,45.0,1,1.0,1
27.0,1.0,16.0,0,800.0,44.0,0.0,45.0,0,1.0,0
43.0,2.0,19.0,0,4710.0,44.0,0.0,40.0,1,1.0,0
62.0,1.0,20.0,0,4330.0,48.0,2.0,40.0,0,1.0,0
24.0,1.0,16.0,0,5240.0,25.0,2.0,45.0,0,1.0,0
63.0,6.0,22.0,1,2310.0,243.0,0.0,3.0,1,1.0,1
35.0,3.0,21.0,1,2330.0,44.0,1.0,40.0,1,1.0,1
53.0,1.0,21.0,1,5510.0,224.0,1.0,20.0,0,1.0,0
48.0,1.0,1.0,0,8225.0,223.0,5.0,40.0,1,6.0,0
64.0,3.0,21.0,1,2310.0,36.0,1.0,35.0,1,1.0,0
20.0,1.0,19.0,0,1010.0,34.0,17.0,40.0,0,1.0,0
65.0,4.0,20.0,1,5820.0,301.0,1.0,35.0,1,1.0,0
18.0,1.0,19.0,0,4140.0,51.0,17.0,8.0,1,2.0,0
56.0,1.0,17.0,1,5120.0,207.0,1.0,40.0,1,6.0,0
66.0,1.0,22.0,0,3602.0,25.0,0.0,8.0,1,1.0,0
63.0,3.0,18.0,1,930.0,44.0,0.0,35.0,1,1.0,0
48.0,7.0,16.0,0,4055.0,25.0,0.0,70.0,1,1.0,0
65.0,1.0,16.0,0,4850.0,44.0,0.0,42.0,0,1.0,0
75.0,1.0,22.0,1,3258.0,39.0,0.0,20.0,1,1.0,1
59.0,1.0,17.0,0,5240.0,23.0,2.0,43.0,1,1.0,0
50.0,1.0,19.0,1,5740.0,329.0,0.0,40.0,0,1.0,0
27.0,1.0,16.0,1,420.0,44.0,9.0,40.0,0,1.0,0
38.0,7.0,21.0,0,4710.0,25.0,0.0,65.0,0,1.0,0
30.0,1.0,18.0,0,6050.0,4.0,16.0,50.0,1,9.0,0
33.0,1.0,20.0,1,4510.0,25.0,1.0,32.0,1,1.0,0
20.0,1.0,19.0,0,5260.0,25.0,17.0,35.0,0,1.0,0
52.0,2.0,19.0,1,136.0,21.0,0.0,50.0,1,1.0,0
57.0,1.0,18.0,1,4251.0,44.0,1.0,40.0,0,1.0,0
29.0,2.0,23.0,0,3110.0,47.0,0.0,50.0,1,1.0,1
31.0,2.0,22.0,1,4710.0,25.0,1.0,40.0,1,1.0,0
24.0,1.0,21.0,0,120.0,44.0,2.0,40.0,1,1.0,0
65.0,6.0,23.0,1,2100.0,44.0,1.0,80.0,0,1.0,1
55.0,2.0,18.0,1,3255.0,44.0,1.0,40.0,1,1.0,0
30.0,1.0,19.0,1,7240.0,44.0,1.0,20.0,0,1.0,0
21.0,1.0,20.0,0,4760.0,44.0,2.0,20.0,1,1.0,0
66.0,2.0,9.0,0,4020.0,313.0,0.0,38.0,1,1.0,0
23.0,1.0,19.0,0,335.0,44.0,13.0,37.0,0,1.0,0
29.0,1.0,19.0,0,3645.0,44.0,2.0,40.0,1,2.0,0
19.0,1.0,16.0,0,5400.0,207.0,17.0,8.0,1,9.0,0
36.0,1.0,23.0,1,3250.0,9.0,0.0,50.0,1,1.0,1
31.0,7.0,16.0,0,4700.0,9.0,11.0,60.0,1,1.0,0
39.0,1.0,16.0,1,4720.0,44.0,9.0,15.0,0,1.0,0
39.0,1.0,21.0,0,4700.0,44.0,0.0,50.0,1,1.0,1
59.0,1.0,21.0,1,2633.0,44.0,1.0,30.0,1,1.0,0
24.0,2.0,21.0,0,4435.0,44.0,2.0,20.0,0,1.0,0
55.0,3.0,20.0,1,2310.0,44.0,1.0,30.0,1,1.0,0
18.0,1.0,16.0,0,4251.0,210.0,17.0,20.0,0,6.0,0
48.0,1.0,19.0,1,9620.0,44.0,1.0,40.0,0,1.0,0
65.0,1.0,16.0,0,4220.0,25.0,5.0,25.0,0,1.0,0
19.0,1.0,19.0,0,4055.0,25.0,17.0,40.0,1,1.0,0
22.0,1.0,21.0,0,845.0,44.0,4.0,45.0,0,1.0,0
61.0,1.0,16.0,0,4020.0,44.0,0.0,40.0,1,1.0,0
17.0,1.0,14.0,0,4220.0,44.0,2.0,20.0,0,1.0,0
55.0,3.0,16.0,1,4251.0,44.0,1.0,40.0,0,1.0,0
51.0,2.0,20.0,0,540.0,50.0,0.0,40.0,0,1.0,1
47.0,1.0,24.0,1,1360.0,164.0,0.0,45.0,0,1.0,1
20.0,1.0,19.0,0,2205.0,207.0,17.0,8.0,0,6.0,0
68.0,6.0,19.0,0,220.0,110.0,0.0,30.0,0,1.0,1
65.0,1.0,21.0,1,440.0,365.0,0.0,40.0,0,1.0,0
35.0,5.0,22.0,1,230.0,6.0,1.0,55.0,1,9.0,0
33.0,1.0,16.0,0,9600.0,44.0,12.0,40.0,0,1.0,0
25.0,7.0,19.0,1,2752.0,44.0,0.0,80.0,0,1.0,0
27.0,1.0,21.0,0,4700.0,44.0,2.0,40.0,0,1.0,0
57.0,1.0,21.0,1,4700.0,44.0,1.0,50.0,1,1.0,0
19.0,1.0,19.0,0,5860.0,44.0,17.0,17.0,1,1.0,0
20.0,2.0,19.0,0,4622.0,44.0,2.0,40.0,1,1.0,0
69.0,2.0,22.0,1,5740.0,13.0,1.0,35.0,1,1.0,0
72.0,1.0,12.0,0,3421.0,44.0,0.0,40.0,1,1.0,0
81.0,3.0,21.0,1,5860.0,44.0,1.0,12.0,1,1.0,0
37.0,1.0,21.0,1,5240.0,44.0,1.0,50.0,1,1.0,0
59.0,7.0,23.0,1,3000.0,44.0,0.0,34.0,0,1.0,1
64.0,1.0,16.0,1,4020.0,44.0,1.0,40.0,0,1.0,0
35.0,1.0,19.0,0,8030.0,37.0,0.0,40.0,0,1.0,0
21.0,1.0,21.0,0,4030.0,44.0,2.0,10.0,1,1.0,0
36.0,2.0,21.0,0,4220.0,25.0,13.0,50.0,0,1.0,0
49.0,1.0,1.0,0,9640.0,312.0,0.0,40.0,1,1.0,0
48.0,2.0,21.0,0,3160.0,25.0,0.0,40.0,1,1.0,1
51.0,1.0,19.0,0,4010.0,42.0,0.0,48.0,1,1.0,0
20.0,1.0,19.0,0,4600.0,23.0,0.0,99.0,1,1.0,0
19.0,1.0,18.0,0,8920.0,9.0,17.0,10.0,1,1.0,0
42.0,2.0,24.0,1,2205.0,163.0,1.0,40.0,1,1.0,1
38.0,1.0,16.0,0,3515.0,44.0,0.0,15.0,1,1.0,0
17.0,1.0,14.0,0,4055.0,44.0,2.0,36.0,0,1.0,0
55.0,2.0,20.0,1,230.0,44.0,0.0,38.0,1,1.0,0
27.0,1.0,16.0,0,5740.0,329.0,0.0,40.0,1,2.0,0
20.0,1.0,16.0,0,4760.0,27.0,17.0,30.0,1,1.0,0
49.0,3.0,22.0,1,2310.0,42.0,1.0,40.0,0,1.0,1
36.0,5.0,17.0,1,9830.0,44.0,1.0,40.0,0,1.0,1
23.0,1.0,16.0,0,4252.0,6.0,2.0,40.0,0,1.0,0
33.0,1.0,19.0,1,3603.0,329.0,1.0,40.0,1,1.0,0
62.0,1.0,16.0,1,5610.0,44.0,1.0,40.0,0,1.0,0
41.0,3.0,12.0,0,4020.0,1.0,6.0,40.0,1,2.0,0
51.0,3.0,22.0,1,2435.0,44.0,1.0,45.0,1,1.0,1
68.0,1.0,17.0,0,3603.0,44.0,0.0,40.0,0,1.0,0
24.0,1.0,20.0,0,4740.0,72.0,2.0,47.0,0,9.0,0
56.0,1.0,16.0,0,9645.0,44.0,0.0,40.0,1,1.0,0
60.0,1.0,21.0,1,4700.0,44.0,0.0,60.0,0,1.0,0
46.0,1.0,22.0,0,2600.0,240.0,0.0,45.0,0,6.0,1
59.0,5.0,23.0,0,3090.0,36.0,0.0,25.0,1,1.0,1
17.0,1.0,14.0,0,5240.0,44.0,2.0,20.0,0,1.0,0
65.0,7.0,21.0,1,7130.0,36.0,1.0,45.0,0,1.0,0
62.0,1.0,20.0,0,2330.0,44.0,13.0,9.0,1,1.0,0
19.0,1.0,16.0,0,4020.0,44.0,2.0,50.0,0,1.0,0
40.0,1.0,19.0,0,700.0,44.0,0.0,47.0,1,1.0,0
66.0,1.0,19.0,1,3910.0,4.0,0.0,40.0,1,1.0,0
17.0,1.0,13.0,0,2722.0,44.0,2.0,13.0,1,1.0,0
49.0,4.0,18.0,0,5220.0,44.0,0.0,35.0,1,1.0,1
51.0,1.0,16.0,0,9121.0,44.0,13.0,34.0,1,1.0,0
44.0,1.0,16.0,1,4251.0,44.0,1.0,60.0,0,1.0,0
28.0,1.0,19.0,0,9130.0,44.0,0.0,50.0,0,9.0,0
40.0,2.0,22.0,1,2050.0,48.0,0.0,50.0,0,1.0,0
64.0,1.0,19.0,1,5240.0,44.0,1.0,37.0,1,1.0,0
41.0,6.0,22.0,1,2850.0,25.0,0.0,50.0,0,1.0,0
66.0,1.0,21.0,0,5240.0,44.0,0.0,40.0,1,1.0,1
62.0,6.0,21.0,0,4920.0,25.0,0.0,30.0,0,1.0,0
41.0,6.0,20.0,1,2850.0,44.0,0.0,30.0,1,1.0,1
48.0,1.0,17.0,1,9645.0,44.0,1.0,40.0,0,1.0,0
23.0,1.0,18.0,0,5320.0,44.0,2.0,6.0,0,9.0,0
38.0,2.0,21.0,1,565.0,44.0,0.0,35.0,0,1.0,1
