AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,>50K
58.0,1.0,16.0,1,4700.0,54.0,1.0,55.0,0,1.0,0
70.0,1.0,17.0,1,410.0,54.0,0.0,40.0,0,1.0,1
46.0,1.0,22.0,1,7700.0,41.0,0.0,45.0,0,1.0,1
37.0,1.0,21.0,1,4820.0,51.0,0.0,48.0,0,1.0,1
64.0,1.0,20.0,1,5530.0,48.0,0.0,40.0,0,1.0,1
37.0,1.0,16.0,1,9620.0,40.0,15.0,40.0,0,1.0,0
67.0,1.0,17.0,1,9645.0,54.0,1.0,30.0,0,1.0,0
44.0,4.0,21.0,0,2014.0,51.0,0.0,55.0,1,1.0,1
73.0,3.0,19.0,1,5420.0,9.0,0.0,15.0,1,1.0,0
52.0,4.0,16.0,1,5740.0,54.0,0.0,40.0,1,1.0,0
66.0,6.0,16.0,1,340.0,8.0,1.0,16.0,1,1.0,0
40.0,4.0,21.0,1,2310.0,54.0,1.0,40.0,1,1.0,0
53.0,1.0,21.0,1,1105.0,20.0,1.0,90.0,0,9.0,1
62.0,2.0,16.0,1,9600.0,54.0,0.0,20.0,0,1.0,0
58.0,1.0,16.0,1,9130.0,54.0,1.0,50.0,0,1.0,1
41.0,1.0,17.0,1,4720.0,45.0,0.0,20.0,1,1.0,0
58.0,1.0,16.0,1,7810.0,54.0,0.0,40.0,0,1.0,0
47.0,1.0,16.0,1,3500.0,24.0,1.0,40.0,1,1.0,0
33.0,4.0,22.0,1,5740.0,39.0,1.0,20.0,1,1.0,0
61.0,1.0,17.0,1,4230.0,51.0,0.0,40.0,1,1.0,0
59.0,1.0,18.0,1,1108.0,54.0,0.0,39.0,1,1.0,0
55.0,1.0,21.0,0,4760.0,54.0,0.0,20.0,1,1.0,1
64.0,1.0,18.0,0,7510.0,39.0,0.0,32.0,0,1.0,1
44.0,1.0,22.0,1,2145.0,26.0,0.0,40.0,1,1.0,0
36.0,5.0,21.0,1,3802.0,54.0,0.0,40.0,0,1.0,1
23.0,1.0,16.0,0,4055.0,54.0,7.0,30.0,0,1.0,0
45.0,1.0,20.0,0,630.0,39.0,6.0,20.0,1,1.0,0
43.0,6.0,21.0,1,5940.0,51.0,0.0,25.0,1,1.0,0
50.0,4.0,16.0,1,3603.0,54.0,0.0,40.0,1,2.0,0
23.0,1.0,21.0,0,1760.0,54.0,2.0,20.0,0,1.0,0
33.0,1.0,21.0,1,1031.0,54.0,0.0,40.0,1,1.0,0
20.0,2.0,16.0,0,5860.0,6.0,2.0,50.0,0,1.0,0
28.0,1.0,17.0,0,6442.0,39.0,0.0,40.0,0,1.0,1
24.0,1.0,21.0,0,2012.0,54.0,2.0,40.0,0,1.0,0
50.0,1.0,22.0,1,110.0,6.0,0.0,40.0,0,9.0,1
39.0,6.0,21.0,1,2170.0,54.0,0.0,40.0,0,1.0,1
67.0,1.0,17.0,1,4940.0,54.0,1.0,40.0,1,1.0,0
44.0,1.0,16.0,0,9130.0,24.0,0.0,40.0,0,1.0,0
33.0,1.0,21.0,1,1520.0,54.0,0.0,52.0,0,1.0,0
67.0,4.0,24.0,1,2205.0,39.0,0.0,60.0,0,1.0,1
55.0,1.0,16.0,1,9620.0,54.0,0.0,20.0,0,1.0,0
23.0,2.0,21.0,1,3255.0,54.0,0.0,36.0,1,1.0,0
57.0,4.0,16.0,1,5860.0,42.0,1.0,20.0,1,1.0,0
64.0,1.0,13.0,0,6260.0,54.0,13.0,30.0,0,1.0,1
48.0,1.0,16.0,1,9650.0,54.0,1.0,50.0,0,1.0,0
48.0,1.0,23.0,1,3090.0,54.0,0.0,50.0,0,1.0,1
52.0,1.0,12.0,0,7340.0,54.0,2.0,35.0,0,1.0,0
27.0,1.0,19.0,1,4700.0,24.0,0.0,50.0,1,1.0,0
74.0,8.0,18.0,1,310.0,233.0,1.0,24.0,1,6.0,0
58.0,1.0,16.0,1,4220.0,13.0,0.0,40.0,0,1.0,1
21.0,2.0,16.0,0,4055.0,51.0,12.0,40.0,1,1.0,0
30.0,1.0,18.0,1,3649.0,54.0,1.0,40.0,1,1.0,0
49.0,1.0,20.0,0,540.0,42.0,0.0,45.0,0,1.0,1
61.0,1.0,14.0,1,6230.0,54.0,1.0,40.0,0,1.0,0
58.0,1.0,14.0,1,8740.0,39.0,0.0,60.0,0,1.0,1
37.0,1.0,21.0,1,4600.0,54.0,0.0,45.0,1,1.0,0
27.0,1.0,21.0,1,910.0,54.0,1.0,40.0,1,1.0,0
65.0,3.0,23.0,1,350.0,39.0,1.0,42.0,0,1.0,1
44.0,6.0,16.0,1,4510.0,42.0,1.0,30.0,1,1.0,0
31.0,1.0,16.0,1,4600.0,24.0,0.0,30.0,1,1.0,0
23.0,7.0,18.0,0,440.0,54.0,2.0,35.0,0,1.0,1
55.0,1.0,16.0,1,4255.0,6.0,1.0,40.0,0,1.0,1
44.0,3.0,19.0,1,5521.0,54.0,0.0,40.0,0,1.0,0
56.0,1.0,16.0,1,8740.0,21.0,1.0,40.0,1,1.0,0
40.0,4.0,20.0,1,5250.0,54.0,0.0,40.0,1,1.0,0
70.0,1.0,21.0,1,5400.0,54.0,0.0,32.0,1,1.0,0
39.0,3.0,22.0,1,2310.0,54.0,1.0,40.0,1,1.0,0
53.0,1.0,21.0,1,140.0,54.0,0.0,50.0,0,1.0,1
63.0,1.0,16.0,0,9130.0,54.0,13.0,35.0,0,1.0,1
59.0,4.0,21.0,1,2310.0,26.0,0.0,60.0,1,1.0,0
57.0,1.0,21.0,0,410.0,21.0,0.0,40.0,1,1.0,1
71.0,2.0,19.0,1,2016.0,54.0,0.0,40.0,0,1.0,0
20.0,2.0,19.0,0,3603.0,54.0,17.0,36.0,0,1.0,0
37.0,5.0,22.0,1,630.0,54.0,0.0,40.0,1,1.0,0
36.0,1.0,16.0,1,4700.0,54.0,0.0,45.0,0,1.0,0
29.0,1.0,16.0,0,2545.0,54.0,0.0,37.0,1,1.0,0
41.0,1.0,19.0,1,4820.0,42.0,0.0,40.0,0,1.0,0
35.0,2.0,17.0,0,9645.0,54.0,12.0,50.0,1,1.0,0
31.0,1.0,19.0,0,4040.0,24.0,0.0,40.0,1,1.0,0
32.0,1.0,18.0,1,4700.0,6.0,0.0,55.0,1,1.0,1
20.0,1.0,19.0,0,4600.0,54.0,12.0,20.0,1,1.0,0
55.0,1.0,18.0,1,1360.0,11.0,1.0,45.0,0,1.0,1
56.0,7.0,22.0,1,440.0,54.0,0.0,50.0,0,1.0,1
57.0,1.0,16.0,1,4720.0,39.0,1.0,20.0,1,1.0,0
27.0,1.0,16.0,0,7855.0,24.0,0.0,60.0,1,1.0,0
55.0,1.0,16.0,0,3602.0,54.0,5.0,40.0,1,1.0,0
55.0,1.0,18.0,1,4850.0,54.0,1.0,40.0,0,1.0,0
50.0,1.0,21.0,1,1106.0,54.0,0.0,52.0,1,1.0,1
24.0,1.0,18.0,1,6950.0,51.0,0.0,99.0,0,1.0,0
31.0,1.0,19.0,1,7200.0,47.0,1.0,40.0,0,1.0,0
36.0,1.0,19.0,1,4510.0,54.0,1.0,25.0,1,1.0,0
20.0,1.0,16.0,0,4700.0,24.0,2.0,25.0,0,1.0,0
71.0,4.0,22.0,1,2310.0,36.0,0.0,16.0,0,1.0,1
58.0,1.0,21.0,1,440.0,12.0,0.0,40.0,0,1.0,1
75.0,1.0,16.0,0,5820.0,51.0,15.0,40.0,1,2.0,0
55.0,4.0,16.0,0,9121.0,54.0,0.0,40.0,0,1.0,1
55.0,1.0,18.0,1,4700.0,54.0,1.0,40.0,0,1.0,0
43.0,1.0,24.0,1,1720.0,54.0,0.0,60.0,0,1.0,1
56.0,5.0,18.0,1,5540.0,39.0,1.0,40.0,1,1.0,1
42.0,1.0,16.0,1,3930.0,54.0,1.0,40.0,0,1.0,0
24.0,1.0,21.0,1,1306.0,54.0,1.0,40.0,1,1.0,0
28.0,2.0,22.0,0,3330.0,54.0,0.0,65.0,1,1.0,1
44.0,2.0,22.0,1,2310.0,54.0,1.0,42.0,1,1.0,0
49.0,4.0,18.0,1,440.0,54.0,0.0,37.0,1,1.0,1
22.0,1.0,19.0,0,9620.0,54.0,13.0,55.0,0,1.0,0
43.0,4.0,24.0,0,2100.0,26.0,0.0,40.0,1,1.0,1
29.0,1.0,16.0,1,3421.0,37.0,0.0,40.0,1,1.0,0
39.0,1.0,20.0,0,5000.0,54.0,0.0,40.0,1,1.0,0
36.0,1.0,21.0,1,800.0,39.0,1.0,50.0,0,1.0,1
47.0,4.0,21.0,1,800.0,54.0,0.0,20.0,1,1.0,0
54.0,1.0,19.0,1,4200.0,54.0,0.0,50.0,0,1.0,1
50.0,1.0,16.0,1,6260.0,54.0,1.0,40.0,0,1.0,0
44.0,1.0,16.0,1,4120.0,54.0,0.0,40.0,1,1.0,0
31.0,5.0,19.0,1,9830.0,54.0,7.0,50.0,0,1.0,0
38.0,1.0,20.0,1,8990.0,54.0,1.0,40.0,0,1.0,1
49.0,6.0,16.0,1,7200.0,54.0,0.0,60.0,0,1.0,1
63.0,6.0,19.0,0,4251.0,54.0,0.0,18.0,1,1.0,0
34.0,1.0,16.0,1,6200.0,54.0,1.0,60.0,0,1.0,1
54.0,2.0,23.0,1,3050.0,36.0,1.0,40.0,0,6.0,1
67.0,1.0,20.0,1,3255.0,54.0,0.0,24.0,1,1.0,0
68.0,6.0,12.0,1,4510.0,54.0,1.0,35.0,1,1.0,0
55.0,1.0,16.0,1,4700.0,54.0,0.0,40.0,0,1.0,0
42.0,1.0,20.0,1,20.0,6.0,0.0,40.0,0,9.0,1
53.0,6.0,21.0,1,6410.0,54.0,0.0,40.0,0,1.0,0
32.0,2.0,21.0,1,3255.0,54.0,0.0,36.0,1,1.0,1
41.0,1.0,17.0,0,6330.0,54.0,0.0,65.0,0,1.0,0
66.0,1.0,17.0,1,3930.0,42.0,0.0,24.0,1,1.0,0
26.0,4.0,21.0,0,2006.0,42.0,13.0,40.0,0,1.0,0
45.0,2.0,24.0,0,2205.0,54.0,15.0,40.0,0,1.0,1
60.0,1.0,16.0,1,5000.0,54.0,1.0,40.0,1,1.0,0
56.0,3.0,15.0,1,10.0,26.0,0.0,60.0,0,1.0,0
51.0,2.0,16.0,1,3500.0,54.0,1.0,40.0,1,1.0,0
60.0,2.0,21.0,1,4020.0,54.0,0.0,40.0,1,1.0,0
66.0,1.0,18.0,1,5120.0,9.0,1.0,38.0,1,1.0,1
33.0,1.0,21.0,1,4850.0,54.0,0.0,45.0,0,1.0,1
60.0,3.0,16.0,0,4220.0,54.0,0.0,40.0,0,1.0,0
61.0,1.0,18.0,1,9645.0,360.0,1.0,50.0,0,1.0,0
44.0,1.0,16.0,1,136.0,24.0,1.0,40.0,1,1.0,0
50.0,1.0,17.0,0,4020.0,54.0,0.0,40.0,1,1.0,0
39.0,1.0,21.0,1,4020.0,54.0,0.0,50.0,0,1.0,1
47.0,1.0,16.0,1,4760.0,54.0,1.0,32.0,1,1.0,0
65.0,4.0,16.0,1,8740.0,54.0,0.0,8.0,0,1.0,0
32.0,1.0,16.0,1,6355.0,54.0,0.0,40.0,0,1.0,1
47.0,4.0,16.0,1,9122.0,42.0,0.0,35.0,1,1.0,0
20.0,1.0,20.0,0,6950.0,54.0,0.0,20.0,0,1.0,0
59.0,4.0,21.0,0,8740.0,51.0,0.0,40.0,0,1.0,0
28.0,4.0,22.0,0,440.0,54.0,0.0,40.0,1,1.0,0
69.0,1.0,18.0,1,4210.0,54.0,0.0,50.0,0,1.0,1
56.0,1.0,19.0,0,6410.0,54.0,0.0,50.0,0,1.0,1
37.0,2.0,20.0,0,5860.0,54.0,0.0,40.0,1,1.0,0
47.0,1.0,16.0,0,4210.0,54.0,13.0,40.0,0,1.0,0
43.0,1.0,20.0,1,3255.0,54.0,0.0,40.0,1,1.0,0
60.0,7.0,23.0,1,2100.0,54.0,0.0,40.0,1,1.0,0
68.0,4.0,21.0,1,3930.0,19.0,1.0,40.0,0,1.0,0
39.0,1.0,16.0,1,5740.0,42.0,1.0,36.0,1,1.0,0
23.0,1.0,14.0,0,5240.0,54.0,2.0,40.0,1,1.0,0
30.0,1.0,23.0,1,3050.0,54.0,0.0,40.0,1,1.0,1
53.0,4.0,17.0,0,8300.0,54.0,16.0,36.0,0,1.0,0
39.0,1.0,13.0,1,8990.0,51.0,1.0,56.0,0,1.0,0
42.0,3.0,19.0,1,3870.0,11.0,1.0,40.0,0,1.0,1
23.0,1.0,17.0,0,4020.0,42.0,13.0,40.0,0,1.0,0
37.0,6.0,16.0,0,9130.0,39.0,0.0,70.0,0,1.0,1
53.0,4.0,21.0,1,5740.0,54.0,1.0,40.0,1,1.0,0
45.0,5.0,23.0,0,2100.0,54.0,0.0,99.0,0,1.0,1
25.0,1.0,21.0,1,5110.0,54.0,0.0,40.0,1,1.0,0
23.0,1.0,16.0,1,4720.0,54.0,1.0,30.0,1,1.0,0
54.0,5.0,19.0,1,3870.0,54.0,0.0,40.0,0,1.0,1
28.0,1.0,19.0,0,5240.0,54.0,13.0,35.0,0,1.0,0
17.0,1.0,14.0,0,4760.0,54.0,2.0,15.0,0,1.0,0
32.0,2.0,23.0,0,2205.0,37.0,0.0,55.0,0,1.0,1
55.0,1.0,16.0,1,7720.0,17.0,0.0,43.0,0,1.0,0
17.0,1.0,14.0,0,4140.0,24.0,2.0,16.0,1,1.0,0
50.0,1.0,17.0,1,4720.0,20.0,0.0,55.0,1,1.0,0
61.0,1.0,16.0,1,6850.0,54.0,0.0,54.0,0,1.0,0
52.0,1.0,16.0,1,6220.0,51.0,0.0,20.0,0,1.0,0
73.0,1.0,16.0,1,4655.0,54.0,0.0,40.0,0,1.0,0
60.0,2.0,18.0,0,3545.0,6.0,0.0,40.0,1,1.0,1
25.0,1.0,16.0,0,9620.0,51.0,0.0,48.0,0,1.0,0
49.0,4.0,21.0,1,2310.0,54.0,1.0,50.0,0,1.0,0
49.0,1.0,16.0,1,5550.0,51.0,1.0,4.0,1,1.0,0
33.0,1.0,16.0,1,7220.0,54.0,0.0,60.0,0,1.0,1
50.0,5.0,18.0,0,1970.0,11.0,0.0,56.0,0,2.0,1
46.0,6.0,13.0,1,6260.0,46.0,1.0,40.0,0,1.0,0
32.0,1.0,19.0,1,9130.0,54.0,1.0,40.0,0,1.0,0
60.0,1.0,19.0,1,3930.0,54.0,1.0,40.0,0,1.0,0
68.0,1.0,24.0,0,2205.0,54.0,0.0,50.0,1,1.0,1
36.0,2.0,22.0,1,5400.0,12.0,0.0,25.0,0,1.0,0
60.0,1.0,16.0,1,4020.0,54.0,0.0,37.0,1,1.0,0
20.0,4.0,19.0,0,4600.0,54.0,17.0,25.0,1,1.0,0
29.0,1.0,16.0,0,4020.0,54.0,0.0,35.0,1,1.0,0
41.0,7.0,16.0,1,4510.0,39.0,2.0,19.0,1,1.0,0
53.0,1.0,16.0,1,6850.0,39.0,1.0,60.0,0,1.0,1
47.0,1.0,17.0,1,6515.0,21.0,1.0,40.0,0,1.0,0
69.0,1.0,17.0,1,3601.0,54.0,0.0,17.0,0,1.0,0
32.0,6.0,22.0,1,3150.0,54.0,0.0,40.0,1,1.0,1
26.0,1.0,21.0,0,120.0,54.0,2.0,40.0,0,1.0,0
35.0,1.0,21.0,0,3255.0,54.0,0.0,38.0,1,1.0,1
57.0,1.0,13.0,0,4020.0,54.0,0.0,24.0,1,1.0,0
37.0,3.0,16.0,1,9130.0,54.0,7.0,40.0,0,1.0,1
55.0,2.0,20.0,0,3255.0,12.0,2.0,48.0,1,1.0,1
44.0,1.0,1.0,0,4230.0,54.0,13.0,21.0,1,1.0,0
22.0,2.0,21.0,0,2310.0,39.0,2.0,15.0,1,1.0,0
39.0,1.0,16.0,0,8990.0,54.0,0.0,40.0,0,1.0,1
33.0,1.0,16.0,1,9130.0,13.0,1.0,60.0,0,1.0,0
39.0,3.0,19.0,1,3402.0,54.0,1.0,60.0,1,1.0,1
45.0,2.0,16.0,1,3603.0,54.0,0.0,54.0,1,1.0,0
66.0,3.0,21.0,1,10.0,54.0,1.0,1.0,0,1.0,1
60.0,1.0,16.0,1,5120.0,51.0,1.0,40.0,1,1.0,0
63.0,1.0,16.0,1,8990.0,54.0,0.0,40.0,0,1.0,1
34.0,1.0,19.0,0,9620.0,47.0,2.0,52.0,0,9.0,0
24.0,1.0,18.0,0,9130.0,39.0,0.0,35.0,0,1.0,0
47.0,1.0,16.0,1,4110.0,11.0,1.0,7.0,1,1.0,0
65.0,1.0,20.0,1,3550.0,39.0,0.0,48.0,0,1.0,0
18.0,1.0,16.0,0,4350.0,24.0,2.0,52.0,0,1.0,0
51.0,1.0,21.0,0,5120.0,54.0,2.0,40.0,0,1.0,0
59.0,1.0,16.0,1,5522.0,54.0,1.0,50.0,0,1.0,0
48.0,5.0,19.0,0,3725.0,54.0,0.0,40.0,0,1.0,1
50.0,1.0,16.0,1,9570.0,54.0,0.0,40.0,0,1.0,1
57.0,3.0,21.0,0,2310.0,54.0,0.0,38.0,1,1.0,1
34.0,6.0,19.0,0,6410.0,39.0,5.0,40.0,0,1.0,0
60.0,1.0,18.0,1,4710.0,54.0,0.0,40.0,0,1.0,1
46.0,7.0,21.0,1,4700.0,54.0,1.0,48.0,0,1.0,0
44.0,1.0,19.0,0,9130.0,54.0,0.0,40.0,0,1.0,0
31.0,1.0,16.0,1,4010.0,54.0,1.0,99.0,0,1.0,0
38.0,1.0,21.0,1,2040.0,18.0,0.0,40.0,0,1.0,0
59.0,1.0,16.0,1,4710.0,54.0,1.0,50.0,0,1.0,1
53.0,3.0,16.0,0,9130.0,54.0,0.0,40.0,0,1.0,0
29.0,3.0,18.0,0,3870.0,54.0,0.0,40.0,0,1.0,0
52.0,1.0,16.0,1,335.0,54.0,1.0,39.0,1,1.0,1
62.0,4.0,22.0,1,2205.0,54.0,1.0,60.0,1,1.0,1
58.0,1.0,16.0,1,8990.0,54.0,0.0,40.0,0,1.0,1
23.0,1.0,21.0,0,4760.0,6.0,0.0,40.0,1,1.0,1
58.0,3.0,22.0,1,2310.0,36.0,0.0,45.0,0,1.0,1
27.0,1.0,17.0,0,1551.0,51.0,0.0,40.0,1,9.0,1
68.0,1.0,24.0,1,150.0,54.0,0.0,45.0,0,1.0,1
45.0,1.0,16.0,1,8040.0,54.0,1.0,40.0,0,1.0,1
20.0,2.0,16.0,0,3500.0,54.0,2.0,32.0,1,1.0,0
53.0,5.0,16.0,1,4220.0,54.0,1.0,40.0,0,1.0,1
56.0,3.0,16.0,1,5940.0,54.0,1.0,40.0,0,1.0,0
29.0,3.0,21.0,0,2310.0,54.0,2.0,45.0,0,1.0,0
29.0,1.0,21.0,1,6050.0,36.0,10.0,40.0,1,1.0,0
21.0,1.0,14.0,1,9600.0,54.0,4.0,40.0,0,1.0,0
48.0,2.0,21.0,1,10.0,37.0,0.0,45.0,0,1.0,1
17.0,1.0,18.0,0,4000.0,36.0,17.0,10.0,0,2.0,0
69.0,1.0,18.0,1,5860.0,54.0,1.0,2.0,1,1.0,0
53.0,3.0,20.0,1,440.0,54.0,0.0,35.0,0,1.0,0
21.0,1.0,16.0,0,4230.0,54.0,2.0,40.0,1,1.0,0
19.0,1.0,19.0,0,4720.0,54.0,2.0,20.0,0,1.0,0
62.0,1.0,16.0,1,4720.0,54.0,1.0,25.0,1,1.0,0
20.0,1.0,16.0,1,8030.0,54.0,1.0,40.0,0,1.0,0
48.0,5.0,21.0,1,1007.0,39.0,1.0,40.0,0,1.0,1
50.0,1.0,20.0,0,3324.0,54.0,0.0,40.0,1,1.0,0
22.0,5.0,19.0,0,630.0,54.0,0.0,40.0,1,1.0,1
59.0,3.0,21.0,1,7700.0,54.0,0.0,30.0,0,1.0,0
40.0,5.0,21.0,1,960.0,13.0,1.0,50.0,0,1.0,1
42.0,1.0,22.0,1,705.0,27.0,0.0,50.0,1,1.0,1
29.0,5.0,23.0,0,2105.0,54.0,0.0,45.0,0,1.0,1
25.0,1.0,16.0,0,4700.0,51.0,13.0,41.0,0,1.0,0
56.0,3.0,18.0,1,5740.0,51.0,0.0,25.0,1,1.0,0
29.0,1.0,18.0,1,4700.0,54.0,0.0,50.0,1,1.0,0
59.0,3.0,20.0,1,9121.0,54.0,0.0,40.0,0,1.0,1
64.0,2.0,22.0,1,3258.0,54.0,0.0,40.0,1,1.0,1
30.0,3.0,20.0,1,2545.0,54.0,0.0,40.0,1,1.0,0
51.0,1.0,16.0,1,5740.0,51.0,1.0,40.0,1,1.0,0
59.0,1.0,22.0,1,2310.0,39.0,0.0,12.0,1,1.0,0
65.0,1.0,20.0,1,220.0,54.0,0.0,50.0,0,1.0,1
42.0,1.0,16.0,0,3402.0,54.0,2.0,40.0,0,1.0,0
40.0,4.0,21.0,0,5400.0,54.0,0.0,32.0,0,1.0,1
50.0,1.0,15.0,1,5120.0,54.0,0.0,40.0,1,1.0,1
75.0,1.0,9.0,1,9645.0,54.0,1.0,12.0,1,1.0,0
75.0,4.0,19.0,1,2100.0,54.0,0.0,40.0,0,1.0,1
22.0,1.0,20.0,0,9240.0,54.0,2.0,15.0,0,1.0,0
46.0,1.0,20.0,1,3310.0,13.0,1.0,35.0,1,1.0,0
84.0,1.0,16.0,1,9130.0,42.0,0.0,4.0,0,1.0,0
51.0,1.0,16.0,1,8990.0,54.0,1.0,40.0,0,1.0,0
51.0,3.0,22.0,1,5740.0,51.0,12.0,37.0,1,1.0,0
56.0,4.0,21.0,1,2545.0,54.0,0.0,30.0,1,1.0,0
41.0,6.0,16.0,1,4230.0,54.0,0.0,12.0,1,1.0,0
56.0,6.0,18.0,1,2910.0,39.0,0.0,80.0,0,1.0,1
43.0,1.0,21.0,1,4760.0,54.0,1.0,50.0,0,1.0,0
39.0,1.0,20.0,1,2360.0,54.0,0.0,40.0,0,1.0,1
27.0,1.0,16.0,0,4720.0,54.0,2.0,25.0,1,1.0,0
71.0,2.0,22.0,1,420.0,54.0,0.0,6.0,1,1.0,0
30.0,1.0,20.0,1,2310.0,54.0,1.0,40.0,1,1.0,0
55.0,1.0,16.0,1,5860.0,54.0,1.0,40.0,1,1.0,0
64.0,1.0,20.0,0,9620.0,24.0,0.0,40.0,0,1.0,0
37.0,4.0,23.0,1,3090.0,54.0,1.0,55.0,1,1.0,1
34.0,1.0,23.0,1,3160.0,54.0,1.0,26.0,1,1.0,0
58.0,1.0,18.0,1,4700.0,36.0,1.0,40.0,1,1.0,0
56.0,3.0,22.0,1,2310.0,54.0,0.0,40.0,1,1.0,1
56.0,1.0,16.0,1,1555.0,54.0,1.0,42.0,1,1.0,1
69.0,4.0,22.0,0,2205.0,54.0,0.0,40.0,1,1.0,1
45.0,1.0,19.0,0,5000.0,54.0,0.0,40.0,0,1.0,0
57.0,4.0,20.0,1,4220.0,54.0,1.0,32.0,0,1.0,0
49.0,1.0,16.0,0,5740.0,34.0,0.0,45.0,1,1.0,0
49.0,1.0,21.0,0,8990.0,29.0,0.0,40.0,0,1.0,1
38.0,1.0,16.0,1,9130.0,54.0,15.0,40.0,0,1.0,0
19.0,1.0,16.0,0,3602.0,54.0,7.0,35.0,1,1.0,0
40.0,2.0,16.0,1,3110.0,12.0,1.0,44.0,0,1.0,1
39.0,3.0,16.0,1,9720.0,54.0,0.0,40.0,0,1.0,0
70.0,1.0,21.0,1,800.0,54.0,0.0,40.0,0,1.0,0
40.0,1.0,19.0,1,5860.0,42.0,0.0,40.0,0,1.0,0
36.0,1.0,16.0,0,6850.0,54.0,0.0,60.0,0,1.0,1
59.0,1.0,23.0,0,3010.0,42.0,0.0,17.0,1,1.0,1
66.0,1.0,16.0,0,9645.0,54.0,0.0,20.0,1,1.0,0
55.0,4.0,22.0,1,2320.0,54.0,1.0,50.0,1,1.0,0
19.0,1.0,19.0,0,4540.0,54.0,12.0,10.0,0,1.0,0
69.0,1.0,16.0,0,8300.0,54.0,0.0,30.0,1,1.0,1
33.0,1.0,21.0,1,1108.0,24.0,1.0,60.0,0,1.0,1
63.0,3.0,22.0,0,2310.0,21.0,0.0,50.0,0,1.0,0
62.0,6.0,16.0,1,9142.0,26.0,1.0,40.0,0,1.0,0
58.0,1.0,16.0,1,4700.0,39.0,1.0,30.0,1,1.0,0
