AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,>50K
47.0,4.0,20.0,1,4700.0,9.0,0.0,40.0,1,1.0,0
59.0,2.0,22.0,0,420.0,34.0,0.0,40.0,1,1.0,1
40.0,1.0,21.0,1,410.0,50.0,0.0,35.0,1,1.0,1
26.0,6.0,21.0,0,5820.0,50.0,2.0,12.0,0,1.0,0
63.0,2.0,22.0,0,2002.0,34.0,0.0,20.0,1,1.0,1
39.0,6.0,19.0,0,2752.0,35.0,9.0,60.0,0,1.0,0
65.0,6.0,20.0,1,205.0,50.0,1.0,90.0,0,1.0,0
21.0,1.0,16.0,0,6050.0,50.0,0.0,66.0,0,1.0,0
26.0,1.0,21.0,0,2145.0,50.0,0.0,40.0,1,1.0,0
34.0,1.0,18.0,0,4700.0,50.0,0.0,20.0,0,1.0,0
62.0,2.0,17.0,1,630.0,50.0,1.0,40.0,0,1.0,1
29.0,1.0,19.0,0,5740.0,50.0,2.0,43.0,1,1.0,0
63.0,1.0,19.0,0,5522.0,50.0,0.0,43.0,0,1.0,1
38.0,1.0,16.0,0,8990.0,9.0,0.0,45.0,0,1.0,0
62.0,1.0,21.0,0,4800.0,50.0,0.0,20.0,1,1.0,0
54.0,2.0,16.0,1,4621.0,50.0,0.0,40.0,1,1.0,0
58.0,6.0,20.0,1,4252.0,36.0,0.0,30.0,0,1.0,0
28.0,3.0,21.0,1,4251.0,2.0,1.0,40.0,0,1.0,0
70.0,3.0,18.0,0,930.0,50.0,0.0,18.0,1,1.0,1
40.0,1.0,16.0,0,6230.0,50.0,0.0,30.0,0,1.0,0
19.0,1.0,21.0,0,6050.0,50.0,10.0,50.0,1,1.0,0
47.0,2.0,16.0,1,3603.0,50.0,0.0,36.0,1,1.0,0
61.0,7.0,23.0,1,230.0,36.0,1.0,30.0,0,1.0,1
30.0,4.0,21.0,1,2205.0,25.0,0.0,38.0,1,1.0,0
40.0,1.0,18.0,1,310.0,50.0,0.0,40.0,1,1.0,0
42.0,1.0,16.0,1,5860.0,50.0,0.0,30.0,1,1.0,0
58.0,1.0,16.0,1,7810.0,50.0,0.0,55.0,0,1.0,1
42.0,1.0,18.0,1,5240.0,25.0,0.0,40.0,0,2.0,0
19.0,1.0,19.0,0,1021.0,50.0,2.0,40.0,1,1.0,0
62.0,6.0,17.0,0,6230.0,25.0,0.0,20.0,0,1.0,0
63.0,2.0,22.0,1,3255.0,10.0,0.0,40.0,1,1.0,1
66.0,7.0,18.0,1,6360.0,25.0,0.0,24.0,0,1.0,1
25.0,3.0,16.0,0,6730.0,50.0,2.0,40.0,0,1.0,0
58.0,1.0,16.0,0,5240.0,50.0,0.0,16.0,1,1.0,0
39.0,1.0,21.0,1,2640.0,6.0,9.0,15.0,0,1.0,0
50.0,7.0,16.0,1,5740.0,9.0,0.0,40.0,1,1.0,1
29.0,6.0,21.0,0,4920.0,25.0,0.0,60.0,0,1.0,1
51.0,7.0,22.0,1,2001.0,33.0,0.0,40.0,1,1.0,1
38.0,8.0,21.0,1,440.0,36.0,1.0,20.0,1,1.0,0
55.0,2.0,21.0,0,3630.0,51.0,13.0,1.0,1,1.0,0
29.0,1.0,21.0,0,4251.0,54.0,0.0,40.0,0,1.0,0
44.0,2.0,21.0,1,2310.0,50.0,0.0,40.0,1,1.0,0
67.0,1.0,16.0,1,4840.0,50.0,0.0,40.0,0,1.0,1
18.0,4.0,18.0,0,4251.0,34.0,17.0,40.0,0,1.0,0
51.0,7.0,19.0,0,4700.0,25.0,0.0,40.0,1,1.0,1
68.0,1.0,18.0,1,8320.0,50.0,0.0,40.0,0,1.0,0
17.0,1.0,14.0,0,4020.0,50.0,2.0,30.0,0,1.0,0
42.0,1.0,19.0,1,7200.0,34.0,1.0,40.0,0,1.0,1
37.0,2.0,21.0,1,800.0,50.0,1.0,40.0,1,1.0,0
63.0,6.0,19.0,1,650.0,25.0,0.0,15.0,1,1.0,1
35.0,1.0,19.0,1,3649.0,12.0,0.0,35.0,0,1.0,0
54.0,3.0,20.0,1,2545.0,8.0,1.0,35.0,1,1.0,0
59.0,3.0,16.0,1,440.0,36.0,0.0,32.0,1,1.0,0
38.0,1.0,19.0,1,7200.0,50.0,1.0,40.0,0,1.0,0
52.0,6.0,16.0,1,4340.0,50.0,1.0,40.0,1,1.0,0
22.0,1.0,16.0,0,3500.0,33.0,12.0,25.0,1,1.0,0
28.0,1.0,13.0,0,6600.0,25.0,2.0,60.0,0,1.0,0
19.0,1.0,16.0,0,5240.0,25.0,17.0,20.0,0,1.0,0
71.0,6.0,16.0,1,440.0,36.0,0.0,20.0,0,1.0,0
41.0,1.0,19.0,1,310.0,25.0,1.0,50.0,0,1.0,0
52.0,7.0,16.0,0,6442.0,50.0,0.0,60.0,0,1.0,0
69.0,1.0,20.0,0,3255.0,50.0,0.0,6.0,1,1.0,0
38.0,6.0,19.0,1,140.0,25.0,1.0,65.0,0,1.0,1
54.0,7.0,16.0,1,10.0,50.0,1.0,40.0,1,1.0,0
33.0,4.0,22.0,1,2310.0,50.0,1.0,24.0,1,1.0,0
49.0,1.0,19.0,1,5240.0,50.0,0.0,40.0,1,1.0,1
34.0,1.0,13.0,0,7750.0,50.0,15.0,40.0,0,1.0,0
67.0,2.0,21.0,0,230.0,33.0,0.0,25.0,1,1.0,0
56.0,1.0,21.0,1,7420.0,9.0,1.0,40.0,1,1.0,1
47.0,1.0,20.0,1,4760.0,50.0,0.0,46.0,0,1.0,1
29.0,1.0,18.0,0,8300.0,50.0,16.0,30.0,1,1.0,0
21.0,1.0,19.0,0,1021.0,8.0,0.0,10.0,0,1.0,0
63.0,7.0,16.0,1,440.0,42.0,0.0,55.0,0,1.0,1
54.0,2.0,22.0,1,137.0,9.0,0.0,40.0,1,1.0,1
30.0,1.0,19.0,0,4230.0,33.0,7.0,40.0,1,1.0,0
18.0,1.0,18.0,0,4760.0,50.0,17.0,12.0,1,1.0,0
42.0,1.0,16.0,0,4700.0,33.0,2.0,35.0,1,1.0,0
56.0,1.0,15.0,1,9130.0,50.0,1.0,25.0,0,1.0,0
38.0,1.0,16.0,0,6220.0,33.0,0.0,60.0,0,1.0,0
32.0,6.0,21.0,1,6220.0,50.0,0.0,35.0,0,1.0,1
21.0,6.0,19.0,0,4820.0,25.0,17.0,99.0,0,1.0,0
38.0,3.0,20.0,0,2320.0,50.0,0.0,38.0,1,1.0,1
65.0,7.0,16.0,0,6230.0,25.0,2.0,3.0,0,1.0,0
71.0,1.0,19.0,1,4251.0,25.0,0.0,32.0,0,1.0,0
36.0,1.0,17.0,1,6305.0,33.0,1.0,40.0,0,1.0,0
19.0,1.0,16.0,0,5610.0,50.0,2.0,28.0,0,1.0,0
71.0,6.0,17.0,1,6305.0,50.0,0.0,8.0,0,1.0,1
18.0,1.0,16.0,0,4435.0,25.0,17.0,28.0,0,1.0,0
46.0,2.0,20.0,0,5740.0,50.0,0.0,40.0,1,1.0,0
56.0,6.0,21.0,1,440.0,50.0,0.0,30.0,1,1.0,0
52.0,1.0,21.0,1,5240.0,25.0,1.0,30.0,1,1.0,0
17.0,1.0,14.0,0,9130.0,50.0,2.0,10.0,0,1.0,0
62.0,1.0,20.0,0,3300.0,25.0,0.0,40.0,1,1.0,0
45.0,1.0,20.0,1,4760.0,25.0,1.0,30.0,1,1.0,0
61.0,2.0,19.0,0,3421.0,50.0,0.0,40.0,1,1.0,0
28.0,6.0,16.0,0,7840.0,50.0,0.0,20.0,1,1.0,0
32.0,1.0,24.0,1,3000.0,34.0,1.0,40.0,1,1.0,0
71.0,6.0,22.0,1,205.0,19.0,0.0,50.0,0,1.0,0
17.0,8.0,14.0,0,6050.0,50.0,2.0,15.0,0,1.0,0
59.0,1.0,18.0,0,3230.0,50.0,0.0,37.0,1,1.0,0
67.0,2.0,18.0,0,2016.0,50.0,0.0,30.0,1,1.0,0
18.0,1.0,16.0,0,2723.0,25.0,17.0,10.0,0,1.0,0
46.0,1.0,21.0,0,4760.0,50.0,11.0,40.0,0,1.0,0
43.0,2.0,19.0,1,5400.0,25.0,0.0,35.0,1,1.0,0
32.0,4.0,21.0,1,6005.0,501.0,1.0,40.0,0,1.0,0
37.0,1.0,19.0,0,6305.0,44.0,0.0,40.0,0,1.0,1
28.0,3.0,22.0,0,2310.0,9.0,15.0,40.0,1,1.0,0
50.0,2.0,22.0,0,2810.0,48.0,0.0,40.0,1,1.0,1
58.0,2.0,20.0,0,2545.0,50.0,0.0,34.0,1,1.0,0
36.0,1.0,19.0,0,4055.0,21.0,13.0,40.0,1,1.0,0
64.0,2.0,22.0,0,2752.0,50.0,0.0,2.0,0,1.0,1
48.0,6.0,21.0,1,2634.0,36.0,1.0,40.0,0,1.0,0
36.0,1.0,24.0,1,3050.0,8.0,0.0,36.0,1,1.0,1
49.0,6.0,21.0,1,810.0,50.0,1.0,40.0,0,1.0,0
38.0,1.0,21.0,1,800.0,50.0,1.0,40.0,1,1.0,1
18.0,1.0,16.0,0,4435.0,25.0,17.0,28.0,0,1.0,0
62.0,6.0,12.0,1,3602.0,50.0,1.0,99.0,1,1.0,0
55.0,2.0,21.0,0,350.0,25.0,0.0,50.0,1,1.0,1
28.0,2.0,21.0,0,5320.0,48.0,17.0,10.0,1,1.0,0
34.0,1.0,22.0,1,52.0,9.0,0.0,50.0,1,1.0,1
40.0,1.0,17.0,0,9130.0,25.0,13.0,40.0,0,1.0,0
33.0,2.0,21.0,0,2014.0,23.0,0.0,38.0,1,1.0,0
18.0,1.0,16.0,0,4720.0,23.0,17.0,30.0,0,1.0,0
36.0,3.0,22.0,0,3230.0,50.0,0.0,40.0,1,1.0,0
20.0,1.0,19.0,0,4720.0,50.0,17.0,8.0,0,1.0,0
33.0,1.0,21.0,0,1220.0,13.0,2.0,42.0,1,1.0,0
49.0,1.0,21.0,1,600.0,50.0,0.0,45.0,0,1.0,1
32.0,1.0,16.0,0,4251.0,50.0,13.0,58.0,0,1.0,0
43.0,1.0,20.0,1,4030.0,231.0,0.0,40.0,0,1.0,0
66.0,1.0,16.0,0,4030.0,50.0,0.0,8.0,1,1.0,0
41.0,1.0,15.0,0,8740.0,50.0,5.0,40.0,0,1.0,0
27.0,1.0,21.0,1,4110.0,36.0,0.0,40.0,1,1.0,0
32.0,2.0,21.0,1,3255.0,233.0,0.0,24.0,1,6.0,0
58.0,1.0,19.0,0,3940.0,50.0,0.0,50.0,0,3.0,0
54.0,1.0,12.0,1,9620.0,36.0,1.0,40.0,1,1.0,0
60.0,1.0,20.0,0,4720.0,50.0,13.0,18.0,1,1.0,0
18.0,1.0,15.0,0,4020.0,210.0,3.0,15.0,0,6.0,0
20.0,1.0,19.0,0,5850.0,9.0,17.0,20.0,0,1.0,0
70.0,3.0,21.0,1,930.0,25.0,1.0,2.0,1,1.0,0
31.0,2.0,24.0,0,1340.0,56.0,0.0,80.0,0,1.0,0
63.0,1.0,16.0,1,4220.0,9.0,1.0,40.0,0,1.0,0
22.0,1.0,16.0,0,9645.0,36.0,2.0,36.0,1,1.0,0
48.0,1.0,18.0,1,7220.0,50.0,0.0,40.0,0,1.0,1
20.0,1.0,16.0,0,4720.0,29.0,2.0,15.0,1,1.0,0
57.0,1.0,16.0,0,4700.0,50.0,0.0,39.0,0,1.0,0
64.0,2.0,22.0,1,5120.0,50.0,0.0,20.0,1,1.0,0
55.0,2.0,20.0,1,3401.0,110.0,0.0,40.0,0,1.0,0
59.0,1.0,21.0,0,5400.0,50.0,15.0,6.0,1,1.0,0
39.0,1.0,22.0,1,440.0,50.0,1.0,45.0,1,1.0,1
49.0,1.0,16.0,1,4850.0,25.0,0.0,40.0,1,1.0,1
20.0,1.0,19.0,0,4150.0,51.0,12.0,20.0,1,1.0,0
19.0,1.0,19.0,0,4120.0,50.0,17.0,10.0,1,1.0,0
58.0,2.0,21.0,1,750.0,50.0,1.0,8.0,1,1.0,0
38.0,7.0,19.0,1,440.0,33.0,0.0,50.0,1,1.0,1
42.0,4.0,22.0,1,630.0,36.0,1.0,40.0,0,1.0,0
65.0,5.0,19.0,1,565.0,50.0,0.0,40.0,1,1.0,0
53.0,1.0,16.0,0,7340.0,34.0,0.0,40.0,0,1.0,1
59.0,6.0,21.0,1,4920.0,36.0,0.0,30.0,1,1.0,1
48.0,6.0,16.0,1,440.0,50.0,1.0,40.0,0,1.0,0
66.0,2.0,24.0,1,3090.0,33.0,1.0,40.0,1,1.0,1
28.0,1.0,16.0,0,6260.0,50.0,13.0,60.0,0,1.0,0
18.0,1.0,14.0,0,2350.0,333.0,15.0,8.0,1,2.0,0
48.0,2.0,22.0,1,3258.0,25.0,1.0,45.0,1,1.0,1
50.0,1.0,16.0,1,6050.0,50.0,0.0,60.0,0,1.0,0
67.0,7.0,22.0,1,2910.0,25.0,1.0,30.0,0,1.0,0
44.0,1.0,20.0,0,6230.0,25.0,0.0,40.0,0,1.0,0
36.0,6.0,22.0,1,2004.0,25.0,1.0,38.0,1,1.0,1
50.0,1.0,21.0,0,310.0,50.0,0.0,45.0,1,1.0,0
35.0,1.0,17.0,1,20.0,23.0,0.0,45.0,1,1.0,0
37.0,6.0,16.0,1,4600.0,50.0,0.0,50.0,1,1.0,0
37.0,6.0,20.0,1,6130.0,50.0,1.0,40.0,0,1.0,0
28.0,1.0,21.0,0,2850.0,34.0,0.0,50.0,1,1.0,0
17.0,1.0,14.0,0,4251.0,50.0,2.0,20.0,0,1.0,0
38.0,3.0,12.0,0,8740.0,36.0,16.0,18.0,1,9.0,0
47.0,3.0,21.0,1,800.0,26.0,0.0,40.0,0,1.0,1
52.0,1.0,17.0,0,7810.0,25.0,2.0,40.0,0,1.0,0
25.0,1.0,19.0,0,7210.0,50.0,0.0,47.0,0,1.0,0
21.0,1.0,16.0,0,4622.0,39.0,17.0,50.0,1,1.0,0
54.0,3.0,22.0,1,2310.0,36.0,0.0,36.0,1,1.0,1
56.0,7.0,21.0,1,10.0,42.0,1.0,65.0,1,1.0,0
23.0,1.0,16.0,0,4055.0,51.0,10.0,20.0,1,1.0,0
65.0,1.0,21.0,1,7700.0,9.0,0.0,24.0,0,1.0,0
56.0,6.0,22.0,1,1825.0,109.0,0.0,32.0,0,1.0,1
26.0,1.0,21.0,1,4465.0,50.0,1.0,40.0,0,1.0,0
50.0,1.0,22.0,1,2320.0,42.0,1.0,40.0,1,1.0,1
20.0,1.0,15.0,0,4251.0,50.0,2.0,10.0,0,1.0,0
38.0,4.0,16.0,0,5740.0,50.0,0.0,40.0,1,1.0,0
55.0,2.0,21.0,1,3255.0,42.0,0.0,24.0,1,1.0,0
22.0,1.0,21.0,0,3255.0,25.0,12.0,36.0,1,1.0,0
27.0,1.0,16.0,0,5240.0,50.0,2.0,10.0,1,1.0,0
47.0,3.0,20.0,1,2330.0,50.0,0.0,30.0,1,1.0,0
42.0,1.0,20.0,0,4020.0,50.0,0.0,32.0,1,1.0,0
61.0,1.0,14.0,1,230.0,50.0,0.0,48.0,0,1.0,0
66.0,1.0,20.0,1,4760.0,17.0,0.0,8.0,1,1.0,0
40.0,3.0,22.0,1,2320.0,9.0,1.0,40.0,1,1.0,0
27.0,1.0,21.0,0,9350.0,50.0,2.0,52.0,0,1.0,0
49.0,6.0,16.0,1,4710.0,50.0,0.0,60.0,0,1.0,0
20.0,1.0,18.0,0,2006.0,36.0,17.0,40.0,1,1.0,0
19.0,1.0,16.0,0,8225.0,25.0,2.0,35.0,0,1.0,0
65.0,2.0,24.0,1,440.0,17.0,1.0,60.0,0,1.0,1
33.0,1.0,19.0,0,6050.0,50.0,0.0,20.0,1,1.0,0
33.0,2.0,23.0,1,3090.0,9.0,1.0,25.0,1,1.0,1
32.0,1.0,19.0,0,5300.0,34.0,0.0,32.0,1,1.0,0
52.0,1.0,20.0,0,8225.0,36.0,0.0,40.0,0,1.0,1
40.0,1.0,19.0,0,6230.0,25.0,0.0,45.0,0,1.0,0
46.0,1.0,16.0,0,4720.0,50.0,2.0,40.0,1,1.0,0
23.0,1.0,21.0,0,4840.0,50.0,2.0,40.0,0,1.0,0
51.0,1.0,16.0,0,8030.0,50.0,0.0,45.0,0,1.0,0
54.0,4.0,22.0,1,2310.0,51.0,1.0,55.0,0,1.0,1
49.0,2.0,24.0,0,2205.0,56.0,12.0,38.0,1,1.0,1
72.0,7.0,23.0,1,2100.0,25.0,0.0,35.0,0,1.0,1
50.0,3.0,16.0,0,230.0,206.0,6.0,50.0,0,6.0,1
54.0,1.0,16.0,0,9620.0,50.0,0.0,50.0,0,9.0,0
56.0,1.0,20.0,1,3322.0,25.0,0.0,40.0,1,1.0,1
72.0,3.0,13.0,1,9610.0,36.0,1.0,9.0,0,1.0,0
32.0,1.0,19.0,1,4700.0,48.0,1.0,40.0,1,1.0,1
72.0,1.0,22.0,1,4760.0,36.0,0.0,15.0,1,1.0,1
18.0,1.0,16.0,0,6050.0,50.0,2.0,16.0,1,1.0,0
26.0,1.0,16.0,1,7810.0,25.0,1.0,30.0,1,1.0,0
56.0,6.0,16.0,1,6230.0,36.0,1.0,40.0,0,1.0,0
24.0,1.0,21.0,0,710.0,50.0,15.0,40.0,1,1.0,1
69.0,7.0,16.0,1,6050.0,50.0,0.0,70.0,1,1.0,1
50.0,1.0,21.0,0,7340.0,17.0,0.0,48.0,0,1.0,1
52.0,2.0,20.0,1,3255.0,50.0,1.0,35.0,1,1.0,1
66.0,6.0,16.0,1,7240.0,50.0,0.0,20.0,0,1.0,0
37.0,1.0,19.0,0,2310.0,11.0,0.0,15.0,1,1.0,0
36.0,2.0,16.0,1,110.0,50.0,0.0,40.0,0,1.0,1
58.0,1.0,16.0,1,4140.0,50.0,1.0,16.0,1,1.0,0
36.0,1.0,20.0,1,6050.0,50.0,0.0,50.0,0,1.0,0
19.0,4.0,16.0,0,230.0,34.0,17.0,15.0,0,1.0,0
43.0,1.0,21.0,0,3255.0,36.0,0.0,40.0,1,1.0,1
45.0,3.0,22.0,1,2310.0,25.0,1.0,45.0,1,1.0,1
58.0,2.0,17.0,0,4220.0,50.0,13.0,37.0,1,1.0,0
39.0,6.0,16.0,1,6230.0,50.0,0.0,50.0,0,1.0,0
66.0,2.0,22.0,1,2300.0,9.0,1.0,40.0,1,1.0,1
57.0,2.0,21.0,1,2320.0,33.0,0.0,55.0,0,1.0,0
42.0,2.0,21.0,1,2006.0,233.0,2.0,40.0,1,6.0,0
36.0,1.0,24.0,1,1650.0,301.0,1.0,40.0,1,1.0,1
19.0,1.0,18.0,0,5240.0,34.0,17.0,20.0,1,9.0,0
35.0,2.0,20.0,1,3255.0,25.0,1.0,35.0,1,1.0,1
32.0,1.0,19.0,0,9142.0,50.0,0.0,40.0,0,1.0,0
47.0,3.0,19.0,0,4030.0,50.0,2.0,20.0,1,1.0,0
20.0,1.0,16.0,0,4251.0,34.0,0.0,38.0,0,1.0,0
50.0,2.0,14.0,0,3602.0,50.0,0.0,90.0,1,1.0,0
40.0,1.0,16.0,1,120.0,50.0,1.0,44.0,1,1.0,0
56.0,1.0,20.0,1,3300.0,50.0,0.0,36.0,1,1.0,0
62.0,2.0,22.0,0,5740.0,50.0,0.0,20.0,1,1.0,0
53.0,2.0,20.0,1,3255.0,50.0,1.0,35.0,1,1.0,1
42.0,1.0,21.0,1,4850.0,36.0,1.0,60.0,0,1.0,1
54.0,1.0,21.0,0,8555.0,25.0,13.0,20.0,1,1.0,0
19.0,1.0,16.0,0,6260.0,50.0,2.0,40.0,0,1.0,0
61.0,7.0,19.0,1,710.0,36.0,1.0,30.0,0,1.0,0
54.0,1.0,16.0,0,4700.0,50.0,0.0,40.0,1,1.0,0
52.0,1.0,21.0,1,120.0,50.0,0.0,45.0,1,1.0,1
64.0,1.0,22.0,1,1530.0,36.0,0.0,40.0,0,1.0,1
67.0,1.0,16.0,1,5100.0,301.0,1.0,40.0,1,1.0,0
80.0,7.0,21.0,0,3630.0,50.0,0.0,8.0,1,1.0,0
58.0,1.0,19.0,1,9130.0,50.0,1.0,25.0,0,1.0,0
72.0,6.0,20.0,0,20.0,50.0,0.0,50.0,0,1.0,0
61.0,2.0,21.0,0,3255.0,25.0,0.0,36.0,1,1.0,1
55.0,3.0,21.0,1,2310.0,50.0,0.0,40.0,1,1.0,1
46.0,2.0,22.0,0,2205.0,25.0,0.0,40.0,1,1.0,1
19.0,1.0,19.0,0,4760.0,50.0,2.0,22.0,0,1.0,0
45.0,1.0,21.0,0,4020.0,9.0,0.0,28.0,1,1.0,0
18.0,1.0,16.0,0,4435.0,25.0,17.0,28.0,0,1.0,0
19.0,2.0,19.0,0,4220.0,9.0,17.0,10.0,1,1.0,0
41.0,4.0,13.0,0,4251.0,50.0,16.0,50.0,0,1.0,0
38.0,1.0,21.0,0,6200.0,24.0,0.0,80.0,0,1.0,1
47.0,1.0,21.0,1,3323.0,6.0,0.0,38.0,0,1.0,0
62.0,1.0,18.0,1,410.0,50.0,0.0,40.0,1,1.0,1
61.0,7.0,23.0,1,230.0,36.0,1.0,70.0,0,1.0,0
41.0,6.0,18.0,0,4230.0,50.0,0.0,4.0,1,1.0,0
62.0,1.0,21.0,1,940.0,50.0,0.0,35.0,0,1.0,1
58.0,1.0,22.0,0,4700.0,15.0,13.0,40.0,1,1.0,0
24.0,1.0,17.0,0,6200.0,50.0,4.0,40.0,0,1.0,0
49.0,5.0,24.0,1,440.0,42.0,1.0,50.0,1,1.0,1
59.0,6.0,21.0,0,440.0,36.0,0.0,50.0,0,1.0,0
19.0,1.0,16.0,0,8800.0,33.0,12.0,40.0,1,1.0,0
18.0,1.0,14.0,0,4435.0,33.0,2.0,12.0,0,1.0,0
54.0,1.0,16.0,1,4720.0,50.0,1.0,17.0,0,1.0,0
61.0,7.0,21.0,1,710.0,50.0,1.0,60.0,0,1.0,0
60.0,1.0,21.0,1,1031.0,23.0,0.0,40.0,0,1.0,1
59.0,1.0,16.0,1,5110.0,50.0,1.0,40.0,1,1.0,0
17.0,1.0,14.0,0,4110.0,50.0,2.0,25.0,0,1.0,0
26.0,2.0,21.0,0,3605.0,33.0,0.0,40.0,0,1.0,0
17.0,1.0,13.0,0,5240.0,50.0,2.0,25.0,0,1.0,0
39.0,2.0,21.0,1,3255.0,33.0,1.0,36.0,1,1.0,1
20.0,1.0,16.0,0,1360.0,36.0,2.0,30.0,0,1.0,0
35.0,1.0,18.0,1,5810.0,31.0,1.0,20.0,1,1.0,0
41.0,1.0,21.0,1,136.0,25.0,0.0,50.0,0,1.0,1
65.0,7.0,19.0,1,4700.0,34.0,0.0,1.0,1,1.0,1
60.0,6.0,19.0,0,8540.0,50.0,0.0,60.0,0,1.0,1
35.0,1.0,16.0,0,3602.0,50.0,0.0,48.0,0,1.0,0
55.0,7.0,16.0,1,410.0,27.0,2.0,25.0,0,1.0,1
59.0,1.0,21.0,1,2014.0,36.0,0.0,40.0,1,1.0,0
45.0,2.0,21.0,0,230.0,42.0,0.0,40.0,0,1.0,0
51.0,2.0,19.0,1,5740.0,33.0,0.0,40.0,1,1.0,0
39.0,1.0,16.0,0,6442.0,50.0,0.0,40.0,0,1.0,0
34.0,1.0,21.0,1,1032.0,33.0,0.0,40.0,0,1.0,0
54.0,1.0,17.0,1,160.0,50.0,15.0,40.0,1,1.0,1
60.0,1.0,21.0,1,4700.0,36.0,1.0,32.0,0,1.0,0
42.0,1.0,21.0,1,2310.0,33.0,1.0,20.0,1,1.0,0
55.0,4.0,14.0,0,4220.0,50.0,16.0,15.0,0,1.0,0
44.0,1.0,16.0,0,4020.0,50.0,0.0,96.0,1,1.0,0
26.0,1.0,21.0,1,4621.0,25.0,1.0,33.0,0,1.0,0
20.0,1.0,19.0,0,4020.0,50.0,2.0,20.0,0,1.0,0
19.0,1.0,16.0,0,5240.0,25.0,17.0,20.0,0,1.0,0
69.0,1.0,16.0,1,6200.0,50.0,0.0,8.0,0,1.0,0
52.0,6.0,20.0,0,2634.0,6.0,0.0,35.0,0,1.0,0
17.0,1.0,11.0,0,9645.0,25.0,2.0,40.0,0,1.0,0
24.0,1.0,19.0,0,6050.0,12.0,3.0,28.0,0,2.0,0
22.0,1.0,19.0,0,4030.0,50.0,13.0,45.0,1,1.0,0
60.0,1.0,21.0,0,340.0,42.0,11.0,10.0,0,1.0,0
59.0,1.0,20.0,1,735.0,36.0,1.0,30.0,0,1.0,0
45.0,1.0,21.0,1,160.0,25.0,0.0,50.0,0,1.0,1
18.0,1.0,19.0,0,4055.0,50.0,2.0,30.0,0,1.0,0
69.0,1.0,23.0,1,3000.0,34.0,0.0,8.0,0,1.0,0
69.0,4.0,21.0,0,2861.0,36.0,5.0,8.0,0,1.0,0
73.0,1.0,16.0,0,4220.0,50.0,0.0,24.0,1,1.0,0
23.0,1.0,16.0,0,3310.0,9.0,2.0,40.0,1,1.0,1
51.0,3.0,22.0,1,2310.0,34.0,1.0,40.0,0,1.0,1
41.0,6.0,21.0,1,6050.0,36.0,0.0,30.0,1,1.0,0
